quarter,dong_code,dong_name,store_total,store_normal,store_franchise,industry_code,industry_name
20223,11440585,도화동,20.0,16.0,4.0,CS100002,중식
20224,11440590,용강동,20.0,19.0,1.0,CS100002,중식
20223,11440590,용강동,17.0,17.0,0.0,CS100002,중식
20224,11440600,대흥동,12.0,12.0,0.0,CS100002,중식
20223,11440600,대흥동,13.0,13.0,0.0,CS100002,중식
20224,11440610,염리동,7.0,5.0,2.0,CS100002,중식
20223,11440610,염리동,7.0,5.0,2.0,CS100002,중식
20224,11440630,신수동,8.0,8.0,0.0,CS100002,중식
20223,11440630,신수동,7.0,7.0,0.0,CS100002,중식
20224,11440655,서강동,22.0,21.0,1.0,CS100002,중식
20223,11440655,서강동,23.0,22.0,1.0,CS100002,중식
20224,11440660,서교동,104.0,88.0,16.0,CS100002,중식
20223,11440660,서교동,106.0,91.0,15.0,CS100002,중식
20224,11440680,합정동,16.0,12.0,4.0,CS100002,중식
20223,11440680,합정동,15.0,11.0,4.0,CS100002,중식
20224,11440690,망원1동,19.0,17.0,2.0,CS100002,중식
20223,11440690,망원1동,18.0,16.0,2.0,CS100002,중식
20224,11440700,망원2동,13.0,13.0,0.0,CS100002,중식
20223,11440700,망원2동,11.0,11.0,0.0,CS100002,중식
20224,11440710,연남동,34.0,34.0,0.0,CS100002,중식
20223,11440710,연남동,34.0,34.0,0.0,CS100002,중식
20224,11440720,성산1동,10.0,10.0,0.0,CS100002,중식
20223,11440720,성산1동,9.0,9.0,0.0,CS100002,중식
20224,11440730,성산2동,14.0,11.0,3.0,CS100002,중식
20223,11440730,성산2동,15.0,12.0,3.0,CS100002,중식
20224,11440740,상암동,42.0,32.0,10.0,CS100002,중식
20223,11440740,상암동,43.0,33.0,10.0,CS100002,중식
20224,11440555,아현동,15.0,11.0,4.0,CS100003,일식
20223,11440555,아현동,15.0,11.0,4.0,CS100003,일식
20224,11440565,공덕동,27.0,23.0,4.0,CS100003,일식
20223,11440565,공덕동,28.0,24.0,4.0,CS100003,일식
20224,11440585,도화동,19.0,16.0,3.0,CS100003,일식
20223,11440585,도화동,19.0,15.0,4.0,CS100003,일식
20224,11440590,용강동,24.0,21.0,3.0,CS100003,일식
20223,11440590,용강동,24.0,20.0,4.0,CS100003,일식
20224,11440600,대흥동,13.0,11.0,2.0,CS100003,일식
20223,11440600,대흥동,14.0,12.0,2.0,CS100003,일식
20224,11440610,염리동,11.0,10.0,1.0,CS100003,일식
20223,11440610,염리동,13.0,12.0,1.0,CS100003,일식
20224,11440630,신수동,7.0,6.0,1.0,CS100003,일식
20223,11440630,신수동,8.0,6.0,2.0,CS100003,일식
20224,11440655,서강동,40.0,35.0,5.0,CS100003,일식
20223,11440655,서강동,43.0,38.0,5.0,CS100003,일식
20224,11440660,서교동,216.0,179.0,37.0,CS100003,일식
20223,11440660,서교동,216.0,183.0,33.0,CS100003,일식
20224,11440680,합정동,43.0,39.0,4.0,CS100003,일식
20223,11440680,합정동,43.0,39.0,4.0,CS100003,일식
20224,11440690,망원1동,31.0,30.0,1.0,CS100003,일식
20223,11440690,망원1동,29.0,28.0,1.0,CS100003,일식
20224,11440700,망원2동,7.0,7.0,0.0,CS100003,일식
20223,11440700,망원2동,7.0,7.0,0.0,CS100003,일식
20224,11440710,연남동,80.0,73.0,7.0,CS100003,일식
20223,11440710,연남동,78.0,70.0,8.0,CS100003,일식
20224,11440720,성산1동,15.0,13.0,2.0,CS100003,일식
20223,11440720,성산1동,14.0,12.0,2.0,CS100003,일식
20224,11440730,성산2동,16.0,13.0,3.0,CS100003,일식
20223,11440730,성산2동,16.0,13.0,3.0,CS100003,일식
20224,11440740,상암동,70.0,60.0,10.0,CS100003,일식
20223,11440740,상암동,70.0,59.0,11.0,CS100003,일식
20224,11440555,아현동,7.0,7.0,0.0,CS100004,양식
20223,11440555,아현동,7.0,7.0,0.0,CS100004,양식
20224,11440565,공덕동,25.0,19.0,6.0,CS100004,양식
20223,11440565,공덕동,24.0,18.0,6.0,CS100004,양식
20224,11440585,도화동,17.0,15.0,2.0,CS100004,양식
20223,11440585,도화동,17.0,15.0,2.0,CS100004,양식
20224,11440590,용강동,24.0,20.0,4.0,CS100004,양식
20223,11440590,용강동,26.0,22.0,4.0,CS100004,양식
20224,11440600,대흥동,23.0,19.0,4.0,CS100004,양식
20223,11440600,대흥동,24.0,20.0,4.0,CS100004,양식
20224,11440610,염리동,14.0,13.0,1.0,CS100004,양식
20223,11440610,염리동,15.0,14.0,1.0,CS100004,양식
20224,11440630,신수동,16.0,13.0,3.0,CS100004,양식
20223,11440630,신수동,16.0,12.0,4.0,CS100004,양식
20224,11440655,서강동,62.0,60.0,2.0,CS100004,양식
20223,11440655,서강동,61.0,60.0,1.0,CS100004,양식
20224,11440660,서교동,292.0,260.0,32.0,CS100004,양식
20223,11440660,서교동,285.0,253.0,32.0,CS100004,양식
20224,11440680,합정동,71.0,66.0,5.0,CS100004,양식
20223,11440680,합정동,73.0,68.0,5.0,CS100004,양식
20224,11440690,망원1동,64.0,61.0,3.0,CS100004,양식
20223,11440690,망원1동,62.0,59.0,3.0,CS100004,양식
20224,11440700,망원2동,8.0,7.0,1.0,CS100004,양식
20223,11440700,망원2동,8.0,7.0,1.0,CS100004,양식
20224,11440710,연남동,144.0,137.0,7.0,CS100004,양식
20223,11440710,연남동,142.0,137.0,5.0,CS100004,양식
20224,11440720,성산1동,19.0,18.0,1.0,CS100004,양식
20223,11440720,성산1동,18.0,17.0,1.0,CS100004,양식
20224,11440730,성산2동,9.0,9.0,0.0,CS100004,양식
20223,11440730,성산2동,8.0,8.0,0.0,CS100004,양식
20224,11440740,상암동,48.0,46.0,2.0,CS100004,양식
20223,11440740,상암동,48.0,46.0,2.0,CS100004,양식
20224,11440555,아현동,11.0,7.0,4.0,CS100005,제과
20223,11440555,아현동,11.0,7.0,4.0,CS100005,제과
20224,11440565,공덕동,20.0,17.0,3.0,CS100005,제과
20223,11440565,공덕동,25.0,20.0,5.0,CS100005,제과
20224,11440585,도화동,22.0,13.0,9.0,CS100005,제과
20223,11440585,도화동,22.0,13.0,9.0,CS100005,제과
20224,11440590,용강동,12.0,5.0,7.0,CS100005,제과
20223,11440590,용강동,12.0,5.0,7.0,CS100005,제과
20224,11440600,대흥동,22.0,17.0,5.0,CS100005,제과
20223,11440600,대흥동,23.0,17.0,6.0,CS100005,제과
20224,11440610,염리동,20.0,18.0,2.0,CS100005,제과
20223,11440610,염리동,19.0,17.0,2.0,CS100005,제과
20224,11440630,신수동,12.0,9.0,3.0,CS100005,제과
20223,11440630,신수동,11.0,9.0,2.0,CS100005,제과
20224,11440655,서강동,29.0,23.0,6.0,CS100005,제과
20223,11440655,서강동,30.0,23.0,7.0,CS100005,제과
20224,11440660,서교동,116.0,94.0,22.0,CS100005,제과
20223,11440660,서교동,113.0,92.0,21.0,CS100005,제과
20224,11440680,합정동,35.0,31.0,4.0,CS100005,제과
20223,11440680,합정동,39.0,35.0,4.0,CS100005,제과
20224,11440690,망원1동,34.0,30.0,4.0,CS100005,제과
20223,11440690,망원1동,35.0,31.0,4.0,CS100005,제과
20224,11440700,망원2동,22.0,18.0,4.0,CS100005,제과
20223,11440700,망원2동,21.0,18.0,3.0,CS100005,제과
20224,11440710,연남동,80.0,74.0,6.0,CS100005,제과
20223,11440710,연남동,87.0,81.0,6.0,CS100005,제과
20224,11440720,성산1동,19.0,16.0,3.0,CS100005,제과
20223,11440720,성산1동,19.0,16.0,3.0,CS100005,제과
20224,11440730,성산2동,24.0,18.0,6.0,CS100005,제과
20223,11440730,성산2동,23.0,18.0,5.0,CS100005,제과
20224,11440740,상암동,27.0,17.0,10.0,CS100005,제과
20223,11440740,상암동,26.0,16.0,10.0,CS100005,제과
20224,11440555,아현동,9.0,5.0,4.0,CS100006,패스트푸드
20223,11440555,아현동,8.0,4.0,4.0,CS100006,패스트푸드
20224,11440565,공덕동,19.0,8.0,11.0,CS100006,패스트푸드
20223,11440565,공덕동,17.0,6.0,11.0,CS100006,패스트푸드
20224,11440585,도화동,15.0,7.0,8.0,CS100006,패스트푸드
20223,11440585,도화동,16.0,8.0,8.0,CS100006,패스트푸드
20224,11440590,용강동,16.0,8.0,8.0,CS100006,패스트푸드
20223,11440590,용강동,16.0,8.0,8.0,CS100006,패스트푸드
20224,11440600,대흥동,25.0,12.0,13.0,CS100006,패스트푸드
20223,11440600,대흥동,23.0,10.0,13.0,CS100006,패스트푸드
20224,11440610,염리동,17.0,7.0,10.0,CS100006,패스트푸드
20223,11440610,염리동,16.0,6.0,10.0,CS100006,패스트푸드
20224,11440630,신수동,11.0,3.0,8.0,CS100006,패스트푸드
20223,11440630,신수동,11.0,3.0,8.0,CS100006,패스트푸드
20224,11440655,서강동,30.0,23.0,7.0,CS100006,패스트푸드
20223,11440655,서강동,30.0,23.0,7.0,CS100006,패스트푸드
20224,11440660,서교동,117.0,76.0,41.0,CS100006,패스트푸드
20223,11440660,서교동,115.0,74.0,41.0,CS100006,패스트푸드
20224,11440680,합정동,26.0,22.0,4.0,CS100006,패스트푸드
20223,11440680,합정동,27.0,23.0,4.0,CS100006,패스트푸드
20224,11440690,망원1동,20.0,11.0,9.0,CS100006,패스트푸드
20223,11440690,망원1동,22.0,12.0,10.0,CS100006,패스트푸드
20224,11440700,망원2동,13.0,7.0,6.0,CS100006,패스트푸드
20223,11440700,망원2동,12.0,7.0,5.0,CS100006,패스트푸드
20224,11440710,연남동,39.0,33.0,6.0,CS100006,패스트푸드
20223,11440710,연남동,38.0,33.0,5.0,CS100006,패스트푸드
20224,11440720,성산1동,16.0,9.0,7.0,CS100006,패스트푸드
20223,11440720,성산1동,15.0,9.0,6.0,CS100006,패스트푸드
20224,11440730,성산2동,16.0,7.0,9.0,CS100006,패스트푸드
20223,11440730,성산2동,17.0,6.0,11.0,CS100006,패스트푸드
20224,11440740,상암동,41.0,19.0,22.0,CS100006,패스트푸드
20223,11440740,상암동,42.0,21.0,21.0,CS100006,패스트푸드
20224,11440555,아현동,15.0,5.0,10.0,CS100007,치킨
20223,11440555,아현동,14.0,4.0,10.0,CS100007,치킨
20224,11440565,공덕동,22.0,7.0,15.0,CS100007,치킨
20223,11440565,공덕동,23.0,8.0,15.0,CS100007,치킨
20224,11440585,도화동,21.0,8.0,13.0,CS100007,치킨
20223,11440585,도화동,20.0,8.0,12.0,CS100007,치킨
20224,11440590,용강동,18.0,5.0,13.0,CS100007,치킨
20223,11440590,용강동,17.0,4.0,13.0,CS100007,치킨
20224,11440600,대흥동,12.0,6.0,6.0,CS100007,치킨
20223,11440600,대흥동,13.0,7.0,6.0,CS100007,치킨
20224,11440610,염리동,9.0,4.0,5.0,CS100007,치킨
20223,11440610,염리동,9.0,4.0,5.0,CS100007,치킨
20224,11440630,신수동,15.0,3.0,12.0,CS100007,치킨
20223,11440630,신수동,15.0,3.0,12.0,CS100007,치킨
20224,11440655,서강동,19.0,5.0,14.0,CS100007,치킨
20223,11440655,서강동,18.0,5.0,13.0,CS100007,치킨
20224,11440660,서교동,61.0,21.0,40.0,CS100007,치킨
20223,11440660,서교동,61.0,22.0,39.0,CS100007,치킨
20224,11440680,합정동,9.0,1.0,8.0,CS100007,치킨
20223,11440680,합정동,9.0,1.0,8.0,CS100007,치킨
20224,11440690,망원1동,22.0,10.0,12.0,CS100007,치킨
20223,11440690,망원1동,22.0,10.0,12.0,CS100007,치킨
20224,11440700,망원2동,24.0,9.0,15.0,CS100007,치킨
20223,11440700,망원2동,22.0,8.0,14.0,CS100007,치킨
20224,11440710,연남동,12.0,5.0,7.0,CS100007,치킨
20223,11440710,연남동,11.0,4.0,7.0,CS100007,치킨
20224,11440720,성산1동,11.0,3.0,8.0,CS100007,치킨
20223,11440720,성산1동,11.0,3.0,8.0,CS100007,치킨
20224,11440730,성산2동,18.0,4.0,14.0,CS100007,치킨
20223,11440730,성산2동,17.0,4.0,13.0,CS100007,치킨
20224,11440740,상암동,26.0,11.0,15.0,CS100007,치킨
20223,11440740,상암동,26.0,12.0,14.0,CS100007,치킨
20224,11440555,아현동,34.0,23.0,11.0,CS100008,분식
20223,11440555,아현동,33.0,22.0,11.0,CS100008,분식
20224,11440565,공덕동,43.0,30.0,13.0,CS100008,분식
20223,11440565,공덕동,43.0,30.0,13.0,CS100008,분식
20224,11440585,도화동,39.0,28.0,11.0,CS100008,분식
20223,11440585,도화동,41.0,28.0,13.0,CS100008,분식
20224,11440590,용강동,22.0,15.0,7.0,CS100008,분식
20223,11440590,용강동,23.0,16.0,7.0,CS100008,분식
20224,11440600,대흥동,45.0,35.0,10.0,CS100008,분식
20223,11440600,대흥동,45.0,35.0,10.0,CS100008,분식
20224,11440610,염리동,22.0,18.0,4.0,CS100008,분식
20223,11440610,염리동,22.0,18.0,4.0,CS100008,분식
20224,11440630,신수동,21.0,17.0,4.0,CS100008,분식
20223,11440630,신수동,22.0,17.0,5.0,CS100008,분식
20224,11440655,서강동,35.0,29.0,6.0,CS100008,분식
20223,11440655,서강동,34.0,29.0,5.0,CS100008,분식
20224,11440660,서교동,151.0,121.0,30.0,CS100008,분식
20223,11440660,서교동,152.0,122.0,30.0,CS100008,분식
20224,11440680,합정동,26.0,22.0,4.0,CS100008,분식
20223,11440680,합정동,26.0,22.0,4.0,CS100008,분식
20224,11440690,망원1동,42.0,35.0,7.0,CS100008,분식
20223,11440690,망원1동,40.0,33.0,7.0,CS100008,분식
20224,11440700,망원2동,25.0,19.0,6.0,CS100008,분식
20223,11440700,망원2동,22.0,17.0,5.0,CS100008,분식
20224,11440710,연남동,31.0,27.0,4.0,CS100008,분식
20223,11440710,연남동,30.0,27.0,3.0,CS100008,분식
20224,11440720,성산1동,15.0,11.0,4.0,CS100008,분식
20223,11440720,성산1동,14.0,11.0,3.0,CS100008,분식
20224,11440730,성산2동,44.0,32.0,12.0,CS100008,분식
20223,11440730,성산2동,45.0,33.0,12.0,CS100008,분식
20224,11440740,상암동,46.0,30.0,16.0,CS100008,분식
20223,11440740,상암동,46.0,30.0,16.0,CS100008,분식
20224,11440555,아현동,31.0,28.0,3.0,CS100009,호프
20223,11440555,아현동,28.0,25.0,3.0,CS100009,호프
20224,11440565,공덕동,58.0,58.0,0.0,CS100009,호프
20223,11440565,공덕동,57.0,57.0,0.0,CS100009,호프
20224,11440585,도화동,74.0,64.0,10.0,CS100009,호프
20223,11440585,도화동,76.0,65.0,11.0,CS100009,호프
20224,11440590,용강동,58.0,52.0,6.0,CS100009,호프
20223,11440590,용강동,57.0,51.0,6.0,CS100009,호프
20224,11440600,대흥동,32.0,28.0,4.0,CS100009,호프
20223,11440600,대흥동,33.0,29.0,4.0,CS100009,호프
20224,11440610,염리동,15.0,12.0,3.0,CS100009,호프
20223,11440610,염리동,15.0,13.0,2.0,CS100009,호프
20224,11440630,신수동,18.0,15.0,3.0,CS100009,호프
20223,11440630,신수동,18.0,15.0,3.0,CS100009,호프
20224,11440655,서강동,100.0,90.0,10.0,CS100009,호프
20223,11440655,서강동,99.0,89.0,10.0,CS100009,호프
20224,11440660,서교동,567.0,512.0,55.0,CS100009,호프
20223,11440660,서교동,557.0,502.0,55.0,CS100009,호프
20224,11440680,합정동,110.0,99.0,11.0,CS100009,호프
20223,11440680,합정동,113.0,103.0,10.0,CS100009,호프
20224,11440690,망원1동,54.0,52.0,2.0,CS100009,호프
20223,11440690,망원1동,54.0,52.0,2.0,CS100009,호프
20224,11440700,망원2동,26.0,22.0,4.0,CS100009,호프
20223,11440700,망원2동,25.0,22.0,3.0,CS100009,호프
20224,11440710,연남동,153.0,148.0,5.0,CS100009,호프
20223,11440710,연남동,151.0,147.0,4.0,CS100009,호프
20224,11440720,성산1동,23.0,20.0,3.0,CS100009,호프
20223,11440720,성산1동,23.0,20.0,3.0,CS100009,호프
20224,11440730,성산2동,23.0,18.0,5.0,CS100009,호프
20223,11440730,성산2동,23.0,18.0,5.0,CS100009,호프
20224,11440740,상암동,56.0,47.0,9.0,CS100009,호프
20223,11440740,상암동,58.0,48.0,10.0,CS100009,호프
20224,11440555,아현동,53.0,36.0,17.0,CS100010,커피
20223,11440555,아현동,51.0,35.0,16.0,CS100010,커피
20224,11440565,공덕동,78.0,61.0,17.0,CS100010,커피
20223,11440565,공덕동,77.0,61.0,16.0,CS100010,커피
20224,11440585,도화동,61.0,36.0,25.0,CS100010,커피
20223,11440585,도화동,60.0,35.0,25.0,CS100010,커피
20224,11440590,용강동,69.0,53.0,16.0,CS100010,커피
20223,11440590,용강동,68.0,53.0,15.0,CS100010,커피
20224,11440600,대흥동,85.0,63.0,22.0,CS100010,커피
20223,11440600,대흥동,87.0,65.0,22.0,CS100010,커피
20224,11440610,염리동,54.0,38.0,16.0,CS100010,커피
20223,11440610,염리동,54.0,39.0,15.0,CS100010,커피
20224,11440630,신수동,45.0,41.0,4.0,CS100010,커피
20223,11440630,신수동,47.0,43.0,4.0,CS100010,커피
20224,11440655,서강동,140.0,121.0,19.0,CS100010,커피
20223,11440655,서강동,148.0,129.0,19.0,CS100010,커피
20224,11440660,서교동,715.0,615.0,100.0,CS100010,커피
20223,11440660,서교동,730.0,634.0,96.0,CS100010,커피
20224,11440680,합정동,177.0,153.0,24.0,CS100010,커피
20223,11440680,합정동,183.0,158.0,25.0,CS100010,커피
20224,11440690,망원1동,148.0,136.0,12.0,CS100010,커피
20223,11440690,망원1동,158.0,144.0,14.0,CS100010,커피
20224,11440700,망원2동,83.0,74.0,9.0,CS100010,커피
20223,11440700,망원2동,87.0,77.0,10.0,CS100010,커피
20224,11440710,연남동,296.0,283.0,13.0,CS100010,커피
20223,11440710,연남동,313.0,300.0,13.0,CS100010,커피
20224,11440720,성산1동,66.0,62.0,4.0,CS100010,커피
20223,11440720,성산1동,67.0,63.0,4.0,CS100010,커피
20224,11440730,성산2동,62.0,52.0,10.0,CS100010,커피
20223,11440730,성산2동,63.0,53.0,10.0,CS100010,커피
20224,11440740,상암동,198.0,141.0,57.0,CS100010,커피
20223,11440740,상암동,196.0,140.0,56.0,CS100010,커피
20233,11440555,아현동,103.0,89.0,14.0,CS100001,한식
20232,11440555,아현동,102.0,86.0,16.0,CS100001,한식
20231,11440555,아현동,101.0,86.0,15.0,CS100001,한식
20233,11440565,공덕동,227.0,204.0,23.0,CS100001,한식
20232,11440565,공덕동,226.0,206.0,20.0,CS100001,한식
20231,11440565,공덕동,223.0,203.0,20.0,CS100001,한식
20233,11440585,도화동,166.0,148.0,18.0,CS100001,한식
20232,11440585,도화동,169.0,151.0,18.0,CS100001,한식
20231,11440585,도화동,168.0,151.0,17.0,CS100001,한식
20233,11440590,용강동,199.0,164.0,35.0,CS100001,한식
20232,11440590,용강동,195.0,160.0,35.0,CS100001,한식
20231,11440590,용강동,201.0,164.0,37.0,CS100001,한식
20233,11440600,대흥동,123.0,110.0,13.0,CS100001,한식
20232,11440600,대흥동,126.0,111.0,15.0,CS100001,한식
20231,11440600,대흥동,123.0,108.0,15.0,CS100001,한식
20233,11440610,염리동,67.0,57.0,10.0,CS100001,한식
20232,11440610,염리동,71.0,61.0,10.0,CS100001,한식
20231,11440610,염리동,73.0,61.0,12.0,CS100001,한식
20233,11440630,신수동,82.0,73.0,9.0,CS100001,한식
20232,11440630,신수동,80.0,72.0,8.0,CS100001,한식
20231,11440630,신수동,81.0,73.0,8.0,CS100001,한식
20233,11440655,서강동,143.0,127.0,16.0,CS100001,한식
20232,11440655,서강동,141.0,124.0,17.0,CS100001,한식
20231,11440655,서강동,144.0,126.0,18.0,CS100001,한식
20233,11440660,서교동,822.0,712.0,110.0,CS100001,한식
20232,11440660,서교동,813.0,706.0,107.0,CS100001,한식
20231,11440660,서교동,810.0,704.0,106.0,CS100001,한식
20233,11440680,합정동,179.0,152.0,27.0,CS100001,한식
20232,11440680,합정동,174.0,148.0,26.0,CS100001,한식
20231,11440680,합정동,178.0,152.0,26.0,CS100001,한식
20233,11440690,망원1동,158.0,149.0,9.0,CS100001,한식
20232,11440690,망원1동,157.0,148.0,9.0,CS100001,한식
20231,11440690,망원1동,153.0,145.0,8.0,CS100001,한식
20233,11440700,망원2동,109.0,94.0,15.0,CS100001,한식
20232,11440700,망원2동,108.0,95.0,13.0,CS100001,한식
20231,11440700,망원2동,109.0,97.0,12.0,CS100001,한식
20233,11440710,연남동,173.0,166.0,7.0,CS100001,한식
20232,11440710,연남동,174.0,167.0,7.0,CS100001,한식
20231,11440710,연남동,170.0,163.0,7.0,CS100001,한식
20233,11440720,성산1동,87.0,77.0,10.0,CS100001,한식
20232,11440720,성산1동,92.0,80.0,12.0,CS100001,한식
20231,11440720,성산1동,93.0,82.0,11.0,CS100001,한식
20233,11440730,성산2동,101.0,87.0,14.0,CS100001,한식
20232,11440730,성산2동,98.0,84.0,14.0,CS100001,한식
20231,11440730,성산2동,97.0,83.0,14.0,CS100001,한식
20233,11440740,상암동,320.0,249.0,71.0,CS100001,한식
20232,11440740,상암동,323.0,251.0,72.0,CS100001,한식
20231,11440740,상암동,316.0,247.0,69.0,CS100001,한식
20233,11440555,아현동,5.0,4.0,1.0,CS100002,중식
20232,11440555,아현동,5.0,4.0,1.0,CS100002,중식
20231,11440555,아현동,5.0,4.0,1.0,CS100002,중식
20233,11440565,공덕동,15.0,15.0,0.0,CS100002,중식
20232,11440565,공덕동,15.0,15.0,0.0,CS100002,중식
20231,11440565,공덕동,15.0,15.0,0.0,CS100002,중식
20233,11440585,도화동,20.0,17.0,3.0,CS100002,중식
20232,11440585,도화동,21.0,17.0,4.0,CS100002,중식
20231,11440585,도화동,21.0,17.0,4.0,CS100002,중식
20233,11440590,용강동,14.0,14.0,0.0,CS100002,중식
20232,11440590,용강동,14.0,14.0,0.0,CS100002,중식
20231,11440590,용강동,15.0,15.0,0.0,CS100002,중식
20233,11440600,대흥동,13.0,13.0,0.0,CS100002,중식
20232,11440600,대흥동,13.0,13.0,0.0,CS100002,중식
20231,11440600,대흥동,13.0,13.0,0.0,CS100002,중식
20233,11440610,염리동,10.0,7.0,3.0,CS100002,중식
20232,11440610,염리동,10.0,7.0,3.0,CS100002,중식
20231,11440610,염리동,9.0,6.0,3.0,CS100002,중식
20233,11440630,신수동,7.0,7.0,0.0,CS100002,중식
20232,11440630,신수동,7.0,7.0,0.0,CS100002,중식
20231,11440630,신수동,7.0,7.0,0.0,CS100002,중식
20233,11440655,서강동,23.0,22.0,1.0,CS100002,중식
20232,11440655,서강동,23.0,22.0,1.0,CS100002,중식
20231,11440655,서강동,22.0,21.0,1.0,CS100002,중식
20233,11440660,서교동,113.0,96.0,17.0,CS100002,중식
20232,11440660,서교동,121.0,102.0,19.0,CS100002,중식
20231,11440660,서교동,125.0,105.0,20.0,CS100002,중식
20233,11440680,합정동,15.0,11.0,4.0,CS100002,중식
