NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수자,매도자,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
417,서울특별시 마포구 망원동,일반,5*,월드컵로19길,제2종일반주거,제1종근린생활,8m미만,116.76,65.00,"190,000",,-,-,202205,02,,2020,-,중개거래,서울 강남구
418,서울특별시 마포구 합정동,집합,4**,월드컵로1길,준주거,제2종근린생활,25m이상,86.99, ,"130,000",1,-,-,202205,02,,2015,-,직거래,-
419,서울특별시 마포구 연남동,일반,4**,성미산로19길,제2종일반주거,제1종근린생활,12m미만,466.26,176.20,"305,000",,-,-,202205,02,,1993,-,중개거래,서울 마포구
420,서울특별시 마포구 망원동,집합,4**,망원로,제2종일반주거,제2종근린생활,8m미만,28.78, ,"24,500",1,-,-,202205,02,,2008,-,중개거래,서울 마포구
421,서울특별시 마포구 성산동,집합,3*,성미산로7안길,제2종일반주거,제1종근린생활,8m미만,25.34, ,"16,000",1,-,-,202204,30,,2007,-,중개거래,서울 마포구
422,서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,29.29, ,"52,000",2,-,-,202204,29,,2012,-,직거래,-
423,서울특별시 마포구 합정동,일반,4**,포은로2나길,제2종일반주거,제2종근린생활,8m미만,230.04,140.20,"209,000",,-,-,202204,29,,1991,-,중개거래,서울 강남구
424,서울특별시 마포구 서교동,일반,4**,동교로12안길,제2종일반주거,제2종근린생활,8m미만,567.69,219.50,"533,000",,-,-,202204,29,,2015,-,중개거래,서울 마포구
425,서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,16.23, ,"44,000",1,-,-,202204,29,,2012,-,중개거래,서울 마포구
426,서울특별시 마포구 성산동,집합,6**,성미산로,제2종일반주거,제2종근린생활,25m미만,112.20, ,"35,000",,-,-,202204,29,,2002,-,중개거래,서울 마포구
427,서울특별시 마포구 공덕동,집합,1**,효창목4길,제2종일반주거,제2종근린생활,12m미만,98.48, ,"100,000",,-,-,202204,29,,2015,-,중개거래,서울 동작구 서울 마포구
428,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,업무,25m이상,10.41, ,"5,000",11,-,-,202204,29,,2006,-,중개거래,-
429,서울특별시 마포구 아현동,집합,3**,,준주거,제2종근린생활,25m이상,298.69, ,"288,000",,-,-,202204,28,,1990,-,중개거래,서울 강남구
430,서울특별시 마포구 성산동,일반,5**,모래내로,유통상업,제1종근린생활,12m미만,1045.39,1487.70,"2,574,600",,-,-,202204,28,,1992,-,중개거래,서울 강남구
431,서울특별시 마포구 노고산동,집합,5*,서강로,일반상업,숙박,25m이상,37.85, ,"27,500",5,-,-,202204,28,,2006,-,중개거래,서울 마포구
432,서울특별시 마포구 연남동,집합,3**,연남로,제2종일반주거,제1종근린생활,25m미만,58.55, ,"48,640",1,-,-,202204,28,,2019,-,직거래,-
433,서울특별시 마포구 연남동,집합,3**,연남로,제2종일반주거,제2종근린생활,25m미만,63.96, ,"51,200",1,-,-,202204,28,,2019,-,직거래,-
434,서울특별시 마포구 아현동,집합,3**,신촌로,준주거,제2종근린생활,25m이상,171.95, ,"162,000",,-,-,202204,28,,1990,-,중개거래,서울 강남구
435,서울특별시 마포구 연남동,집합,3**,연남로,제2종일반주거,제1종근린생활,25m미만,50.36, ,"28,160",,-,-,202204,28,,2019,-,직거래,-
436,서울특별시 마포구 창전동,일반,*,와우산로32길,제2종일반주거,제2종근린생활,12m미만,559.56,284.00,"600,000",,-,-,202204,27,,1985,-,중개거래,서울 강남구
437,서울특별시 마포구 동교동,일반,2**,월드컵북로,제3종일반주거,제2종근린생활,25m이상,1021.15,153.30,"197,800",,-,-,202204,26,지분,1978,-,직거래,-
438,서울특별시 마포구 상암동,집합,1***,월드컵북로54길,일반상업,판매,25m미만,42.59, ,"56,000",2,-,-,202204,26,,2017,-,중개거래,서울 마포구
439,서울특별시 마포구 동교동,일반,2**,월드컵북로,제3종일반주거,제2종근린생활,25m이상,1021.15,153.30,"197,800",,-,-,202204,26,지분,1978,-,직거래,-
440,서울특별시 마포구 상수동,일반,9*,와우산로11길,제2종일반주거,제2종근린생활,8m미만,153.02,132.00,"360,000",,-,-,202204,25,,1971,-,중개거래,서울 강남구
441,서울특별시 마포구 도화동,집합,5**,큰우물로,일반상업,제2종근린생활,25m미만,21.69, ,"10,000",,-,-,202204,25,,1984,-,중개거래,서울 마포구
442,서울특별시 마포구 성산동,일반,2**,성미산로3가길,제2종일반주거,제2종근린생활,8m미만,212.83,106.80,"245,000",,-,-,202204,25,,2021,-,중개거래,서울 강남구
443,서울특별시 마포구 마포동,집합,4**,마포대로4다길,제2종일반주거,제2종근린생활,8m미만,75.76, ,"30,500",,-,-,202204,22,,2013,-,중개거래,서울 용산구
444,서울특별시 마포구 마포동,집합,1**,마포대로,준주거,업무,25m이상,41.66, ,"35,000",,-,-,202204,22,,1987,-,중개거래,서울 마포구
445,서울특별시 마포구 도화동,집합,3*,마포대로,일반상업,제2종근린생활,25m이상,13.24, ,"5,200",,-,-,202204,22,,1988,-,중개거래,서울 마포구
446,서울특별시 마포구 도화동,집합,3*,마포대로,일반상업,제2종근린생활,25m이상,33.77, ,"13,413",,-,-,202204,22,,1988,20220531,중개거래,서울 마포구
447,서울특별시 마포구 도화동,집합,3*,마포대로,일반상업,제2종근린생활,25m이상,66.49, ,"26,387",,-,-,202204,22,,1988,20220531,중개거래,서울 마포구
448,서울특별시 마포구 동교동,일반,1**,홍익로6길,근린상업,제2종근린생활,12m미만,896.87,375.20,"1,500,000",,-,-,202204,22,,1990,-,중개거래,서울 마포구
449,서울특별시 마포구 서교동,집합,3**,와우산로,제2종일반주거,업무,25m미만,20.46, ,"17,300",6,-,-,202204,21,,2001,-,중개거래,서울 마포구
450,서울특별시 마포구 서교동,일반,3**,어울마당로,제2종일반주거,제2종근린생활,8m미만,254.63,121.00,"370,000",,-,-,202204,21,,1990,20220516,중개거래,서울 강남구
451,서울특별시 마포구 성산동,일반,2**,성미산로3가길,제2종일반주거,제2종근린생활,8m미만,212.83,106.80,"245,000",,-,-,202204,21,,2021,20220527,중개거래,서울 강남구
452,서울특별시 마포구 상암동,집합,1***,월드컵북로54길,일반상업,판매,25m미만,41.22, ,"102,000",1,-,-,202204,21,,2016,-,중개거래,서울 마포구
453,서울특별시 마포구 합정동,집합,4**,양화로,일반상업,제2종근린생활,25m이상,21557.72, ,"29,080,000",,-,-,202204,20,,2012,-,직거래,-
454,서울특별시 마포구 공덕동,집합,2**,마포대로6길,준주거,판매,12m미만,1706.78, ,"22,500",,-,-,202204,19,지분,,-,중개거래,"서울 마포구, 서울 서대문구"
455,서울특별시 마포구 합정동,일반,3**,토정로,제2종일반주거,제2종근린생활,25m미만,148.73,197.80,"420,000",,-,-,202204,19,,1973,-,중개거래,서울 마포구 서울 서초구
456,서울특별시 마포구 신수동,일반,3**,토정로17길,제2종일반주거,제1종근린생활,8m미만,122.95,56.00,"57,000",,-,-,202204,19,,1968,-,중개거래,서울 마포구
457,서울특별시 마포구 성산동,일반,6**,월드컵로,제3종일반주거,제1종근린생활,25m이상,334.65,119.00,"367,500",,-,-,202204,19,,2002,-,중개거래,서울 강남구
458,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,업무,25m이상,10.41, ,"4,300",10,-,-,202204,19,,2006,-,중개거래,서울 마포구
459,서울특별시 마포구 연남동,일반,2**,성미산로29길,제2종일반주거,제2종근린생활,25m미만,96.69,87.60,"203,000",,-,-,202204,19,,1973,-,중개거래,서울 강남구
460,서울특별시 마포구 공덕동,집합,2**,만리재로,일반상업,기타,25m이상,38.15, ,"14,000",,-,-,202204,19,,1985,-,직거래,-
461,서울특별시 마포구 망원동,집합,4**,월드컵로29길,제2종일반주거,업무,12m미만,27.56, ,"22,535",2,-,-,202204,18,,2016,-,직거래,-
462,서울특별시 마포구 공덕동,집합,2**,만리재로,일반상업,기타,25m이상,38.15, ,"14,000",,-,-,202204,18,,1985,-,직거래,-
463,서울특별시 마포구 상수동,집합,3**,와우산로7길,제2종일반주거,제2종근린생활,8m미만,23.03, ,"20,300",1,-,-,202204,16,,2008,-,중개거래,서울 마포구
464,서울특별시 마포구 공덕동,집합,4**,백범로,준주거,제2종근린생활,25m이상,24.38, ,"63,000",,-,-,202204,16,,2015,-,중개거래,서울 마포구
465,서울특별시 마포구 노고산동,집합,5*,서강로,일반상업,기타,12m미만,127.73, ,"61,000",2,-,-,202204,16,,1999,-,중개거래,서울 마포구 서울 서대문구
466,서울특별시 마포구 합정동,집합,4**,월드컵로1길,준주거,판매,25m이상,91.79, ,"115,000",,-,-,202204,16,,2015,-,중개거래,서울 송파구
467,서울특별시 마포구 성산동,집합,5**,모래내로3길,유통상업,제2종근린생활,12m미만,154.60, ,"87,000",1,-,-,202204,15,,2018,-,중개거래,서울 마포구
468,서울특별시 마포구 서교동,일반,3**,월드컵로8길,제2종일반주거,제2종근린생활,8m미만,445.38,183.10,"350,000",,-,-,202204,13,,1993,-,중개거래,서울 마포구 서울 송파구
469,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,업무,25m이상,10.41, ,"4,000",7,-,-,202204,12,,2006,-,중개거래,서울 마포구
470,서울특별시 마포구 연남동,일반,3**,동교로38안길,제2종일반주거,제1종근린생활,8m미만,64.23,89.00,"198,000",,-,-,202204,11,,1969,20220615,중개거래,서울 강남구
471,서울특별시 마포구 합정동,일반,4**,양화로6길,제3종일반주거,제2종근린생활,25m미만,411.93,143.80,"650,000",,-,-,202204,11,,1992,-,중개거래,서울 강남구
472,서울특별시 마포구 동교동,일반,2**,동교로23길,제2종일반주거,제2종근린생활,8m미만,1236.33,592.10,"1,290,000",,-,-,202204,11,,2002,-,중개거래,서울 강남구 인천 미추홀구
473,서울특별시 마포구 연남동,일반,2**,동교로38길,제2종일반주거,제2종근린생활,8m미만,270.63,135.50,"330,000",,-,-,202204,11,,2017,-,중개거래,서울 마포구
474,서울특별시 마포구 신수동,일반,2*,백범로10길,제3종일반주거,제2종근린생활,8m미만,210.74,152.00,"177,000",,-,-,202204,11,,1989,-,중개거래,서울 마포구
475,서울특별시 마포구 서교동,집합,3**,와우산로33길,제2종일반주거,제2종근린생활,8m미만,64.31, ,"78,537",,-,-,202204,08,,2012,20221205,중개거래,서울 강남구
476,서울특별시 마포구 상수동,집합,3**,토정로,제2종일반주거,제1종근린생활,8m미만,43.65, ,"16,800",,-,-,202204,08,,2017,-,중개거래,서울 마포구
477,서울특별시 마포구 공덕동,집합,2**,만리재옛길,준주거,제1종근린생활,25m이상,14.74, ,"37,000",,-,-,202204,08,,,-,중개거래,서울 마포구
478,서울특별시 마포구 서교동,집합,3**,와우산로33길,제2종일반주거,제2종근린생활,8m미만,160.80, ,"270,945",2,-,-,202204,08,,2012,20221205,중개거래,서울 강남구
479,서울특별시 마포구 서교동,집합,3**,와우산로33길,제2종일반주거,제2종근린생활,8m미만,43.86, ,"63,401",1,-,-,202204,08,,2012,20221205,중개거래,서울 강남구
480,서울특별시 마포구 서교동,일반,3**,잔다리로2길,제2종일반주거,제1종근린생활,8m미만,332.47,142.80,"480,000",,-,-,202204,08,,1992,-,중개거래,서울 마포구 서울 영등포구
481,서울특별시 마포구 망원동,집합,3**,동교로,제2종일반주거,제1종근린생활,8m미만,65.55, ,"52,000",1,-,-,202204,07,,2022,-,직거래,-
482,서울특별시 마포구 서교동,일반,4**,동교로12안길,제2종일반주거,제2종근린생활,12m미만,761.91,266.10,"630,000",,-,-,202204,06,,1992,-,중개거래,서울 마포구
483,서울특별시 마포구 동교동,일반,1**,신촌로,준주거,제2종근린생활,25m이상,259.00,128.00,"361,000",,-,-,202204,06,,1985,-,중개거래,서울 마포구
484,서울특별시 마포구 동교동,일반,1**,월드컵북로,근린상업,제2종근린생활,25m이상,418.54,199.00,"775,000",,-,-,202204,06,,1965,-,중개거래,서울 강남구
485,서울특별시 마포구 대흥동,집합,6**,독막로,제3종일반주거,제2종근린생활,25m미만,31.76, ,"60,000",1,-,-,202204,05,,1999,-,직거래,-
486,서울특별시 마포구 서교동,일반,4**,독막로9길,제2종일반주거,제2종근린생활,8m미만,646.71,297.80,"730,000",,-,-,202204,05,,2004,-,중개거래,서울 강남구
487,서울특별시 마포구 망원동,집합,4**,망원로,제2종일반주거,제1종근린생활,8m미만,15.17, ,"12,500",1,-,-,202204,04,,2008,-,중개거래,서울 마포구
488,서울특별시 마포구 마포동,집합,3*,마포대로,준주거,업무,25m이상,23.50, ,"13,500",,-,-,202204,04,,1986,-,중개거래,서울 마포구
NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수자,매도자,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
1,서울특별시 마포구 망원동,집합,4**,방울내로7길,제2종일반주거,제2종근린생활,12m미만,34.51, ,"19,500",4,-,-,202204,02,,2011,-,중개거래,서울 마포구 서울 성동구
2,서울특별시 마포구 도화동,집합,5**,마포대로,일반상업,제1종근린생활,25m이상,41.13, ,"120,000",,-,-,202204,01,,2004,-,중개거래,서울 마포구
3,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,업무,25m이상,12.13, ,"4,300",11,-,-,202204,01,,2006,-,중개거래,-
4,서울특별시 마포구 연남동,일반,3**,동교로38안길,제2종일반주거,제2종근린생활,8m미만,225.53,122.00,"307,000",,-,-,202204,01,,1996,-,중개거래,서울 강남구
5,서울특별시 마포구 아현동,집합,4**,마포대로,준주거,업무,25m이상,19.60, ,"12,200",,-,-,202204,01,,1987,-,중개거래,서울 마포구
6,서울특별시 마포구 도화동,집합,1**,마포대로,일반상업,판매,12m미만,61.98, ,"29,350",,-,-,202203,31,,1987,-,중개거래,서울 마포구
7,서울특별시 마포구 연남동,일반,2**,성미산로29안길,제2종일반주거,제2종근린생활,12m미만,89.91,89.60,"218,000",,-,-,202203,30,,1970,20220926,중개거래,서울 마포구
8,서울특별시 마포구 연남동,일반,2**,동교로,제2종일반주거,제2종근린생활,8m미만,198.32,141.50,"400,000",,-,-,202203,30,,1993,-,중개거래,서울 강남구
9,서울특별시 마포구 연남동,일반,2**,성미산로29안길,제2종일반주거,제2종근린생활,12m미만,89.91,89.60,"218,000",,-,-,202203,30,,1970,-,중개거래,서울 마포구
10,서울특별시 마포구 합정동,집합,4**,희우정로,제2종일반주거,제2종근린생활,25m미만,33.63, ,"15,000",,-,-,202203,29,,2008,-,중개거래,서울 마포구
11,서울특별시 마포구 상수동,집합,3**,토정로,제2종일반주거,제1종근린생활,8m미만,122.30, ,"60,000",,-,-,202203,29,,2017,-,중개거래,서울 마포구
12,서울특별시 마포구 공덕동,집합,4**,마포대로,준주거,제2종근린생활,25m이상,25.91, ,"37,800",2,-,-,202203,26,,2013,-,중개거래,서울 마포구
13,서울특별시 마포구 도화동,집합,1**,마포대로,일반상업,제1종근린생활,12m미만,27.14, ,"15,000",,-,-,202203,26,,1987,-,중개거래,서울 마포구
14,서울특별시 마포구 신수동,일반,4**,토정로17안길,제2종일반주거,제1종근린생활,8m미만,129.95,73.00,"96,342",,-,-,202203,25,,1967,-,중개거래,서울 마포구
15,서울특별시 마포구 중동,일반,6*,월드컵북로38길,제3종일반주거,제1종근린생활,25m미만,49.65,144.00,"164,000",,-,-,202203,25,,1998,-,중개거래,서울 마포구
16,서울특별시 마포구 성산동,집합,6**,모래내로9길,제3종일반주거,제2종근린생활,25m미만,19.28, ,"6,400",,-,-,202203,25,,2009,-,중개거래,-
17,서울특별시 마포구 성산동,집합,6**,모래내로9길,제3종일반주거,제2종근린생활,25m미만,109.45, ,"38,200",,-,-,202203,25,,2009,-,중개거래,서울 서대문구
