quarter,dong_code,adstrd_flpop
20232,11410690,1254287
20232,11410700,6005929
20232,11410710,2965147
20232,11410720,11335789
20232,11440555,7027306
20232,11440565,14510748
20232,11440585,3441313
20232,11440590,5872914
20232,11440600,8040614
20232,11440610,5281206
20232,11440630,5142005
20232,11440655,6062111
20232,11440660,17680508
20232,11440680,5292528
20232,11440690,6564488
20232,11440700,5791293
20232,11440710,6559528
20232,11440720,6222642
20232,11440730,6758483
20232,11440740,5438986
20232,11470510,4931134
20232,11470520,6837896
20232,11470530,4841098
20232,11470540,5575348
20232,11470550,4353440
20232,11470560,4046244
20232,11470570,3550131
20232,11470580,2733955
20232,11470590,3167015
20232,11470600,2824804
20232,11470610,971791
20232,11470611,2096224
20232,11470620,3287176
20232,11470630,4465872
20232,11470640,7297443
20232,11470650,10574414
20232,11470670,2006397
20232,11470680,3073232
20232,11500510,8178444
20232,11500520,5173602
20232,11500530,3836263
20232,11500535,7051419
20232,11500540,16066203
20232,11500550,3183499
20232,11500560,3447997
20232,11500570,4906469
20232,11500590,8280287
20232,11500591,5097565
20232,11500593,7623238
20232,11500603,3468184
20232,11500604,2106864
20232,11500605,1747182
20232,11500611,5656621
20232,11500615,6382048
20232,11500620,5312237
20232,11500630,7444126
20232,11500640,4807161
20232,11500641,2873891
20232,11530510,6239806
20232,11530520,1998488
20232,11530530,8983769
20232,11530540,7065123
20232,11530550,7488949
20232,11530560,6883879
20232,11530595,2951206
20232,11530720,4471524
20232,11530730,5104783
20232,11530740,8056651
20232,11530750,3944830
20232,11530760,3488357
20232,11530770,4238281
20232,11530780,4946502
20232,11530790,1965005
20232,11530800,1251047
20232,11545510,5064892
20232,11545610,4840357
20232,11545620,3574366
20232,11545630,5275620
20232,11545640,3904238
20232,11545670,5664990
20232,11545680,1640163
20232,11545690,1284871
20232,11545700,2325369
20232,11545710,3642509
20232,11560515,6881805
20232,11560535,10975381
20232,11560540,6079462
20232,11560550,6867690
20232,11560560,8248542
20232,11560585,5351243
20232,11560605,9594594
20232,11560610,5297796
20232,11560620,5109405
20232,11560630,5404641
20232,11560650,5948138
20232,11560660,2777654
20232,11560670,3269078
20232,11560680,5454855
20232,11560690,3985397
20232,11560700,4514902
20232,11560710,5395389
20232,11560720,7002352
20232,11590510,6370227
20232,11590520,3466053
20232,11590530,8224313
20232,11590540,5011663
20232,11590550,4876709
20232,11590560,6236185
20232,11590605,6929435
20232,11590620,6756915
20232,11590630,7682237
20232,11590640,5625156
20232,11590650,3897668
20232,11590651,3318718
20232,11590660,6946216
20232,11590670,3713149
20232,11590680,4933717
20232,11620525,3679011
20232,11620545,3098249
20232,11620565,4539045
20232,11620575,7183006
20232,11620585,6207807
20232,11620595,10975115
20232,11620605,8492776
20232,11620615,5586497
20232,11620625,6341914
20232,11620630,4552409
20232,11620645,5643294
20232,11620655,6504375
20232,11620665,5070211
20232,11620685,7764194
20232,11620695,10144078
20232,11620715,1359858
20232,11620725,6858872
20232,11620735,6880872
20232,11620745,7279980
20232,11620765,5464815
20232,11620775,5867285
20232,11650510,7954336
20232,11650520,6866096
20232,11650530,11887432
20232,11650531,6734984
20232,11650540,6356961
20232,11650550,349982
20232,11650560,6743940
20232,11650570,1569280
20232,11650580,3137678
20232,11650581,5669884
20232,11650590,4220729
20232,11650600,4739215
20232,11650610,5124778
20232,11650620,3115486
20232,11650621,6526908
20232,11650651,8543554
20232,11650652,5895977
20232,11650660,1986723
20232,11680510,7082053
20232,11680521,10126616
20232,11680531,11513036
20232,11680545,7991790
20232,11680565,9899247
20232,11680580,4659851
20232,11680590,9355129
20232,11680600,4745676
20232,11680610,6142713
20232,11680630,10138112
20232,11680640,21645248
20232,11680650,12120980
20232,11680655,7066960
20232,11680656,3886017
20232,11680660,733498
20232,11680670,1912692
20232,11680690,3454301
20232,11680700,3510595
20232,11680720,2422321
20232,11680730,2587942
20232,11680740,1054509
20232,11680750,2291626
20232,11710510,4634248
20232,11710520,5475998
20232,11710531,3497453
20232,11710532,3603684
20232,11710540,3561717
20232,11710550,5066587
20232,11710561,3194271
20232,11710562,6524459
20232,11710566,684326
20232,11710570,10126215
20232,11710580,6186709
20232,11710590,3120523
20232,11710600,6719003
20232,11710610,6448849
20232,11710620,7887120
20232,11710631,779621
20232,11710632,6157152
20232,11710641,4424224
20232,11710642,3036881
20232,11710646,8111522
20232,11710647,3414090
20232,11710650,7985030
20232,11710670,1817074
20232,11710680,3213155
20232,11710690,1949900
20232,11710710,2428956
20232,11710720,695768
20232,11740515,4378368
20232,11740520,3393755
20232,11740530,4817371
20232,11740540,2201653
20232,11740550,3810477
20232,11740560,2343035
20232,11740570,8129879
20232,11740580,2480691
20232,11740590,1564681
20232,11740600,9875479
20232,11740610,11196139
20232,11740620,7394937
20232,11740640,5967834
20232,11740650,8232659
20232,11740660,6711571
20232,11740685,17059829
20232,11740690,8446
20232,11740700,7029016
20233,11110515,3457038
20233,11110530,3866927
20233,11110540,940763
20233,11110550,1131589
20233,11110560,758392
20233,11110570,1916171
20233,11110580,3816801
20233,11110600,1281834
20233,11110615,13870987
20233,11110630,6238061
20233,11110640,3875773
20233,11110650,8564771
20233,11110670,2897394
20233,11110680,5441115
20233,11110690,1142740
20233,11110700,2089279
20233,11110710,5028491
20233,11140520,2706882
20233,11140540,4440605
20233,11140550,5325091
20233,11140570,2127001
20233,11140580,2268592
20233,11140590,6133269
20233,11140605,5376472
20233,11140615,5954272
20233,11140625,4138947
20233,11140635,2033005
20233,11140645,3292410
20233,11140650,3692785
20233,11140665,3105627
20233,11140670,5956174
20233,11140680,1907063
20233,11170510,4057383
20233,11170520,4698577
20233,11170530,2243624
20233,11170555,7277132
20233,11170560,5126860
20233,11170570,4399627
20233,11170580,3495117
20233,11170590,2762774
20233,11170625,5676788
20233,11170630,4801507
20233,11170640,1665453
20233,11170650,2655917
20233,11170660,2869541
20233,11170685,5547533
20233,11170690,1816346
20233,11170700,4144432
20233,11200520,4457637
20233,11200535,5550461
20233,11200540,5331964
20233,11200550,3962515
20233,11200560,4829176
20233,11200570,4487499
20233,11200580,3004946
20233,11200590,3202194
20233,11200615,6508017
20233,11200620,2956902
20233,11200645,2964785
20233,11200650,3052286
20233,11200660,5578876
20233,11200670,4922849
20233,11200690,5431494
20233,11200720,2940329
20233,11200790,3530969
20233,11215710,9582747
20233,11215730,6052153
20233,11215740,3945910
20233,11215750,4769584
20233,11215760,4638197
20233,11215770,6396776
20233,11215780,2120134
20233,11215810,5968625
20233,11215820,7855544
20233,11215830,5341139
20233,11215840,6629405
20233,11215847,8820014
20233,11215850,7204653
20233,11215860,5257821
20233,11215870,6429669
20233,11230536,14402510
20233,11230545,12124205
20233,11230560,10609066
20233,11230570,2506712
20233,11230600,6740148
20233,11230610,6450532
20233,11230650,9030503
20233,11230660,7387089
20233,11230705,6493155
20233,11230710,5018722
20233,11230720,5650699
20233,11230730,4703105
20233,11230740,8799145
20233,11230750,3788927
20233,11260520,5879488
20233,11260540,5154351
20233,11260550,2327237
20233,11260565,9493741
20233,11260570,6709673
20233,11260575,6305947
20233,11260580,4919855
20233,11260590,7319155
20233,11260600,5335629
20233,11260610,8033256
20233,11260620,7216846
20233,11260630,5692590
20233,11260655,10631785
20233,11260660,4394936
20233,11260680,5259745
20233,11260690,2003235
20233,11290525,4195887
20233,11290555,9914756
20233,11290575,7731305
20233,11290580,2816738
20233,11290590,2778172
20233,11290600,6838061
20233,11290610,5510826
20233,11290620,4940639
20233,11290630,5835719
20233,11290640,2884144
20233,11290650,3381404
20233,11290660,6641645
20233,11290685,4884145
20233,11290705,10771030
20233,11290715,7618758
20233,11290725,5873565
20233,11290760,7282216
20233,11290770,4898034
20233,11290780,2900744
20233,11290810,9927189
20233,11305534,11056603
20233,11305535,7957358
20233,11305545,12204812
20233,11305555,12658620
20233,11305575,3018494
20233,11305595,6840047
20233,11305603,3031535
20233,11305608,3414950
20233,11305615,6307429
20233,11305625,5446954
20233,11305635,10607434
20233,11305645,4422805
20233,11305660,8241337
20233,11320511,3791844
20233,11320512,10194172
20233,11320513,4049020
20233,11320514,3595304
20233,11320515,4163698
20233,11320521,3577495
20233,11320522,3219005
20233,11320660,4933281
20233,11320670,4432892
20233,11320680,5551393
20233,11320681,2556207
20233,11320690,6401013
20233,11320700,2979633
20233,11320710,3490867
20233,11350560,4527470
20233,11350570,3743068
20233,11350580,2593143
20233,11350595,11002244
20233,11350600,7925904
20233,11350611,3675727
20233,11350612,2791941
20233,11350619,4054113
20233,11350621,3817519
20233,11350624,2952055
20233,11350625,4335677
20233,11350630,7332942
20233,11350640,10347891
20233,11350665,8187691
20233,11350670,6357954
20233,11350695,6624377
20233,11350700,1012025
20233,11350710,1890408
20233,11350720,1919356
20233,11380510,6914013
20233,11380520,5013461
20233,11380530,5616708
20233,11380551,6385403
20233,11380552,6132097
20233,11380560,5163228
20233,11380570,12205663
20233,11380580,5578305
20233,11380590,3782851
20233,11380600,8151495
20233,11380625,11841875
20233,11380631,6137218
20233,11380632,2977977
20233,11380640,3369599
20233,11380650,2077351
20233,11380690,7093180
20233,11410520,3849951
20233,11410555,18608472
20233,11410565,10342211
20233,11410585,10551251
20233,11410615,8454911
20233,11410620,6367456
20233,11410640,3753687
20233,11410655,2114833
20233,11410660,4026098
20233,11410685,4292452
20233,11410690,1022352
20233,11410700,5846637
20233,11410710,2816542
20233,11410720,11338495
20233,11440555,7097356
20233,11440565,13659417
20233,11440585,3982190
20233,11440590,5639860
20233,11440600,7728490
20233,11440610,5124416
20233,11440630,5104844
20233,11440655,5828851
20233,11440660,17450568
20233,11440680,5162595
20233,11440690,6637926
20233,11440700,5750885
20233,11440710,6614952
20233,11440720,6139272
20233,11440730,6779952
20233,11440740,5507343
20233,11470510,4925054
20233,11470520,6835456
20233,11470530,4894638
20233,11470540,5589710
20233,11470550,4482034
20233,11470560,4081863
20233,11470570,3529913
20233,11470580,2696573
20233,11470590,3224753
20233,11470600,3129061
20233,11470610,1059387
20233,11470611,2052833
20233,11470620,3291692
20233,11470630,4320150
20233,11470640,7371699
20233,11470650,10682611
20233,11470670,2019573
20233,11470680,3078756
20233,11500510,8105227
20233,11500520,5337510
20233,11500530,3863817
20233,11500535,6901892
20233,11500540,16193300
20233,11500550,3296110
20233,11500560,3469199
20233,11500570,4731302
20233,11500590,8216805
20233,11500591,5173226
20233,11500593,7745999
20233,11500603,3482277
20233,11500604,2126365
20233,11500605,1834060
20233,11500611,5530972
20233,11500615,6701809
20233,11500620,5419135
20233,11500630,7394002
20233,11500640,4731425
20233,11500641,2850703
20233,11530510,6156725
20233,11530520,1950756
20233,11530530,8993695
20233,11530540,7035330
20233,11530550,7796048
20233,11530560,7199558
20233,11530595,3072719
20233,11530720,4618570
20233,11530730,5192923
20233,11530740,7944815
20233,11530750,4094567
20233,11530760,3550231
20233,11530770,4135912
20233,11530780,4797754
20233,11530790,1796069
20233,11530800,1195412
20233,11545510,4977599
20233,11545610,5013923
20233,11545620,3562757
20233,11545630,4763968
20233,11545640,3900985
20233,11545670,5589893
20233,11545680,1576064
20233,11545690,1273309
20233,11545700,2304878
20233,11545710,3649528
20233,11560515,6909899
20233,11560535,11073796
20233,11560540,6189280
20233,11560550,6873877
20233,11560560,8352953
20233,11560585,5408050
20233,11560605,9175467
20233,11560610,5218591
20233,11560620,5066643
20233,11560630,5476164
20233,11560650,6122224
20233,11560660,2792402
20233,11560670,3262563
20233,11560680,5481316
20233,11560690,3970754
20233,11560700,4563988
20233,11560710,5530806
20233,11560720,7070029
20233,11590510,6363244
20233,11590520,3441662
20233,11590530,7721879
20233,11590540,4936413
20233,11590550,4896652
20233,11590560,5695478
20233,11590605,5997563
20233,11590620,6812424
20233,11590630,7542958
20233,11590640,5554327
20233,11590650,4006312
20233,11590651,3333465
20233,11590660,7053733
20233,11590670,3418106
20233,11590680,4889115
20233,11620525,3712198
20233,11620545,3103192
20233,11620565,4455435
20233,11620575,7077681
20233,11620585,6049584
20233,11620595,10804382
20233,11620605,8752011
20233,11620615,5549676
20233,11620625,6175370
20233,11620630,4519806
20233,11620645,5549761
20233,11620655,6385129
20233,11620665,5105396
20233,11620685,7492449
20233,11620695,9817854
20233,11620715,1408135
20233,11620725,6973403
20233,11620735,6716679
20233,11620745,7123932
20233,11620765,5501065
20233,11620775,5775750
20233,11650510,7917761
20233,11650520,6929442
20233,11650530,12012993
20233,11650531,6727209
20233,11650540,6376575
20233,11650550,318040
20233,11650560,6653673
20233,11650570,1515669
20233,11650580,3240349
20233,11650581,5260856
20233,11650590,4164717
20233,11650600,4597485
20233,11650610,5036277
20233,11650620,3116302
20233,11650621,6463377
20233,11650651,8413056
20233,11650652,5880921
20233,11650660,1886821
20233,11680510,7070958
20233,11680521,10090612
20233,11680531,11843356
20233,11680545,7834455
20233,11680565,9540889
20233,11680580,4758823
20233,11680590,9372983
20233,11680600,4859439
20233,11680610,6251194
20233,11680630,10565258
20233,11680640,21410303
20233,11680650,12181308
20233,11680655,7310623
20233,11680656,3851167
20233,11680660,699371
20233,11680670,2005709
20233,11680690,3666604
20233,11680700,3542249
20233,11680720,2515993
20233,11680730,2626715
20233,11680740,1064916
20233,11680750,2217525
20233,11710510,4611923
20233,11710520,5505581
20233,11710531,3620142
20233,11710532,3643100
20233,11710540,3622432
20233,11710550,5068044
20233,11710561,3528019
20233,11710562,6401259
20233,11710566,654645
20233,11710570,9684252
20233,11710580,6041956
20233,11710590,3092669
20233,11710600,6663088
20233,11710610,6492824
20233,11710620,7734028
20233,11710631,798003
20233,11710632,6213391
20233,11710641,4591948
20233,11710642,2923702
20233,11710646,8070411
20233,11710647,3351645
20233,11710650,8063832
20233,11710670,1848353
20233,11710680,3223975
20233,11710690,1935524
20233,11710710,2410950
20233,11710720,681303
20233,11740515,4282479
20233,11740520,3413804
20233,11740530,4819618
20233,11740540,2211318
20233,11740550,3711358
20233,11740560,2219896
20233,11740570,7929292
20233,11740580,2492488
20233,11740590,1631438
20233,11740600,10222875
20233,11740610,11278308
20233,11740620,7390579
20233,11740640,5906211
20233,11740650,8433702
20233,11740660,6528442
20233,11740685,16988146
20233,11740690,8350
20233,11740700,7175487
20234,11110515,3605198
20234,11110530,4094242
20234,11110540,954306
20234,11110550,1166497
20234,11110560,791963
20234,11110570,1889339
20234,11110580,3812704
20234,11110600,1282353
20234,11110615,14303604
20234,11110630,6253394
20234,11110640,4198533
20234,11110650,9575649
20234,11110670,3070684
20234,11110680,4993878
20234,11110690,1220621
20234,11110700,2067403
20234,11110710,5451973
20234,11140520,2834361
20234,11140540,4628737
20234,11140550,5727034
20234,11140570,2569085
20234,11140580,2247393
20234,11140590,6737324
20234,11140605,5340250
20234,11140615,5797143
20234,11140625,4297086
20234,11140635,2038459
20234,11140645,3291551
20234,11140650,3723350
20234,11140665,3369049
20234,11140670,6020858
