quarter,dong_code,dong_name,survival_1y,survival_3y,survival_5y,survival_1y_num,survival_1y_den,survival_3y_num,survival_3y_den,survival_5y_num,survival_5y_den,industry_code,industry_name
20221,11440700,망원2동,66.7,42.9,33.3,6.0,9.0,3.0,7.0,2.0,6.0,CS100005,제과
20214,11440700,망원2동,66.7,62.5,33.3,6.0,9.0,5.0,8.0,1.0,3.0,CS100005,제과
20222,11440710,연남동,93.3,66.7,66.7,14.0,15.0,12.0,18.0,4.0,6.0,CS100005,제과
20221,11440710,연남동,88.2,66.7,88.9,15.0,17.0,12.0,18.0,8.0,9.0,CS100005,제과
20214,11440710,연남동,82.6,71.4,75.0,19.0,23.0,10.0,14.0,9.0,12.0,CS100005,제과
20222,11440720,성산1동,80.0,100.0,0.0,4.0,5.0,5.0,5.0,0.0,2.0,CS100005,제과
20221,11440720,성산1동,100.0,75.0,50.0,3.0,3.0,3.0,4.0,1.0,2.0,CS100005,제과
20214,11440720,성산1동,100.0,66.7,100.0,5.0,5.0,2.0,3.0,1.0,1.0,CS100005,제과
20222,11440730,성산2동,100.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,3.0,CS100005,제과
20221,11440730,성산2동,100.0,33.3,0.0,3.0,3.0,1.0,3.0,0.0,2.0,CS100005,제과
20214,11440730,성산2동,100.0,25.0,0.0,5.0,5.0,1.0,4.0,0.0,1.0,CS100005,제과
20222,11440740,상암동,80.0,55.6,28.6,4.0,5.0,5.0,9.0,2.0,7.0,CS100005,제과
20221,11440740,상암동,80.0,40.0,28.6,4.0,5.0,4.0,10.0,2.0,7.0,CS100005,제과
20214,11440740,상암동,66.7,50.0,33.3,4.0,6.0,6.0,12.0,1.0,3.0,CS100005,제과
20222,11440555,아현동,100.0,50.0,100.0,2.0,2.0,1.0,2.0,1.0,1.0,CS100006,패스트푸드
20221,11440555,아현동,100.0,33.3,100.0,3.0,3.0,1.0,3.0,1.0,1.0,CS100006,패스트푸드
20214,11440555,아현동,100.0,50.0,100.0,3.0,3.0,2.0,4.0,1.0,1.0,CS100006,패스트푸드
20222,11440565,공덕동,75.0,0.0,50.0,3.0,4.0,0.0,1.0,1.0,2.0,CS100006,패스트푸드
20221,11440565,공덕동,100.0,0.0,100.0,5.0,5.0,0.0,1.0,2.0,2.0,CS100006,패스트푸드
20214,11440565,공덕동,83.3,0.0,80.0,5.0,6.0,0.0,1.0,4.0,5.0,CS100006,패스트푸드
20222,11440585,도화동,100.0,50.0,,1.0,1.0,2.0,4.0,0.0,0.0,CS100006,패스트푸드
20221,11440585,도화동,100.0,40.0,50.0,2.0,2.0,2.0,5.0,1.0,2.0,CS100006,패스트푸드
20214,11440585,도화동,100.0,50.0,50.0,1.0,1.0,2.0,4.0,2.0,4.0,CS100006,패스트푸드
20222,11440590,용강동,100.0,50.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,CS100006,패스트푸드
20221,11440590,용강동,100.0,50.0,33.3,2.0,2.0,1.0,2.0,1.0,3.0,CS100006,패스트푸드
20214,11440590,용강동,100.0,50.0,33.3,4.0,4.0,1.0,2.0,1.0,3.0,CS100006,패스트푸드
20222,11440600,대흥동,60.0,33.3,50.0,3.0,5.0,1.0,3.0,2.0,4.0,CS100006,패스트푸드
20221,11440600,대흥동,50.0,25.0,20.0,2.0,4.0,1.0,4.0,1.0,5.0,CS100006,패스트푸드
20214,11440600,대흥동,66.7,33.3,33.3,4.0,6.0,1.0,3.0,2.0,6.0,CS100006,패스트푸드
20222,11440610,염리동,66.7,25.0,0.0,2.0,3.0,1.0,4.0,0.0,2.0,CS100006,패스트푸드
20221,11440610,염리동,66.7,40.0,25.0,2.0,3.0,2.0,5.0,1.0,4.0,CS100006,패스트푸드
20214,11440610,염리동,100.0,66.7,33.3,3.0,3.0,2.0,3.0,1.0,3.0,CS100006,패스트푸드
20222,11440630,신수동,100.0,,50.0,1.0,1.0,0.0,0.0,1.0,2.0,CS100006,패스트푸드
20221,11440630,신수동,100.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,CS100006,패스트푸드
20214,11440630,신수동,100.0,,0.0,4.0,4.0,0.0,0.0,0.0,1.0,CS100006,패스트푸드
20222,11440655,서강동,75.0,50.0,100.0,3.0,4.0,1.0,2.0,1.0,1.0,CS100006,패스트푸드
20221,11440655,서강동,66.7,50.0,100.0,2.0,3.0,2.0,4.0,1.0,1.0,CS100006,패스트푸드
20214,11440655,서강동,60.0,40.0,33.3,3.0,5.0,2.0,5.0,1.0,3.0,CS100006,패스트푸드
20222,11440660,서교동,77.3,45.8,68.4,17.0,22.0,11.0,24.0,13.0,19.0,CS100006,패스트푸드
20221,11440660,서교동,83.3,58.3,47.6,15.0,18.0,14.0,24.0,10.0,21.0,CS100006,패스트푸드
20214,11440660,서교동,85.0,52.0,28.6,17.0,20.0,13.0,25.0,6.0,21.0,CS100006,패스트푸드
20222,11440680,합정동,100.0,50.0,,3.0,3.0,3.0,6.0,0.0,0.0,CS100006,패스트푸드
20221,11440680,합정동,100.0,85.7,100.0,2.0,2.0,6.0,7.0,2.0,2.0,CS100006,패스트푸드
20214,11440680,합정동,75.0,85.7,33.3,3.0,4.0,6.0,7.0,2.0,6.0,CS100006,패스트푸드
20222,11440690,망원1동,50.0,50.0,33.3,1.0,2.0,2.0,4.0,1.0,3.0,CS100006,패스트푸드
20221,11440690,망원1동,100.0,50.0,33.3,2.0,2.0,2.0,4.0,1.0,3.0,CS100006,패스트푸드
20214,11440690,망원1동,80.0,50.0,50.0,4.0,5.0,2.0,4.0,1.0,2.0,CS100006,패스트푸드
20222,11440700,망원2동,100.0,33.3,0.0,2.0,2.0,2.0,6.0,0.0,1.0,CS100006,패스트푸드
20221,11440700,망원2동,100.0,28.6,0.0,3.0,3.0,2.0,7.0,0.0,2.0,CS100006,패스트푸드
20214,11440700,망원2동,100.0,40.0,0.0,4.0,4.0,2.0,5.0,0.0,2.0,CS100006,패스트푸드
20222,11440710,연남동,100.0,50.0,100.0,7.0,7.0,5.0,10.0,2.0,2.0,CS100006,패스트푸드
20221,11440710,연남동,100.0,54.5,100.0,11.0,11.0,6.0,11.0,2.0,2.0,CS100006,패스트푸드
20214,11440710,연남동,83.3,50.0,33.3,10.0,12.0,4.0,8.0,1.0,3.0,CS100006,패스트푸드
20222,11440720,성산1동,100.0,66.7,0.0,3.0,3.0,2.0,3.0,0.0,2.0,CS100006,패스트푸드
20221,11440720,성산1동,100.0,66.7,0.0,3.0,3.0,2.0,3.0,0.0,1.0,CS100006,패스트푸드
20214,11440720,성산1동,100.0,100.0,0.0,3.0,3.0,1.0,1.0,0.0,4.0,CS100006,패스트푸드
20222,11440730,성산2동,100.0,33.3,,5.0,5.0,1.0,3.0,0.0,0.0,CS100006,패스트푸드
20221,11440730,성산2동,100.0,50.0,,4.0,4.0,2.0,4.0,0.0,0.0,CS100006,패스트푸드
20214,11440730,성산2동,100.0,40.0,100.0,4.0,4.0,2.0,5.0,2.0,2.0,CS100006,패스트푸드
20222,11440740,상암동,50.0,50.0,28.6,3.0,6.0,4.0,8.0,2.0,7.0,CS100006,패스트푸드
20221,11440740,상암동,50.0,42.9,44.4,3.0,6.0,3.0,7.0,4.0,9.0,CS100006,패스트푸드
20214,11440740,상암동,66.7,40.0,44.4,4.0,6.0,2.0,5.0,4.0,9.0,CS100006,패스트푸드
20222,11440555,아현동,75.0,25.0,0.0,6.0,8.0,1.0,4.0,0.0,1.0,CS100007,치킨
20221,11440555,아현동,75.0,25.0,0.0,6.0,8.0,1.0,4.0,0.0,2.0,CS100007,치킨
20214,11440555,아현동,66.7,16.7,0.0,2.0,3.0,1.0,6.0,0.0,1.0,CS100007,치킨
20222,11440565,공덕동,33.3,25.0,40.0,1.0,3.0,1.0,4.0,2.0,5.0,CS100007,치킨
20221,11440565,공덕동,66.7,33.3,50.0,2.0,3.0,1.0,3.0,2.0,4.0,CS100007,치킨
20214,11440565,공덕동,100.0,50.0,33.3,5.0,5.0,1.0,2.0,1.0,3.0,CS100007,치킨
20222,11440585,도화동,75.0,50.0,0.0,3.0,4.0,6.0,12.0,0.0,1.0,CS100007,치킨
20221,11440585,도화동,50.0,63.6,,2.0,4.0,7.0,11.0,0.0,0.0,CS100007,치킨
20214,11440585,도화동,100.0,50.0,,2.0,2.0,4.0,8.0,0.0,0.0,CS100007,치킨
20222,11440590,용강동,100.0,100.0,100.0,4.0,4.0,2.0,2.0,1.0,1.0,CS100007,치킨
20221,11440590,용강동,100.0,100.0,100.0,4.0,4.0,2.0,2.0,1.0,1.0,CS100007,치킨
20214,11440590,용강동,100.0,100.0,0.0,5.0,5.0,2.0,2.0,0.0,1.0,CS100007,치킨
20222,11440600,대흥동,66.7,66.7,33.3,2.0,3.0,2.0,3.0,1.0,3.0,CS100007,치킨
20221,11440600,대흥동,66.7,50.0,50.0,2.0,3.0,1.0,2.0,1.0,2.0,CS100007,치킨
20214,11440600,대흥동,100.0,50.0,25.0,1.0,1.0,1.0,2.0,1.0,4.0,CS100007,치킨
20222,11440610,염리동,100.0,0.0,,3.0,3.0,0.0,2.0,0.0,0.0,CS100007,치킨
20221,11440610,염리동,100.0,0.0,,3.0,3.0,0.0,1.0,0.0,0.0,CS100007,치킨
20214,11440610,염리동,33.3,,,1.0,3.0,0.0,0.0,0.0,0.0,CS100007,치킨
20222,11440630,신수동,75.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,2.0,CS100007,치킨
20221,11440630,신수동,66.7,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,CS100007,치킨
20214,11440630,신수동,100.0,50.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,CS100007,치킨
20222,11440655,서강동,100.0,20.0,0.0,4.0,4.0,1.0,5.0,0.0,2.0,CS100007,치킨
20221,11440655,서강동,100.0,25.0,0.0,5.0,5.0,1.0,4.0,0.0,4.0,CS100007,치킨
20214,11440655,서강동,100.0,57.1,0.0,5.0,5.0,4.0,7.0,0.0,4.0,CS100007,치킨
20222,11440660,서교동,83.3,35.7,53.8,5.0,6.0,5.0,14.0,7.0,13.0,CS100007,치킨
20221,11440660,서교동,83.3,37.5,58.3,5.0,6.0,6.0,16.0,7.0,12.0,CS100007,치킨
20214,11440660,서교동,80.0,30.8,53.8,8.0,10.0,4.0,13.0,7.0,13.0,CS100007,치킨
20222,11440680,합정동,75.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,1.0,CS100007,치킨
20221,11440680,합정동,75.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,2.0,CS100007,치킨
20214,11440680,합정동,75.0,,0.0,3.0,4.0,0.0,0.0,0.0,1.0,CS100007,치킨
20222,11440690,망원1동,60.0,100.0,50.0,3.0,5.0,1.0,1.0,3.0,6.0,CS100007,치킨
20221,11440690,망원1동,50.0,100.0,25.0,3.0,6.0,3.0,3.0,1.0,4.0,CS100007,치킨
20214,11440690,망원1동,71.4,60.0,66.7,5.0,7.0,3.0,5.0,2.0,3.0,CS100007,치킨
20222,11440700,망원2동,60.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,1.0,CS100007,치킨
20221,11440700,망원2동,71.4,0.0,0.0,5.0,7.0,0.0,2.0,0.0,1.0,CS100007,치킨
20214,11440700,망원2동,75.0,0.0,33.3,6.0,8.0,0.0,2.0,1.0,3.0,CS100007,치킨
20222,11440710,연남동,60.0,50.0,0.0,3.0,5.0,1.0,2.0,0.0,2.0,CS100007,치킨
20221,11440710,연남동,100.0,33.3,0.0,3.0,3.0,1.0,3.0,0.0,2.0,CS100007,치킨
20214,11440710,연남동,100.0,33.3,0.0,3.0,3.0,1.0,3.0,0.0,1.0,CS100007,치킨
20222,11440720,성산1동,100.0,,100.0,1.0,1.0,0.0,0.0,1.0,1.0,CS100007,치킨
20221,11440720,성산1동,100.0,,100.0,2.0,2.0,0.0,0.0,2.0,2.0,CS100007,치킨
20214,11440720,성산1동,100.0,,100.0,2.0,2.0,0.0,0.0,2.0,2.0,CS100007,치킨
20222,11440730,성산2동,75.0,100.0,50.0,6.0,8.0,2.0,2.0,3.0,6.0,CS100007,치킨
20221,11440730,성산2동,75.0,100.0,25.0,6.0,8.0,1.0,1.0,1.0,4.0,CS100007,치킨
20214,11440730,성산2동,55.6,100.0,0.0,5.0,9.0,1.0,1.0,0.0,3.0,CS100007,치킨
20222,11440740,상암동,80.0,80.0,75.0,4.0,5.0,4.0,5.0,3.0,4.0,CS100007,치킨
20221,11440740,상암동,100.0,75.0,33.3,3.0,3.0,3.0,4.0,1.0,3.0,CS100007,치킨
20214,11440740,상암동,100.0,66.7,33.3,2.0,2.0,2.0,3.0,1.0,3.0,CS100007,치킨
20222,11440555,아현동,72.7,66.7,50.0,8.0,11.0,4.0,6.0,2.0,4.0,CS100008,분식
20221,11440555,아현동,70.0,60.0,40.0,7.0,10.0,3.0,5.0,2.0,5.0,CS100008,분식
20214,11440555,아현동,91.7,50.0,40.0,11.0,12.0,2.0,4.0,2.0,5.0,CS100008,분식
20222,11440565,공덕동,50.0,44.4,20.0,4.0,8.0,4.0,9.0,1.0,5.0,CS100008,분식
20221,11440565,공덕동,55.6,57.1,28.6,5.0,9.0,4.0,7.0,2.0,7.0,CS100008,분식
20214,11440565,공덕동,54.5,50.0,33.3,6.0,11.0,2.0,4.0,3.0,9.0,CS100008,분식
20222,11440585,도화동,100.0,64.3,33.3,6.0,6.0,9.0,14.0,1.0,3.0,CS100008,분식
20221,11440585,도화동,100.0,81.8,16.7,4.0,4.0,9.0,11.0,1.0,6.0,CS100008,분식
20214,11440585,도화동,100.0,77.8,28.6,4.0,4.0,7.0,9.0,2.0,7.0,CS100008,분식
20222,11440590,용강동,80.0,33.3,20.0,4.0,5.0,1.0,3.0,1.0,5.0,CS100008,분식
20221,11440590,용강동,100.0,25.0,20.0,5.0,5.0,1.0,4.0,1.0,5.0,CS100008,분식
20214,11440590,용강동,83.3,0.0,28.6,5.0,6.0,0.0,4.0,2.0,7.0,CS100008,분식
20222,11440600,대흥동,66.7,33.3,14.3,8.0,12.0,1.0,3.0,2.0,14.0,CS100008,분식
20221,11440600,대흥동,54.5,33.3,0.0,6.0,11.0,1.0,3.0,0.0,10.0,CS100008,분식
20214,11440600,대흥동,50.0,42.9,14.3,6.0,12.0,3.0,7.0,1.0,7.0,CS100008,분식
20222,11440610,염리동,71.4,28.6,42.9,5.0,7.0,2.0,7.0,3.0,7.0,CS100008,분식
20221,11440610,염리동,60.0,22.2,37.5,3.0,5.0,2.0,9.0,3.0,8.0,CS100008,분식
20214,11440610,염리동,50.0,25.0,33.3,2.0,4.0,2.0,8.0,2.0,6.0,CS100008,분식
20222,11440630,신수동,33.3,0.0,66.7,1.0,3.0,0.0,1.0,4.0,6.0,CS100008,분식
20221,11440630,신수동,25.0,0.0,60.0,1.0,4.0,0.0,5.0,3.0,5.0,CS100008,분식
20214,11440630,신수동,50.0,33.3,50.0,1.0,2.0,2.0,6.0,3.0,6.0,CS100008,분식
20222,11440655,서강동,60.0,41.7,66.7,3.0,5.0,5.0,12.0,2.0,3.0,CS100008,분식
20221,11440655,서강동,50.0,30.8,33.3,2.0,4.0,4.0,13.0,1.0,3.0,CS100008,분식
20214,11440655,서강동,83.3,31.3,25.0,5.0,6.0,5.0,16.0,1.0,4.0,CS100008,분식
20222,11440660,서교동,65.9,42.9,18.4,27.0,41.0,18.0,42.0,7.0,38.0,CS100008,분식
20221,11440660,서교동,68.3,39.1,27.9,28.0,41.0,18.0,46.0,12.0,43.0,CS100008,분식
20214,11440660,서교동,66.7,51.2,40.5,28.0,42.0,22.0,43.0,17.0,42.0,CS100008,분식
20222,11440680,합정동,100.0,0.0,33.3,5.0,5.0,0.0,6.0,2.0,6.0,CS100008,분식
20221,11440680,합정동,100.0,20.0,28.6,5.0,5.0,1.0,5.0,2.0,7.0,CS100008,분식
20214,11440680,합정동,83.3,25.0,40.0,5.0,6.0,1.0,4.0,4.0,10.0,CS100008,분식
20222,11440690,망원1동,83.3,60.0,16.7,5.0,6.0,9.0,15.0,1.0,6.0,CS100008,분식
20221,11440690,망원1동,80.0,45.5,30.0,4.0,5.0,5.0,11.0,3.0,10.0,CS100008,분식
20214,11440690,망원1동,66.7,28.6,40.0,4.0,6.0,2.0,7.0,4.0,10.0,CS100008,분식
20222,11440700,망원2동,100.0,50.0,14.3,1.0,1.0,1.0,2.0,1.0,7.0,CS100008,분식
20221,11440700,망원2동,100.0,50.0,0.0,2.0,2.0,1.0,2.0,0.0,6.0,CS100008,분식
20214,11440700,망원2동,100.0,50.0,0.0,5.0,5.0,2.0,4.0,0.0,5.0,CS100008,분식
20222,11440710,연남동,63.6,50.0,40.0,7.0,11.0,3.0,6.0,2.0,5.0,CS100008,분식
20221,11440710,연남동,63.6,75.0,60.0,7.0,11.0,3.0,4.0,3.0,5.0,CS100008,분식
20214,11440710,연남동,87.5,33.3,50.0,7.0,8.0,1.0,3.0,2.0,4.0,CS100008,분식
20222,11440720,성산1동,60.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,3.0,CS100008,분식
20221,11440720,성산1동,66.7,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,CS100008,분식
20214,11440720,성산1동,75.0,50.0,,3.0,4.0,1.0,2.0,0.0,0.0,CS100008,분식
20222,11440730,성산2동,71.4,54.5,50.0,5.0,7.0,6.0,11.0,2.0,4.0,CS100008,분식
20221,11440730,성산2동,71.4,75.0,66.7,5.0,7.0,6.0,8.0,2.0,3.0,CS100008,분식
20214,11440730,성산2동,100.0,75.0,100.0,3.0,3.0,6.0,8.0,1.0,1.0,CS100008,분식
20222,11440740,상암동,60.0,38.5,15.0,6.0,10.0,5.0,13.0,3.0,20.0,CS100008,분식
20221,11440740,상암동,81.8,41.7,17.6,9.0,11.0,5.0,12.0,3.0,17.0,CS100008,분식
20214,11440740,상암동,80.0,40.0,31.3,8.0,10.0,4.0,10.0,5.0,16.0,CS100008,분식
20222,11440555,아현동,100.0,66.7,80.0,4.0,4.0,2.0,3.0,4.0,5.0,CS100009,호프
20221,11440555,아현동,100.0,66.7,100.0,4.0,4.0,2.0,3.0,5.0,5.0,CS100009,호프
20214,11440555,아현동,100.0,66.7,100.0,2.0,2.0,2.0,3.0,6.0,6.0,CS100009,호프
20222,11440565,공덕동,66.7,66.7,58.3,8.0,12.0,6.0,9.0,7.0,12.0,CS100009,호프
20221,11440565,공덕동,66.7,57.1,75.0,8.0,12.0,4.0,7.0,6.0,8.0,CS100009,호프
20214,11440565,공덕동,77.8,12.5,50.0,7.0,9.0,1.0,8.0,6.0,12.0,CS100009,호프
20222,11440585,도화동,80.0,70.0,41.7,8.0,10.0,14.0,20.0,5.0,12.0,CS100009,호프
20221,11440585,도화동,88.9,72.2,50.0,8.0,9.0,13.0,18.0,6.0,12.0,CS100009,호프
20214,11440585,도화동,83.3,60.0,77.8,5.0,6.0,6.0,10.0,7.0,9.0,CS100009,호프
20222,11440590,용강동,87.5,30.8,18.8,7.0,8.0,4.0,13.0,3.0,16.0,CS100009,호프
20221,11440590,용강동,87.5,41.7,21.1,7.0,8.0,5.0,12.0,4.0,19.0,CS100009,호프
20214,11440590,용강동,87.5,58.3,14.3,7.0,8.0,7.0,12.0,2.0,14.0,CS100009,호프
20222,11440600,대흥동,100.0,33.3,0.0,5.0,5.0,1.0,3.0,0.0,2.0,CS100009,호프
20221,11440600,대흥동,100.0,0.0,20.0,4.0,4.0,0.0,3.0,1.0,5.0,CS100009,호프
20214,11440600,대흥동,100.0,0.0,33.3,2.0,2.0,0.0,1.0,2.0,6.0,CS100009,호프
20222,11440610,염리동,100.0,16.7,0.0,4.0,4.0,1.0,6.0,0.0,2.0,CS100009,호프
20221,11440610,염리동,100.0,25.0,0.0,3.0,3.0,2.0,8.0,0.0,1.0,CS100009,호프
20214,11440610,염리동,,22.2,33.3,0.0,0.0,2.0,9.0,1.0,3.0,CS100009,호프
20222,11440630,신수동,50.0,0.0,50.0,1.0,2.0,0.0,2.0,1.0,2.0,CS100009,호프
20221,11440630,신수동,50.0,0.0,66.7,1.0,2.0,0.0,2.0,2.0,3.0,CS100009,호프
20214,11440630,신수동,100.0,0.0,66.7,1.0,1.0,0.0,2.0,2.0,3.0,CS100009,호프
20222,11440655,서강동,73.1,33.3,22.2,19.0,26.0,6.0,18.0,6.0,27.0,CS100009,호프
20221,11440655,서강동,80.0,40.0,33.3,24.0,30.0,8.0,20.0,8.0,24.0,CS100009,호프
20214,11440655,서강동,73.9,47.8,40.0,17.0,23.0,11.0,23.0,12.0,30.0,CS100009,호프
20222,11440660,서교동,82.2,45.4,27.5,88.0,107.0,54.0,119.0,41.0,149.0,CS100009,호프
20221,11440660,서교동,82.5,47.1,28.2,85.0,103.0,57.0,121.0,44.0,156.0,CS100009,호프
20214,11440660,서교동,85.6,45.0,23.3,89.0,104.0,50.0,111.0,34.0,146.0,CS100009,호프
20222,11440680,합정동,83.3,52.2,9.5,15.0,18.0,12.0,23.0,2.0,21.0,CS100009,호프
20221,11440680,합정동,82.4,61.5,19.0,14.0,17.0,16.0,26.0,4.0,21.0,CS100009,호프
20214,11440680,합정동,88.9,66.7,16.7,16.0,18.0,14.0,21.0,3.0,18.0,CS100009,호프
20222,11440690,망원1동,71.4,45.5,17.6,15.0,21.0,5.0,11.0,3.0,17.0,CS100009,호프
20221,11440690,망원1동,63.2,50.0,16.7,12.0,19.0,5.0,10.0,2.0,12.0,CS100009,호프
20214,11440690,망원1동,64.3,72.7,37.5,9.0,14.0,8.0,11.0,3.0,8.0,CS100009,호프
20222,11440700,망원2동,87.5,44.4,0.0,7.0,8.0,4.0,9.0,0.0,6.0,CS100009,호프
20221,11440700,망원2동,87.5,50.0,0.0,7.0,8.0,4.0,8.0,0.0,5.0,CS100009,호프
20214,11440700,망원2동,85.7,40.0,20.0,6.0,7.0,2.0,5.0,1.0,5.0,CS100009,호프
20222,11440710,연남동,80.6,42.9,28.0,29.0,36.0,18.0,42.0,7.0,25.0,CS100009,호프
20221,11440710,연남동,85.4,40.9,17.4,35.0,41.0,18.0,44.0,4.0,23.0,CS100009,호프
20214,11440710,연남동,90.2,37.1,13.8,37.0,41.0,13.0,35.0,4.0,29.0,CS100009,호프
20222,11440720,성산1동,100.0,50.0,20.0,5.0,5.0,3.0,6.0,1.0,5.0,CS100009,호프
20221,11440720,성산1동,80.0,66.7,60.0,4.0,5.0,4.0,6.0,3.0,5.0,CS100009,호프
20214,11440720,성산1동,75.0,80.0,66.7,3.0,4.0,4.0,5.0,4.0,6.0,CS100009,호프
20222,11440730,성산2동,100.0,25.0,50.0,6.0,6.0,1.0,4.0,1.0,2.0,CS100009,호프
20221,11440730,성산2동,100.0,0.0,66.7,4.0,4.0,0.0,3.0,2.0,3.0,CS100009,호프
20214,11440730,성산2동,100.0,0.0,50.0,5.0,5.0,0.0,3.0,2.0,4.0,CS100009,호프
20222,11440740,상암동,55.6,50.0,60.0,5.0,9.0,5.0,10.0,9.0,15.0,CS100009,호프
20221,11440740,상암동,55.6,60.0,63.6,5.0,9.0,6.0,10.0,7.0,11.0,CS100009,호프
20214,11440740,상암동,62.5,63.6,57.1,5.0,8.0,7.0,11.0,4.0,7.0,CS100009,호프
20222,11440555,아현동,90.0,50.0,50.0,18.0,20.0,5.0,10.0,1.0,2.0,CS100010,커피
20221,11440555,아현동,95.7,45.5,0.0,22.0,23.0,5.0,11.0,0.0,3.0,CS100010,커피
20214,11440555,아현동,90.0,50.0,50.0,18.0,20.0,5.0,10.0,3.0,6.0,CS100010,커피
20222,11440565,공덕동,83.3,63.2,23.1,15.0,18.0,12.0,19.0,3.0,13.0,CS100010,커피
20221,11440565,공덕동,88.2,66.7,40.0,15.0,17.0,10.0,15.0,6.0,15.0,CS100010,커피
20214,11440565,공덕동,69.2,47.1,40.0,9.0,13.0,8.0,17.0,6.0,15.0,CS100010,커피
20222,11440585,도화동,62.5,78.6,57.1,5.0,8.0,11.0,14.0,4.0,7.0,CS100010,커피
20221,11440585,도화동,40.0,83.3,55.6,2.0,5.0,10.0,12.0,5.0,9.0,CS100010,커피
20214,11440585,도화동,85.7,76.9,30.8,6.0,7.0,10.0,13.0,4.0,13.0,CS100010,커피
20222,11440590,용강동,83.3,61.1,41.7,5.0,6.0,11.0,18.0,5.0,12.0,CS100010,커피
20221,11440590,용강동,77.8,50.0,40.0,7.0,9.0,8.0,16.0,4.0,10.0,CS100010,커피
20214,11440590,용강동,83.3,46.7,44.4,10.0,12.0,7.0,15.0,4.0,9.0,CS100010,커피
20222,11440600,대흥동,90.5,35.7,38.5,19.0,21.0,5.0,14.0,5.0,13.0,CS100010,커피
20221,11440600,대흥동,94.1,25.0,28.6,16.0,17.0,4.0,16.0,4.0,14.0,CS100010,커피
20214,11440600,대흥동,89.5,33.3,33.3,17.0,19.0,6.0,18.0,5.0,15.0,CS100010,커피
20222,11440610,염리동,91.7,61.5,50.0,11.0,12.0,8.0,13.0,2.0,4.0,CS100010,커피
20221,11440610,염리동,90.0,64.3,33.3,9.0,10.0,9.0,14.0,2.0,6.0,CS100010,커피
20214,11440610,염리동,91.7,41.7,28.6,11.0,12.0,5.0,12.0,2.0,7.0,CS100010,커피
20222,11440630,신수동,77.8,71.4,28.6,7.0,9.0,5.0,7.0,2.0,7.0,CS100010,커피
20221,11440630,신수동,80.0,75.0,20.0,8.0,10.0,6.0,8.0,2.0,10.0,CS100010,커피
20214,11440630,신수동,80.0,80.0,0.0,8.0,10.0,4.0,5.0,0.0,10.0,CS100010,커피
20222,11440655,서강동,71.0,53.3,29.2,22.0,31.0,16.0,30.0,7.0,24.0,CS100010,커피
20221,11440655,서강동,73.1,50.0,28.1,19.0,26.0,13.0,26.0,9.0,32.0,CS100010,커피
20214,11440655,서강동,83.3,61.5,32.3,20.0,24.0,16.0,26.0,10.0,31.0,CS100010,커피
20222,11440660,서교동,87.3,52.4,35.5,124.0,142.0,76.0,145.0,38.0,107.0,CS100010,커피
20221,11440660,서교동,82.5,54.1,33.0,99.0,120.0,86.0,159.0,36.0,109.0,CS100010,커피
20214,11440660,서교동,84.7,55.3,33.3,111.0,131.0,88.0,159.0,37.0,111.0,CS100010,커피
20222,11440680,합정동,90.9,50.0,75.0,30.0,33.0,17.0,34.0,21.0,28.0,CS100010,커피
20221,11440680,합정동,88.6,59.4,58.3,31.0,35.0,19.0,32.0,21.0,36.0,CS100010,커피
20214,11440680,합정동,81.6,74.1,51.0,31.0,38.0,20.0,27.0,25.0,49.0,CS100010,커피
20222,11440690,망원1동,69.8,52.0,27.3,30.0,43.0,13.0,25.0,6.0,22.0,CS100010,커피
20221,11440690,망원1동,71.1,45.2,28.6,27.0,38.0,14.0,31.0,8.0,28.0,CS100010,커피
20214,11440690,망원1동,80.0,47.4,23.1,28.0,35.0,18.0,38.0,6.0,26.0,CS100010,커피
20222,11440700,망원2동,85.7,64.7,40.0,12.0,14.0,11.0,17.0,8.0,20.0,CS100010,커피
20221,11440700,망원2동,88.9,62.5,42.9,16.0,18.0,10.0,16.0,9.0,21.0,CS100010,커피
20214,11440700,망원2동,88.9,66.7,38.1,16.0,18.0,8.0,12.0,8.0,21.0,CS100010,커피
20222,11440710,연남동,85.9,51.5,40.0,55.0,64.0,35.0,68.0,16.0,40.0,CS100010,커피
20221,11440710,연남동,85.5,52.5,28.6,53.0,62.0,32.0,61.0,12.0,42.0,CS100010,커피
20214,11440710,연남동,80.0,48.5,31.4,56.0,70.0,33.0,68.0,16.0,51.0,CS100010,커피
20222,11440720,성산1동,93.3,33.3,50.0,14.0,15.0,3.0,9.0,3.0,6.0,CS100010,커피
20221,11440720,성산1동,78.6,30.0,62.5,11.0,14.0,3.0,10.0,5.0,8.0,CS100010,커피
