quarter,dong_name,trend_score
20244,난곡동,18.32
20244,난향동,0.56
20244,남영동,58.85
20244,남현동,9.76
20244,내곡동,41.29
20244,녹번동,31.7
20244,논현2동,7.84
20244,능동,16.14
20244,다산동,34.16
20244,대림3동,0.24
20244,대방동,40.34
20244,대조동,7.15
20244,대치2동,0.44
20244,대치4동,0.28
20244,대학동,25.9
20244,대흥동,35.81
20244,도곡1동,0.03
20244,도림동,40.2
20244,도봉1동,0.16
20244,도봉2동,0.28
20244,도화동,30.86
20244,독산2동,16.0
20244,독산3동,34.67
20244,독산4동,19.44
20244,동선동,4.29
20244,둔촌2동,16.22
20244,등촌3동,0.38
20244,마장동,29.73
20244,망우본동,21.74
20244,망원2동,23.73
20244,면목2동,28.25
20244,면목5동,17.39
20244,면목본동,0.0
20244,명동,37.54
20244,목2동,22.6
20244,목3동,9.25
20244,목4동,14.19
20244,목5동,29.5
20244,무악동,32.65
20244,묵2동,10.2
20244,문래동,20.31
20244,미성동,1.26
20244,미아동,31.66
20244,반포1동,1.73
20244,반포2동,1.45
20244,방배1동,46.15
20244,방배2동,19.23
20244,방배3동,19.23
20244,방배본동,15.89
20244,방이1동,2.91
20244,방이2동,39.13
20244,방학2동,10.87
20244,방학3동,29.0
20244,방화2동,31.25
20244,보광동,20.73
20244,보라매동,0.18
20244,보문동,30.0
20244,부암동,34.66
20244,북아현동,22.42
20244,불광2동,0.58
20244,사근동,22.45
20244,사당5동,63.64
20244,사직동,36.99
20244,삼각산동,0.07
20244,삼선동,9.65
20244,삼성동,32.97
20244,삼양동,1.78
20244,삼전동,6.39
20244,삼청동,20.24
20244,상계1동,42.11
20244,상계2동,26.32
20244,상계9동,19.3
20244,상도1동,14.04
20244,상도3동,33.33
20244,상도4동,4.98
20244,상암동,21.24
20244,상일동,9.06
20244,서강동,0.08
20244,서교동,31.05
20244,서림동,1.22
20244,서빙고동,4.05
20244,서원동,1.49
20244,서초1동,1.84
20244,서초2동,9.37
20244,서초3동,21.54
20244,석관동,30.07
20244,석촌동,25.16
20244,성내2동,0.13
20244,성내3동,0.07
20244,성북동,26.68
20244,성산2동,9.62
20244,성수2가1동,7.25
20244,성수2가3동,0.08
20244,성현동,0.08
20244,세곡동,32.78
20244,소공동,7.96
20244,송정동,48.01
20244,송중동,0.2
20244,송천동,41.55
20244,송파1동,0.09
20244,수궁동,6.43
20244,수색동,3.4
20244,수서동,6.11
20244,수유1동,0.17
20244,수유2동,28.85
20244,수유3동,11.54
20244,시흥1동,17.24
20244,시흥3동,18.18
20244,시흥4동,7.07
20244,시흥5동,10.44
20244,신길1동,5.56
20244,신길3동,41.07
20244,신길6동,40.4
20244,신내2동,20.0
20244,신당동,33.84
20244,신도림동,13.53
20244,신림동,21.25
20244,신사2동,0.08
20244,신사동,26.11
20244,신수동,1.1
20244,신원동,29.69
20244,신월1동,0.4
20244,신월2동,0.86
20244,신월3동,9.6
20244,신월4동,30.26
20244,신월5동,3.69
20244,신월6동,13.12
20244,신월7동,41.24
20244,신정1동,3.46
20244,신정2동,5.07
20244,신정3동,25.0
20244,신정4동,10.65
20244,신정7동,4.69
20244,신촌동,23.38
20244,쌍문2동,20.22
20244,쌍문4동,0.13
20244,아현동,17.56
20244,안암동,30.57
20244,암사1동,0.17
20244,압구정동,13.67
20244,약수동,32.31
20244,양재2동,3.54
20244,여의동,58.88
20244,역삼1동,3.46
20244,역삼2동,3.88
20244,역촌동,0.39
20244,연남동,29.28
20244,연희동,33.24
20244,염리동,0.31
20244,염창동,15.48
20244,영등포동,3.79
20244,오금동,28.08
20244,오류1동,0.19
20244,오류2동,0.69
20244,오륜동,3.16
20244,옥수동,32.32
20244,용강동,18.83
20244,용답동,17.05
20244,용문동,48.38
20244,용신동,0.05
20244,우이동,39.3
20244,월계1동,41.67
20244,위례동,11.25
20244,은천동,13.27
20244,응봉동,17.73
20244,응암1동,22.73
20244,응암3동,31.82
20244,이촌2동,6.13
20244,이화동,25.15
20244,인수동,22.66
20244,인헌동,4.01
20244,자양1동,6.8
20244,자양2동,18.54
20244,자양3동,15.19
20244,자양4동,59.83
20244,잠실본동,28.5
20244,잠원동,17.01
20244,장안1동,0.09
20244,장안2동,0.36
20244,장위1동,35.71
20244,장지동,20.59
20244,장충동,67.98
20244,정릉1동,10.0
20244,정릉3동,4.26
20244,정릉4동,0.4
20244,제기동,32.54
20244,조원동,29.39
20244,종암동,24.78
20244,중계본동,30.26
20244,중곡3동,0.13
20244,중곡4동,0.1
20244,중림동,16.24
20244,중앙동,44.52
20244,증산동,12.78
20244,진관동,31.44
20244,창2동,1.77
20244,창3동,28.4
20244,창5동,4.63
20244,천연동,38.46
20244,천호2동,22.22
20244,청담동,19.32
20244,청량리동,0.02
20244,청룡동,38.26
20244,청림동,13.78
20244,청운효자동,0.38
20244,청파동,11.67
20244,충현동,0.21
20244,평창동,37.42
20244,풍납2동,0.23
20244,필동,21.64
20244,하계1동,0.32
20244,한남동,38.72
20244,합정동,2.24
20244,항동,17.57
20244,행운동,0.6
20244,혜화동,38.74
20244,홍은2동,73.33
20244,홍제2동,4.55
20244,화곡1동,12.73
20244,화곡2동,26.92
20244,화곡4동,11.68
20244,화곡6동,5.13
20244,화곡본동,4.6
20244,화양동,14.69
20244,황학동,24.05
20244,회기동,12.41
20244,회현동,10.35
20244,효창동,1.98
20244,후암동,36.36
20244,휘경2동,0.06
20244,흑석동,59.18
