quarter,dong_code,dong_name,store_total,store_normal,store_franchise,industry_code,industry_name,survival_1y,survival_3y,survival_5y,survival_1y_num,survival_1y_den,survival_3y_num,survival_3y_den,survival_5y_num,survival_5y_den,surv2_1y,surv2_3y,surv2_5y,avg_oper_period,avg_oper_period_90,open_count,close_count,open_rate,close_rate,golmok_avg_sales,income_level,income_raw,household_count,floating_pop,building_pop,resident_pop_api,worker_pop
20221,11440630,신수동,8.0,7.0,1.0,CS100003,일식,100.0,,100.0,4.0,4.0,0.0,0.0,1.0,1.0,,,,2.716666666666667,4.091666666666667,1.0,0.0,12.5,0.0,3603122.875,8,"8분위:3,741,083~4,890,361원",10213.0,69712.18121335484,89326.05658449941,290.09393173847843,30.029597357875847
20222,11440630,신수동,7.0,6.0,1.0,CS100003,일식,100.0,,100.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,100.0,100.0,2.683333333333333,4.125,1.0,0.0,14.3,0.0,,8,"8분위:3,741,083~4,890,361원",10213.0,67929.5811999113,93496.38362750653,290.09393173847843,30.029597357875847
20223,11440630,신수동,8.0,6.0,2.0,CS100003,일식,66.7,,,2.0,3.0,0.0,0.0,0.0,0.0,,,,2.658333333333333,4.025,1.0,0.0,12.5,0.0,6538962.75,8,"8분위:3,741,083~4,890,361원",10213.0,66986.16806054596,85972.88087024807,290.09393173847843,30.029597357875847
20224,11440630,신수동,7.0,6.0,1.0,CS100003,일식,100.0,,100.0,4.0,4.0,0.0,0.0,1.0,1.0,,,,2.8,4.125,0.0,1.0,0.0,14.3,5281775.428571428,8,"8분위:3,741,083~4,890,361원",10213.0,69836.26010060149,89493.1684301017,290.09393173847843,30.029597357875847
20231,11440630,신수동,7.0,6.0,1.0,CS100003,일식,100.0,50.0,,3.0,3.0,1.0,2.0,0.0,0.0,,,,2.533333333333333,4.083333333333333,0.0,1.0,0.0,14.3,5836079.428571428,8,"8분위:3,741,083~4,890,361원",10213.0,63980.13768562954,93793.32379230572,268.687190383198,31.55865031182445
20232,11440630,신수동,8.0,6.0,2.0,CS100003,일식,66.7,,,2.0,3.0,0.0,0.0,0.0,0.0,,,,2.716666666666667,4.033333333333333,0.0,0.0,0.0,0.0,3930585.875,8,"8분위:3,741,083~4,890,361원",10213.0,64445.884708758094,93379.37406465321,268.687190383198,31.55865031182445
20233,11440630,신수동,8.0,6.0,2.0,CS100003,일식,66.7,,,2.0,3.0,0.0,0.0,0.0,0.0,,,,2.675,3.9833333333333334,0.0,0.0,0.0,0.0,3563992.0,8,"8분위:3,741,083~4,890,361원",10213.0,64208.56817037271,81717.44586651851,268.687190383198,31.55865031182445
20234,11440630,신수동,9.0,8.0,1.0,CS100003,일식,100.0,75.0,,2.0,2.0,3.0,4.0,0.0,0.0,,,,2.45,3.908333333333333,1.0,1.0,11.1,11.1,,8,"8분위:3,741,083~4,890,361원",9989.0,63044.19434594085,91594.11362440203,276.30738871107303,27.19708942679073
20241,11440630,신수동,9.0,8.0,1.0,CS100003,일식,100.0,75.0,,2.0,2.0,3.0,4.0,0.0,0.0,,,,2.5166666666666666,3.9833333333333334,2.0,0.0,22.2,0.0,,8,"8분위:3,741,083~4,890,361원",9989.0,64672.9616056404,94288.46986644696,276.30738871107303,27.19708942679073
20242,11440630,신수동,7.0,6.0,1.0,CS100003,일식,100.0,50.0,,3.0,3.0,1.0,2.0,0.0,0.0,,,,2.6666666666666665,4.125,0.0,0.0,0.0,0.0,5005211.857142857,8,"8분위:3,741,083~4,890,361원",9989.0,64414.13806013226,94696.68150955925,276.30738871107303,27.19708942679073
20243,11440630,신수동,9.0,8.0,1.0,CS100003,일식,100.0,66.7,,1.0,1.0,2.0,3.0,0.0,0.0,,,,2.575,3.966666666666667,0.0,0.0,0.0,0.0,,8,"8분위:3,741,083~4,890,361원",9989.0,61623.52868662952,89913.37811609289,276.30738871107303,27.19708942679073
20244,11440630,신수동,9.0,8.0,1.0,CS100003,일식,100.0,75.0,,2.0,2.0,3.0,4.0,0.0,0.0,,,,2.45,3.908333333333333,1.0,1.0,11.1,11.1,,8,"8분위:3,741,083~4,890,361원",9989.0,63044.19434594085,91594.11362440203,276.30738871107303,27.19708942679073
20191,11440630,신수동,10.0,10.0,0.0,CS100004,양식,100.0,100.0,,4.0,4.0,1.0,1.0,0.0,0.0,,,,2.85,2.658333333333333,2.0,0.0,20.0,0.0,8242516.833333333,8,"8분위:3,741,083~4,890,361원",9127.0,70263.61786800918,94616.3216356744,265.2781542891487,31.182653683804304
20192,11440630,신수동,8.0,8.0,0.0,CS100004,양식,100.0,100.0,50.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,3.216666666666667,2.7666666666666666,1.0,0.0,12.5,0.0,10418950.1,8,"8분위:3,741,083~4,890,361원",9127.0,73376.38115239958,98773.41875985712,265.2781542891487,31.182653683804304
20193,11440630,신수동,7.0,7.0,0.0,CS100004,양식,100.0,,50.0,1.0,1.0,0.0,0.0,1.0,2.0,,,,3.533333333333333,2.841666666666667,0.0,0.0,0.0,0.0,12766984.444444444,8,"8분위:3,741,083~4,890,361원",9079.0,76394.38075330798,103161.82854030453,265.49121904502675,31.182653683804304
20194,11440630,신수동,10.0,10.0,0.0,CS100004,양식,100.0,0.0,,3.0,3.0,0.0,1.0,0.0,0.0,,,,2.941666666666667,2.7333333333333334,0.0,1.0,0.0,10.0,8628300.076923076,8,"8분위:3,741,083~4,890,361원",6650.0,72828.93006200225,97576.10700481453,197.51102869898392,31.182653683804304
20201,11440630,신수동,11.0,11.0,0.0,CS100004,양식,100.0,50.0,,3.0,3.0,1.0,2.0,0.0,0.0,,,,2.8583333333333334,2.683333333333333,1.0,0.0,9.1,0.0,7203393.461538462,8,"8분위:3,741,083~4,890,361원",6650.0,72717.18386415466,96703.387895187,197.51102869898392,31.182653683804304
20202,11440630,신수동,10.0,10.0,0.0,CS100004,양식,100.0,100.0,,4.0,4.0,1.0,1.0,0.0,0.0,,,,2.941666666666667,2.7,0.0,0.0,0.0,0.0,10788996.25,8,"8분위:3,741,083~4,890,361원",6650.0,73462.83531040236,98047.30628646177,197.51102869898392,31.182653683804304
20203,11440630,신수동,12.0,11.0,1.0,CS100004,양식,100.0,0.0,,3.0,3.0,0.0,1.0,0.0,0.0,,,,2.783333333333333,2.683333333333333,2.0,0.0,16.7,0.0,6424195.866666666,8,"8분위:3,741,083~4,890,361원",6650.0,70665.8465274442,94998.57565344073,197.51102869898392,31.182653683804304
20204,11440630,신수동,10.0,10.0,0.0,CS100004,양식,100.0,0.0,,3.0,3.0,0.0,1.0,0.0,0.0,,,,2.941666666666667,2.7333333333333334,0.0,1.0,0.0,10.0,8628300.076923076,8,"8분위:3,741,083~4,890,361원",6650.0,72828.93006200225,97576.10700481453,197.51102869898392,31.182653683804304
20211,11440630,신수동,13.0,11.0,2.0,CS100004,양식,66.7,75.0,100.0,2.0,3.0,3.0,4.0,1.0,1.0,100.0,100.0,100.0,2.816666666666667,2.7333333333333334,1.0,0.0,7.7,0.0,5445776.076923077,8,"8분위:3,741,083~4,890,361원",10213.0,67928.26521171324,93296.14924413276,290.09393173847843,29.540801741449656
20212,11440630,신수동,12.0,11.0,1.0,CS100004,양식,33.3,50.0,100.0,1.0,3.0,1.0,2.0,1.0,1.0,100.0,100.0,100.0,2.841666666666667,2.7416666666666667,1.0,1.0,8.3,8.3,5154993.0,8,"8분위:3,741,083~4,890,361원",10213.0,71489.21647670366,96460.35716395023,290.09393173847843,29.540801741449656
20213,11440630,신수동,12.0,11.0,1.0,CS100004,양식,75.0,100.0,,3.0,4.0,1.0,1.0,0.0,0.0,100.0,100.0,100.0,2.941666666666667,2.775,1.0,1.0,8.3,8.3,4301873.166666667,8,"8분위:3,741,083~4,890,361원",10213.0,72296.13030687676,0.0,290.09393173847843,29.540801741449656
20214,11440630,신수동,16.0,13.0,3.0,CS100004,양식,100.0,100.0,0.0,4.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.825,2.7666666666666666,0.0,0.0,0.0,0.0,7738539.8125,8,"8분위:3,741,083~4,890,361원",10213.0,69836.26010060149,89493.1684301017,290.09393173847843,30.029597357875847
20221,11440630,신수동,16.0,13.0,3.0,CS100004,양식,100.0,66.7,50.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,2.75,2.716666666666667,1.0,0.0,6.3,0.0,3609803.0,8,"8분위:3,741,083~4,890,361원",10213.0,69712.18121335484,89326.05658449941,290.09393173847843,30.029597357875847
20222,11440630,신수동,15.0,12.0,3.0,CS100004,양식,66.7,75.0,100.0,2.0,3.0,3.0,4.0,1.0,1.0,100.0,100.0,100.0,2.7666666666666666,2.725,2.0,0.0,13.3,0.0,8788772.333333334,8,"8분위:3,741,083~4,890,361원",10213.0,67929.5811999113,93496.38362750653,290.09393173847843,30.029597357875847
20223,11440630,신수동,16.0,12.0,4.0,CS100004,양식,66.7,66.7,0.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.675,2.691666666666667,2.0,2.0,12.5,12.5,9325183.5,8,"8분위:3,741,083~4,890,361원",10213.0,66986.16806054596,85972.88087024807,290.09393173847843,30.029597357875847
20224,11440630,신수동,16.0,13.0,3.0,CS100004,양식,100.0,100.0,0.0,4.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.825,2.7666666666666666,0.0,0.0,0.0,0.0,7738539.8125,8,"8분위:3,741,083~4,890,361원",10213.0,69836.26010060149,89493.1684301017,290.09393173847843,30.029597357875847
20231,11440630,신수동,17.0,16.0,1.0,CS100004,양식,40.0,33.3,75.0,2.0,5.0,1.0,3.0,3.0,4.0,100.0,75.0,25.0,2.3583333333333334,2.675,1.0,1.0,5.9,5.9,12418319.705882354,8,"8분위:3,741,083~4,890,361원",10213.0,63980.13768562954,93793.32379230572,268.687190383198,31.55865031182445
20232,11440630,신수동,17.0,15.0,2.0,CS100004,양식,25.0,33.3,50.0,1.0,4.0,1.0,3.0,1.0,2.0,100.0,75.0,25.0,2.6,2.658333333333333,2.0,1.0,11.8,5.9,13949446.176470589,8,"8분위:3,741,083~4,890,361원",10213.0,64445.884708758094,93379.37406465321,268.687190383198,31.55865031182445
20233,11440630,신수동,16.0,13.0,3.0,CS100004,양식,40.0,50.0,100.0,2.0,5.0,2.0,4.0,1.0,1.0,100.0,75.0,25.0,2.7416666666666667,2.7416666666666667,0.0,1.0,0.0,6.3,10862755.0625,8,"8분위:3,741,083~4,890,361원",10213.0,64208.56817037271,81717.44586651851,268.687190383198,31.55865031182445
20234,11440630,신수동,14.0,13.0,1.0,CS100004,양식,66.7,50.0,33.3,4.0,6.0,2.0,4.0,1.0,3.0,100.0,66.7,66.7,2.466666666666667,2.7416666666666667,1.0,2.0,7.1,14.3,13732605.357142856,8,"8분위:3,741,083~4,890,361원",9989.0,63044.19434594085,91594.11362440203,276.30738871107303,27.19708942679073
20241,11440630,신수동,15.0,14.0,1.0,CS100004,양식,75.0,33.3,0.0,3.0,4.0,1.0,3.0,0.0,3.0,100.0,66.7,66.7,2.4583333333333335,2.7416666666666667,0.0,0.0,0.0,0.0,11359641.733333332,8,"8분위:3,741,083~4,890,361원",9989.0,64672.9616056404,94288.46986644696,276.30738871107303,27.19708942679073
20242,11440630,신수동,15.0,14.0,1.0,CS100004,양식,60.0,33.3,25.0,3.0,5.0,1.0,3.0,1.0,4.0,100.0,75.0,25.0,2.3583333333333334,2.675,1.0,3.0,6.7,20.0,16614218.533333333,8,"8분위:3,741,083~4,890,361원",9989.0,64414.13806013226,94696.68150955925,276.30738871107303,27.19708942679073
20243,11440630,신수동,14.0,13.0,1.0,CS100004,양식,60.0,33.3,66.7,3.0,5.0,1.0,3.0,2.0,3.0,100.0,66.7,66.7,2.4833333333333334,2.75,1.0,1.0,7.1,7.1,12414841.642857144,8,"8분위:3,741,083~4,890,361원",9989.0,61623.52868662952,89913.37811609289,276.30738871107303,27.19708942679073
20244,11440630,신수동,14.0,13.0,1.0,CS100004,양식,66.7,50.0,33.3,4.0,6.0,2.0,4.0,1.0,3.0,100.0,66.7,66.7,2.466666666666667,2.7416666666666667,1.0,2.0,7.1,14.3,13732605.357142856,8,"8분위:3,741,083~4,890,361원",9989.0,63044.19434594085,91594.11362440203,276.30738871107303,27.19708942679073
20191,11440630,신수동,11.0,8.0,3.0,CS100005,제과,100.0,25.0,,4.0,4.0,1.0,4.0,0.0,0.0,,,,2.65,4.916666666666667,0.0,1.0,0.0,9.1,31237752.545454547,8,"8분위:3,741,083~4,890,361원",9127.0,70263.61786800918,94616.3216356744,265.2781542891487,31.182653683804304
20192,11440630,신수동,12.0,9.0,3.0,CS100005,제과,100.0,50.0,,2.0,2.0,1.0,2.0,0.0,0.0,,,,2.625,4.883333333333334,1.0,0.0,8.3,0.0,31285311.166666668,8,"8분위:3,741,083~4,890,361원",9127.0,73376.38115239958,98773.41875985712,265.2781542891487,31.182653683804304
20193,11440630,신수동,11.0,8.0,3.0,CS100005,제과,100.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,,,,2.7916666666666665,5.025,0.0,0.0,0.0,0.0,30357503.363636363,8,"8분위:3,741,083~4,890,361원",9079.0,76394.38075330798,103161.82854030453,265.49121904502675,31.182653683804304
20194,11440630,신수동,11.0,9.0,2.0,CS100005,제과,66.7,0.0,,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.9833333333333334,4.1,2.0,1.0,18.2,9.1,47800877.5,8,"8분위:3,741,083~4,890,361원",6650.0,72828.93006200225,97576.10700481453,197.51102869898392,31.182653683804304
20201,11440630,신수동,10.0,7.0,3.0,CS100005,제과,50.0,0.0,,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,4.366666666666666,0.0,3.0,0.0,30.0,42164321.8,8,"8분위:3,741,083~4,890,361원",6650.0,72717.18386415466,96703.387895187,197.51102869898392,31.182653683804304
20202,11440630,신수동,13.0,10.0,3.0,CS100005,제과,100.0,0.0,,4.0,4.0,0.0,3.0,0.0,0.0,,,,2.1166666666666667,4.316666666666666,3.0,1.0,23.1,7.7,27311503.846153848,8,"8분위:3,741,083~4,890,361원",6650.0,73462.83531040236,98047.30628646177,197.51102869898392,31.182653683804304
20203,11440630,신수동,12.0,10.0,2.0,CS100005,제과,100.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,4.0,1.0,0.0,8.3,0.0,40910964.76923077,8,"8분위:3,741,083~4,890,361원",6650.0,70665.8465274442,94998.57565344073,197.51102869898392,31.182653683804304
20204,11440630,신수동,11.0,9.0,2.0,CS100005,제과,66.7,0.0,,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.9833333333333334,4.1,2.0,1.0,18.2,9.1,47800877.5,8,"8분위:3,741,083~4,890,361원",6650.0,72828.93006200225,97576.10700481453,197.51102869898392,31.182653683804304
20211,11440630,신수동,10.0,8.0,2.0,CS100005,제과,66.7,50.0,0.0,4.0,6.0,2.0,4.0,0.0,4.0,66.7,0.0,0.0,1.7666666666666666,4.266666666666667,0.0,0.0,0.0,0.0,63731885.1,8,"8분위:3,741,083~4,890,361원",10213.0,67928.26521171324,93296.14924413276,290.09393173847843,29.540801741449656
20212,11440630,신수동,10.0,8.0,2.0,CS100005,제과,60.0,50.0,0.0,3.0,5.0,1.0,2.0,0.0,2.0,66.7,0.0,0.0,1.6916666666666667,4.2,0.0,0.0,0.0,0.0,65767626.6,8,"8분위:3,741,083~4,890,361원",10213.0,71489.21647670366,96460.35716395023,290.09393173847843,29.540801741449656
20213,11440630,신수동,10.0,8.0,2.0,CS100005,제과,50.0,50.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,66.7,0.0,0.0,1.6083333333333334,4.133333333333334,0.0,1.0,0.0,10.0,59351094.9,8,"8분위:3,741,083~4,890,361원",10213.0,72296.13030687676,0.0,290.09393173847843,29.540801741449656
20214,11440630,신수동,12.0,9.0,3.0,CS100005,제과,100.0,33.3,0.0,1.0,1.0,1.0,3.0,0.0,2.0,,,,1.7916666666666667,4.158333333333333,1.0,0.0,8.3,0.0,53713126.416666664,8,"8분위:3,741,083~4,890,361원",10213.0,69836.26010060149,89493.1684301017,290.09393173847843,30.029597357875847
20221,11440630,신수동,11.0,9.0,2.0,CS100005,제과,66.7,50.0,0.0,2.0,3.0,1.0,2.0,0.0,3.0,,,,1.8083333333333333,4.241666666666666,1.0,0.0,9.1,0.0,56720261.63636363,8,"8분위:3,741,083~4,890,361원",10213.0,69712.18121335484,89326.05658449941,290.09393173847843,30.029597357875847
20222,11440630,신수동,10.0,8.0,2.0,CS100005,제과,66.7,50.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,66.7,0.0,0.0,1.8416666666666666,4.333333333333333,0.0,0.0,0.0,0.0,67152599.3,8,"8분위:3,741,083~4,890,361원",10213.0,67929.5811999113,93496.38362750653,290.09393173847843,30.029597357875847
20223,11440630,신수동,11.0,9.0,2.0,CS100005,제과,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.8916666666666666,4.241666666666666,0.0,1.0,0.0,9.1,69451667.81818181,8,"8분위:3,741,083~4,890,361원",10213.0,66986.16806054596,85972.88087024807,290.09393173847843,30.029597357875847
20224,11440630,신수동,12.0,9.0,3.0,CS100005,제과,100.0,33.3,0.0,1.0,1.0,1.0,3.0,0.0,2.0,,,,1.7916666666666667,4.158333333333333,1.0,0.0,8.3,0.0,53713126.416666664,8,"8분위:3,741,083~4,890,361원",10213.0,69836.26010060149,89493.1684301017,290.09393173847843,30.029597357875847
20231,11440630,신수동,10.0,8.0,2.0,CS100005,제과,100.0,66.7,25.0,2.0,2.0,4.0,6.0,1.0,4.0,75.0,50.0,25.0,2.3666666666666667,4.558333333333334,0.0,0.0,0.0,0.0,78594986.1,8,"8분위:3,741,083~4,890,361원",10213.0,63980.13768562954,93793.32379230572,268.687190383198,31.55865031182445
20232,11440630,신수동,10.0,8.0,2.0,CS100005,제과,100.0,60.0,0.0,2.0,2.0,3.0,5.0,0.0,2.0,75.0,50.0,25.0,2.2666666666666666,4.483333333333333,0.0,0.0,0.0,0.0,77119272.9,8,"8분위:3,741,083~4,890,361원",10213.0,64445.884708758094,93379.37406465321,268.687190383198,31.55865031182445
20233,11440630,신수동,10.0,8.0,2.0,CS100005,제과,100.0,50.0,0.0,1.0,1.0,2.0,4.0,0.0,2.0,75.0,50.0,25.0,2.0833333333333335,4.4,0.0,1.0,0.0,10.0,64825316.8,8,"8분위:3,741,083~4,890,361원",10213.0,64208.56817037271,81717.44586651851,268.687190383198,31.55865031182445
20234,11440630,신수동,14.0,12.0,2.0,CS100005,제과,,100.0,33.3,0.0,0.0,1.0,1.0,1.0,3.0,50.0,50.0,50.0,2.2666666666666666,4.266666666666667,1.0,0.0,7.1,0.0,56920799.571428575,8,"8분위:3,741,083~4,890,361원",9989.0,63044.19434594085,91594.11362440203,276.30738871107303,27.19708942679073
20241,11440630,신수동,13.0,11.0,2.0,CS100005,제과,100.0,66.7,50.0,1.0,1.0,2.0,3.0,1.0,2.0,50.0,50.0,50.0,2.2583333333333333,4.308333333333334,1.0,0.0,7.7,0.0,56362395.461538464,8,"8분위:3,741,083~4,890,361원",9989.0,64672.9616056404,94288.46986644696,276.30738871107303,27.19708942679073
20242,11440630,신수동,12.0,10.0,2.0,CS100005,제과,100.0,66.7,25.0,2.0,2.0,2.0,3.0,1.0,4.0,75.0,50.0,25.0,2.2666666666666666,4.366666666666666,2.0,0.0,16.7,0.0,65405876.666666664,8,"8분위:3,741,083~4,890,361원",9989.0,64414.13806013226,94696.68150955925,276.30738871107303,27.19708942679073
20243,11440630,신수동,14.0,12.0,2.0,CS100005,제과,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,50.0,2.3833333333333333,4.358333333333333,0.0,0.0,0.0,0.0,52293807.35714286,8,"8분위:3,741,083~4,890,361원",9989.0,61623.52868662952,89913.37811609289,276.30738871107303,27.19708942679073
20244,11440630,신수동,14.0,12.0,2.0,CS100005,제과,,100.0,33.3,0.0,0.0,1.0,1.0,1.0,3.0,50.0,50.0,50.0,2.2666666666666666,4.266666666666667,1.0,0.0,7.1,0.0,56920799.571428575,8,"8분위:3,741,083~4,890,361원",9989.0,63044.19434594085,91594.11362440203,276.30738871107303,27.19708942679073
20191,11440630,신수동,8.0,2.0,6.0,CS100006,패스트푸드,,100.0,,0.0,0.0,2.0,2.0,0.0,0.0,,,,4.816666666666666,6.25,0.0,0.0,0.0,0.0,5427456.769230769,8,"8분위:3,741,083~4,890,361원",9127.0,70263.61786800918,94616.3216356744,265.2781542891487,31.182653683804304
20192,11440630,신수동,8.0,2.0,6.0,CS100006,패스트푸드,,100.0,,0.0,0.0,1.0,1.0,0.0,0.0,,,,5.583333333333333,6.208333333333333,0.0,0.0,0.0,0.0,5283753.0,8,"8분위:3,741,083~4,890,361원",9127.0,73376.38115239958,98773.41875985712,265.2781542891487,31.182653683804304
20193,11440630,신수동,8.0,2.0,6.0,CS100006,패스트푸드,,100.0,,0.0,0.0,1.0,1.0,0.0,0.0,,,,5.55,6.166666666666667,0.0,0.0,0.0,0.0,6026150.4,8,"8분위:3,741,083~4,890,361원",9079.0,76394.38075330798,103161.82854030453,265.49121904502675,31.182653683804304
20194,11440630,신수동,7.0,2.0,5.0,CS100006,패스트푸드,,100.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,5.6,6.375,0.0,0.0,0.0,0.0,5668961.363636363,8,"8분위:3,741,083~4,890,361원",6650.0,72828.93006200225,97576.10700481453,197.51102869898392,31.182653683804304
20201,11440630,신수동,7.0,2.0,5.0,CS100006,패스트푸드,,100.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,5.55,6.333333333333333,0.0,1.0,0.0,14.3,4565756.909090909,8,"8분위:3,741,083~4,890,361원",6650.0,72717.18386415466,96703.387895187,197.51102869898392,31.182653683804304
20202,11440630,신수동,8.0,2.0,6.0,CS100006,패스트푸드,,100.0,,0.0,0.0,2.0,2.0,0.0,0.0,,,,5.5,6.291666666666667,0.0,0.0,0.0,0.0,4739349.615384615,8,"8분위:3,741,083~4,890,361원",6650.0,73462.83531040236,98047.30628646177,197.51102869898392,31.182653683804304
20203,11440630,신수동,7.0,2.0,5.0,CS100006,패스트푸드,,,100.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,100.0,5.65,6.416666666666667,0.0,0.0,0.0,0.0,4374289.636363637,8,"8분위:3,741,083~4,890,361원",6650.0,70665.8465274442,94998.57565344073,197.51102869898392,31.182653683804304
20204,11440630,신수동,7.0,2.0,5.0,CS100006,패스트푸드,,100.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,5.6,6.375,0.0,0.0,0.0,0.0,5668961.363636363,8,"8분위:3,741,083~4,890,361원",6650.0,72828.93006200225,97576.10700481453,197.51102869898392,31.182653683804304
20211,11440630,신수동,11.0,3.0,8.0,CS100006,패스트푸드,,,50.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0,100.0,50.0,4.116666666666666,5.533333333333333,1.0,0.0,9.1,0.0,9795732.0,8,"8분위:3,741,083~4,890,361원",10213.0,67928.26521171324,93296.14924413276,290.09393173847843,29.540801741449656
20212,11440630,신수동,10.0,3.0,7.0,CS100006,패스트푸드,,,100.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,50.0,4.541666666666667,5.725,2.0,0.0,20.0,0.0,12568586.2,8,"8분위:3,741,083~4,890,361원",10213.0,71489.21647670366,96460.35716395023,290.09393173847843,29.540801741449656
20213,11440630,신수동,8.0,3.0,5.0,CS100006,패스트푸드,,,100.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,50.0,4.708333333333333,5.875,1.0,0.0,12.5,0.0,16534492.375,8,"8분위:3,741,083~4,890,361원",10213.0,72296.13030687676,0.0,290.09393173847843,29.540801741449656
20214,11440630,신수동,11.0,3.0,8.0,CS100006,패스트푸드,100.0,,0.0,4.0,4.0,0.0,0.0,0.0,1.0,,,,4.025,5.5,1.0,1.0,9.1,9.1,6472469.7272727275,8,"8분위:3,741,083~4,890,361원",10213.0,69836.26010060149,89493.1684301017,290.09393173847843,30.029597357875847
20221,11440630,신수동,11.0,3.0,8.0,CS100006,패스트푸드,100.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,,,,4.341666666666667,5.666666666666667,0.0,0.0,0.0,0.0,10476619.181818182,8,"8분위:3,741,083~4,890,361원",10213.0,69712.18121335484,89326.05658449941,290.09393173847843,30.029597357875847
20222,11440630,신수동,11.0,3.0,8.0,CS100006,패스트푸드,100.0,,50.0,1.0,1.0,0.0,0.0,1.0,2.0,100.0,100.0,50.0,4.233333333333333,5.6,0.0,0.0,0.0,0.0,12918249.363636363,8,"8분위:3,741,083~4,890,361원",10213.0,67929.5811999113,93496.38362750653,290.09393173847843,30.029597357875847
20223,11440630,신수동,11.0,3.0,8.0,CS100006,패스트푸드,100.0,,,5.0,5.0,0.0,0.0,0.0,0.0,,,,3.5,5.566666666666666,0.0,0.0,0.0,0.0,6296287.7272727275,8,"8분위:3,741,083~4,890,361원",10213.0,66986.16806054596,85972.88087024807,290.09393173847843,30.029597357875847
20224,11440630,신수동,11.0,3.0,8.0,CS100006,패스트푸드,100.0,,0.0,4.0,4.0,0.0,0.0,0.0,1.0,,,,4.025,5.5,1.0,1.0,9.1,9.1,6472469.7272727275,8,"8분위:3,741,083~4,890,361원",10213.0,69836.26010060149,89493.1684301017,290.09393173847843,30.029597357875847
20231,11440630,신수동,10.0,3.0,7.0,CS100006,패스트푸드,100.0,,,1.0,1.0,0.0,0.0,0.0,0.0,,,,3.308333333333333,5.441666666666666,0.0,1.0,0.0,10.0,6343208.1,8,"8분위:3,741,083~4,890,361원",10213.0,63980.13768562954,93793.32379230572,268.687190383198,31.55865031182445
20232,11440630,신수동,11.0,4.0,7.0,CS100006,패스트푸드,100.0,,,2.0,2.0,0.0,0.0,0.0,0.0,,,,3.216666666666667,5.375,1.0,1.0,9.1,9.1,5490934.636363637,8,"8분위:3,741,083~4,890,361원",10213.0,64445.884708758094,93379.37406465321,268.687190383198,31.55865031182445
20233,11440630,신수동,11.0,4.0,7.0,CS100006,패스트푸드,100.0,,,3.0,3.0,0.0,0.0,0.0,0.0,,,,3.3583333333333334,5.491666666666666,1.0,0.0,9.1,0.0,6166941.636363637,8,"8분위:3,741,083~4,890,361원",10213.0,64208.56817037271,81717.44586651851,268.687190383198,31.55865031182445
20234,11440630,신수동,10.0,3.0,7.0,CS100006,패스트푸드,0.0,100.0,,0.0,2.0,4.0,4.0,0.0,0.0,,,,3.3333333333333335,5.458333333333333,0.0,0.0,0.0,0.0,4213679.0,8,"8분위:3,741,083~4,890,361원",9989.0,63044.19434594085,91594.11362440203,276.30738871107303,27.19708942679073
20241,11440630,신수동,10.0,3.0,7.0,CS100006,패스트푸드,50.0,100.0,,1.0,2.0,2.0,2.0,0.0,0.0,,,,3.2333333333333334,5.383333333333334,0.0,1.0,0.0,10.0,3976941.7,8,"8분위:3,741,083~4,890,361원",9989.0,64672.9616056404,94288.46986644696,276.30738871107303,27.19708942679073
