quarter,dong_code,industry_code,dong_name,industry_name,monthly_sales,monthly_count,weekday_sales,weekend_sales,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,time_00_06_sales,time_06_11_sales,time_11_14_sales,time_14_17_sales,time_17_21_sales,time_21_24_sales,male_sales,female_sales,age_10_sales,age_20_sales,age_30_sales,age_40_sales,age_50_sales,age_60_above_sales,weekday_count,weekend_count,mon_count,tue_count,wed_count,thu_count,fri_count,sat_count,sun_count,time_00_06_count,time_06_11_count,time_11_14_count,time_14_17_count,time_17_21_count,time_21_24_count,male_count,female_count,age_10_count,age_20_count,age_30_count,age_40_count,age_50_count,age_60_above_count
20221,11440590,CS100001,용강동,한식음식점,15836480565,321872,12055497027,3780983538,2052637279,2421440255,2404395841,2690059948,2486963704,2228872401,1552111137,45194542,259477874,3905544128,1392173438,8782262830,1451827753,6759563172,3222271361,10117576,851742172,2507749169,2427188047,2496457259,1688580313,253894,67978,47981,50486,49841,54644,50942,38972,29006,166,12538,147529,36448,112647,12544,170819,84008,717,23855,58577,58278,58652,54750
20221,11440590,CS100002,용강동,중식음식점,1070219918,32068,826312615,243907303,150795478,163946218,173061940,174554348,163954631,126298095,117609208,5575955,11128906,423766827,104601156,430994269,94152805,466047119,231500843,1369927,68284519,165381551,187672154,167267621,107572196,25167,6901,4400,4919,5080,5473,5295,3338,3563,242,532,18074,3614,8644,962,16994,8889,96,3559,6605,6918,5484,3227
20221,11440590,CS100003,용강동,일식음식점,1070832474,29366,834687637,236144837,159242248,152131331,163624303,178343908,181345847,206271622,29873215,742197,459201,415157391,101302995,446341482,106829208,456696455,339368855,1520038,180603326,265437555,146138689,133178053,69187650,24916,4450,5102,4503,4753,5316,5242,3593,857,20,37,15358,2869,9638,1444,12190,12004,106,6293,7867,4458,3771,1693
20221,11440590,CS100004,용강동,양식음식점,206067470,4389,159765783,46301687,25029509,34734667,39588966,37143039,23269602,24056982,22244705,0,0,50874988,26637303,85551126,43004053,114306669,53630009,0,21386716,58368816,58192189,20576893,9412064,3396,993,628,747,728,708,585,551,442,0,0,1892,767,1620,110,2099,1919,0,746,1543,779,548,404
20221,11440590,CS100005,용강동,제과점,350893732,45614,291033484,59860248,58002997,53399849,54971229,61450465,63208944,49761532,10098716,0,72239813,89263501,80733688,99054968,9601762,133783165,190209013,556541,27787531,67248860,107901437,66559590,53938216,39010,6604,7901,7458,7478,8072,8101,5498,1106,0,12801,10428,9821,11698,866,17176,26992,122,4836,10420,14221,8166,6406
20221,11440590,CS100006,용강동,패스트푸드점,34365713,3630,25168218,9197495,6842274,0,6097478,7422576,4805890,5794889,3402606,0,5968015,9204603,11121171,8071924,0,20474256,11448404,130844,2372456,5789777,13819333,7063308,2746942,2519,1111,629,0,635,752,503,670,441,0,715,1301,862,752,0,1727,1797,15,396,880,1178,659,396
20221,11440590,CS100007,용강동,치킨전문점,143010249,5859,110828745,32181504,23030437,17326467,22214368,21482929,26774544,15322592,16858912,288363,0,501644,4087523,82193719,55939000,80161830,38674868,192202,13099823,30472371,33010509,28579720,13482074,4256,1603,817,676,832,841,1090,751,852,20,0,33,319,3735,1752,3506,1876,16,558,1282,1630,1229,670
20221,11440590,CS100008,용강동,분식전문점,828218559,88134,679696557,148522002,134674830,120953617,132987275,147842579,143238256,107328899,41193103,0,28947957,377132193,124748100,271075849,26314460,393909465,362539470,4868440,81725236,193991232,260621291,144097724,71145011,72780,15354,14778,13324,13999,16031,14648,10958,4396,0,4011,38140,14995,28449,2539,41613,41866,714,9465,22212,28739,14896,7450
20221,11440590,CS100010,용강동,커피-음료,974136513,149008,854359387,119777126,162388597,159496157,170377169,181624182,180473282,78735622,41041504,0,187903882,438740131,187192250,113476192,46824058,399297728,368622667,3011680,146970786,262054201,177162894,116242914,62477914,130197,18811,25404,23929,25913,28103,26848,11664,7147,0,42996,60890,28138,14925,2059,67467,63795,580,28698,47106,29159,16893,8828
20221,11440600,CS100006,대흥동,패스트푸드점,124623255,9355,88982192,35641063,17021940,17645396,15202497,18794233,20318126,18925689,16715374,2111899,4000217,29070617,18599719,56436394,14404409,67739411,45822873,2548903,30643033,25673354,20503624,21766838,12426533,6869,2486,1278,1357,1304,1522,1408,1405,1081,105,602,2086,1682,4130,750,5263,3894,205,3119,2338,1298,1522,674
20221,11440600,CS100009,대흥동,호프-간이주점,405365073,8130,247131947,158233126,41666301,42242409,46571501,48937406,67714330,94202569,64030557,77020476,1297025,10553647,12151996,116656726,187685203,283274331,111280105,4389347,97119084,76935897,128788224,61939330,25382556,5167,2963,806,974,1074,1040,1273,1645,1318,576,26,1010,1044,2933,2541,4423,3450,101,2733,1889,1363,1177,609
20221,11440600,CS100008,대흥동,분식전문점,674091573,77834,500746190,173345383,95936619,97538974,101308818,107181712,98780067,103338435,70006948,22930543,49080049,233881126,108718727,201643208,57837920,372906758,281076922,11672516,145061261,130772682,151830204,133795812,80851204,58907,18927,11196,11603,12060,12606,11442,11282,7645,2251,6567,24876,13330,24114,6696,41695,34785,1495,19317,15822,16411,14329,9107
20221,11440600,CS100007,대흥동,치킨전문점,28590148,1119,19164371,9425777,4870269,2279098,4609640,4350106,3055258,6036265,3389512,659985,0,5178103,3891562,14946151,3914347,16975812,10292100,68443,4189952,2917294,1584808,3751966,14755451,799,320,194,123,180,169,133,225,95,34,0,173,161,559,192,686,396,5,200,147,72,193,464
20221,11440600,CS100005,대흥동,제과점,444678061,68201,325284061,119394000,64501242,66070298,66446633,62928147,65337741,67772725,51621275,0,73551557,95167453,103690105,139045704,33223242,187243332,249262835,4039759,91839346,88621581,80615287,95540583,75849609,50887,17314,10261,10232,10275,10049,10070,9625,7689,0,12097,14242,15541,21177,5144,28208,39383,752,17359,14209,11731,12545,10995
20221,11440600,CS100001,대흥동,한식음식점,3650554094,172014,2671833225,978720869,478372062,517549521,555896399,559685185,560330058,570522406,408198463,3378281,70974675,1283373125,536576600,1469032657,287218756,1970532998,1232395534,28516003,677560050,632665082,572971649,687386796,603828954,137249,34765,26999,26651,27535,28995,27069,20263,14502,231,5367,77834,25980,54734,7868,101290,58922,1973,36001,30926,26720,33301,31295
20221,11440600,CS100002,대흥동,중식음식점,193474113,19400,135225802,58248311,23872136,22417941,28758447,30363013,29814265,32291616,25956695,0,3737569,79634595,33490751,68659928,7951270,134117964,39373916,1890278,24368831,30474954,36239574,36072652,44445591,13937,5463,2562,2565,2940,3017,2853,2982,2481,0,535,8630,3783,5986,466,15615,2960,245,1541,2119,3286,4386,7000
20221,11440600,CS100003,대흥동,일식음식점,129455818,7471,107910638,21545180,21692296,23044668,18460417,23020745,21692512,16746630,4798550,0,368506,48740430,14899158,55214326,10233398,67715245,56005765,6259073,62958592,18742173,11233347,18997916,5529909,6252,1219,1328,1149,1066,1500,1209,772,447,0,28,3302,1102,2818,221,3985,3167,373,3441,1026,711,1210,391
20221,11440600,CS100010,대흥동,커피-음료,1257997254,237144,892077494,365919760,174661410,186757756,175697444,179028577,175932307,192681884,173237876,2215203,184114003,391662843,345554757,283830524,50619924,528394787,698774290,28134249,427442376,347762019,214500049,157686123,51644265,175087,62057,34405,35855,34465,36914,33448,32516,29541,203,47022,71619,59311,49206,9783,108646,126728,7024,87517,65360,36249,30737,8490
20221,11440600,CS100004,대흥동,양식음식점,256829472,13317,174828630,82000842,31550000,34735584,36085569,31228348,41229129,36143322,45857520,0,242942,113550625,51882250,83864379,7289276,124068995,116629147,2539545,87645015,63170129,44976349,34075643,8291459,9829,3488,1879,2110,1971,1744,2125,1484,2004,0,26,6370,2631,4018,272,6376,6416,231,4952,3180,2074,1985,370
20221,11440610,CS100004,염리동,양식음식점,2193422605,42160,1542748154,650674451,306794742,294527209,296643545,356670600,288112058,369497980,281176471,0,275229,565120804,199469155,1182961393,245596024,816207758,1045064983,868318,582877217,747038741,264131809,193905071,72451585,30993,11167,6155,5575,6072,6073,7118,6155,5012,0,5,17220,5314,17013,2608,15590,21209,12,10990,13172,6182,4950,1494
20221,11440610,CS100010,염리동,커피-음료,1084697302,120857,824735488,259961814,169696911,164646254,160739122,160327532,169325669,151756369,108205445,0,111180587,331913561,210784612,326077490,104741052,378679308,524530985,19478006,236378229,305777160,172590381,126838574,42147951,90989,29868,18742,17118,18461,18221,18447,15393,14475,0,20030,41524,29652,25319,4332,46056,62728,4170,29018,33164,20874,16730,4834
20221,11440610,CS100009,염리동,호프-간이주점,503285298,9639,426447845,76837453,79253029,128293030,67420678,75320699,76160409,64171203,12666250,1134993,2667975,67949589,20903915,246990492,163638334,254088034,170509670,807952,90005089,194525597,67194703,43447060,28617302,7884,1755,1803,1424,1451,1471,1735,1199,556,12,29,3818,1215,3408,1157,3716,4395,19,2347,2815,1527,1063,345
20221,11440610,CS100008,염리동,분식전문점,163756635,16589,136356489,27400146,27487942,23552258,30667872,27578860,27069557,20701900,6698246,1275796,12387145,70341465,28860803,48810306,2081120,67738811,80898291,5251730,31538156,29722743,34526434,31666672,15931363,14310,2279,2824,2451,3240,3111,2684,1783,496,41,1792,7647,2848,4114,147,6921,8575,463,3616,3435,3469,2973,1540
20221,11440610,CS100007,염리동,치킨전문점,286955786,17590,213491432,73464354,39954330,45387387,40344285,42540870,45264560,42005870,31458484,4969141,0,15954918,20394397,157131788,88505542,160016715,105033296,9735585,41692842,63564411,67637601,56489148,25930423,13253,4337,2449,2805,2446,2784,2769,2425,1912,255,0,1273,1567,9319,5176,9499,7403,912,2927,4351,4101,3339,1272
20221,11440610,CS100006,염리동,패스트푸드점,99115383,6744,77038990,22076393,12859113,13516034,15825927,18294834,16543082,13646626,8429767,0,3600328,38725786,13143179,37706886,5939204,36631073,41477246,79198,21158074,24416823,14963312,11315955,6174953,5076,1668,1006,971,1058,1063,978,916,752,0,280,2997,1176,2083,208,2560,3300,5,1603,1685,1177,900,488
20221,11440610,CS100005,염리동,제과점,1043079815,90606,729079558,314000257,119788601,143090788,145005163,152342936,168852070,181962112,132038145,0,201537259,390829823,243144665,192683186,14884882,365856279,610347718,5067745,186725625,282445668,240025954,164368363,97570644,65479,25127,11253,13333,12776,13956,14161,14599,10528,0,15902,30606,22435,19704,1959,32018,54889,630,17128,25154,21213,14514,8263
20221,11440610,CS100003,염리동,일식음식점,226131013,7382,163094331,63036682,34073317,26015721,37701592,32371745,32931956,31356037,31680645,0,0,89905808,19460743,105675450,11089012,99324661,83089051,701571,37638764,43549761,40246096,37743476,22534044,5582,1800,1068,901,1247,1183,1183,942,858,0,0,3560,639,2973,210,2974,3162,52,1371,1592,1289,1120,712
20221,11440610,CS100002,염리동,중식음식점,29113764,1361,21860621,7253143,3248123,3448026,4346075,6551285,4267112,5612126,1641017,9846103,0,6241670,1329344,2544820,9151827,17096276,8229283,185367,3775978,7704635,7878836,3990018,1790725,1059,302,168,186,194,277,234,203,99,414,0,383,89,105,370,762,442,5,215,387,312,209,76
20221,11440610,CS100001,염리동,한식음식점,2764750363,81113,2042545973,722204390,392501311,393339148,388188473,406073105,462443936,424372064,297832326,17058510,28161984,810982481,311244708,1345226083,252076597,1334528461,840796779,24552725,336849849,536477171,451473660,463326493,362645347,63578,17535,12430,12341,12249,13327,13231,9924,7611,389,1695,35377,10346,29272,4034,41547,27589,2365,11408,16052,15173,14655,9486
20221,11440630,CS100003,신수동,일식음식점,28824983,494,21015299,7809684,3311702,4119032,8905345,32952,4646268,2075992,5733692,3690652,0,0,642569,16780936,7710826,11945192,5132314,0,32952,4135507,8378111,3542367,988568,278,216,66,82,48,16,66,83,133,81,0,0,16,332,65,247,131,0,16,48,214,66,32
20221,11440630,CS100002,신수동,중식음식점,258334073,11924,178514330,79819743,26528071,37299726,34111027,40080499,40495007,45965543,33854200,0,5719285,127043303,38186642,84991961,2392882,146486079,79333841,602285,13694171,31629556,67237412,63144508,49511988,8572,3352,1361,1781,1668,1876,1886,1847,1505,0,184,6061,2242,3409,28,7151,3516,53,784,1603,3067,2868,2294
20221,11440630,CS100009,신수동,호프-간이주점,161522982,5503,125929877,35593105,25404732,28133507,25293563,21816696,25281379,25098175,10494930,596217,0,0,1278550,85123283,74524932,95891058,54383150,293000,27603347,40192480,40309972,31789254,10086153,4295,1208,878,880,851,823,863,927,281,44,0,0,62,3276,2121,3089,2123,15,778,1412,1447,1164,398
20221,11440630,CS100010,신수동,커피-음료,1033220254,143598,756697539,276522715,125195205,153305095,164290020,165006143,148901076,139341155,137181560,0,217518825,357109549,273284479,176470235,8837166,497276524,441342324,6127246,153465276,289649405,189373233,221796763,78206920,106689,36909,18640,21762,22535,24092,19660,18007,18902,0,38408,46014,36158,22002,1016,74575,61334,1384,22811,46951,26202,28431,10128
20221,11440630,CS100001,신수동,한식음식점,1934883975,73997,1648417161,286466814,288715028,320760512,330935673,378865284,329140664,197878036,88588778,3151357,11942399,721064301,146718974,774880120,277126824,832329939,406801411,3287428,119152752,241782311,285291268,335029642,254587949,62038,11959,12552,11744,12176,13422,12144,8616,3343,74,934,42812,8350,19818,2009,43872,20526,378,7680,12706,13002,16254,14377
20221,11440630,CS100008,신수동,분식전문점,348077031,24080,258070459,90006572,41528225,70456845,50368360,41933976,53783053,51536355,38470217,5723586,23827329,75603330,39213306,142091147,61618333,184305445,116768920,2803967,42016206,75795186,56146059,84591778,39721169,18538,5542,3048,4552,3538,3592,3808,3213,2329,369,1485,6272,3940,8988,3026,12794,9758,259,3199,6231,4539,5396,2929
20221,11440630,CS100007,신수동,치킨전문점,106570573,5233,77783364,28787209,12402692,14357852,16862451,16044469,18115900,16628936,12158273,466773,75209,979856,5029928,73526273,26492534,63137860,37838542,1749491,17275550,11439522,24402637,38786662,7322543,3838,1395,655,696,831,801,855,856,539,34,4,81,292,3627,1195,3106,1931,94,880,650,1238,1835,341
20221,11440630,CS100006,신수동,패스트푸드점,115242811,9408,86282342,28960469,16642885,13627991,20188726,17304052,18518688,19552079,9408390,750002,16266050,33092175,15659512,43616282,5858790,52996337,46524479,168003,15371772,25325860,24386058,23191604,11077518,7340,2068,1325,1168,1682,1589,1576,1454,614,30,1640,2811,1449,3138,340,4239,4636,23,1920,2413,2344,1524,653
20221,11440630,CS100005,신수동,제과점,623922878,72556,435377111,188545767,86837557,94935407,82351255,90362657,80890235,101415005,87130762,66814,114976549,140950481,138347440,167260889,62320705,281563178,316901756,6066502,93860929,119057511,160640812,135267481,83571701,51843,20713,10651,10997,10026,10602,9567,10875,9838,18,14359,15273,15265,19847,7794,33560,37242,1022,13557,14271,17312,15237,9402
20221,11440630,CS100004,신수동,양식음식점,57756848,2369,37777572,19979276,7866961,7849056,4899510,8312880,8849165,9351927,10627349,0,0,15324084,9155222,20310935,12966607,36422552,19952440,1697423,26445687,12830096,5892648,8195116,1314024,1934,435,369,405,277,452,431,218,217,0,0,1199,252,574,344,1612,722,51,781,491,417,531,62
20221,11440655,CS100008,서강동,분식전문점,297445874,26394,214174921,83270953,41713889,38706159,40526467,49378095,43850311,53482790,29788163,1843283,5639771,101038083,61946203,118144811,8833723,125183504,152807480,8903542,75797394,70394217,51057497,55039970,16798367,19229,7165,3488,3600,3638,4487,4016,4503,2662,66,512,9580,5441,10232,563,11381,14101,1022,7104,6323,4809,4828,1395
20221,11440655,CS100009,서강동,호프-간이주점,1867575348,37712,1148190732,719384616,176614493,237980677,234405044,238743197,260447321,440198468,279186148,33862874,250505,13868934,42056027,1070625386,706911622,901100289,895060543,49018968,892586168,541165441,155951050,114293095,43146109,24883,12829,3754,4679,5248,5243,5959,8359,4470,401,16,847,1372,21625,13451,18834,17846,1038,18030,10027,3521,2840,1218
20221,11440655,CS100010,서강동,커피-음료,3011831680,342836,1887314311,1124517369,318877309,323840797,413940544,387679117,442976544,590361933,534155436,6775512,189203387,920656202,1060454355,727670785,107071439,1099136207,1774192921,70849730,1243782590,815854922,346739259,309418789,86683823,241317,101519,43656,46213,50295,50760,50393,53455,48064,788,40390,109780,111562,72275,8041,133877,200777,8071,147061,91683,42970,33825,11042
20221,11440655,CS100002,서강동,중식음식점,903601316,29208,592289927,311311389,108810493,111015765,82488366,135375126,154600177,174730145,136581244,196811,0,257253871,111868654,445192826,89089154,461601108,309971062,4544978,225002917,195961822,129820954,148731620,67509883,21049,8159,4137,4101,2504,5239,5068,4157,4002,10,0,12335,3581,11813,1469,15080,11087,242,7811,6527,4157,5347,2080
