STDR_YYQU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,TRDAR_CHNGE_IX,TRDAR_CHNGE_IX_NM,OPR_SALE_MT_AVRG,CLS_SALE_MT_AVRG,SU_OPR_SALE_MT_AVRG,SU_CLS_SALE_MT_AVRG
20252,D,발달상권,3120105,상수역(홍대),LL,다이나믹,75.0,41.0,112.0,53.0
20252,D,발달상권,3120102,서교동(홍대),LL,다이나믹,99.0,51.0,112.0,53.0
20252,D,발달상권,3120103,홍대입구역(홍대),LL,다이나믹,80.0,44.0,112.0,53.0
20252,D,발달상권,3120104,연남동(홍대),LL,다이나믹,77.0,44.0,112.0,53.0
20252,D,발달상권,3120054,어린이대공원역,LL,다이나믹,91.0,49.0,112.0,53.0
20252,D,발달상권,3120106,마포역,HL,상권축소,127.0,48.0,112.0,53.0
20252,D,발달상권,3120107,공덕역(공덕오거리),LH,상권확장,109.0,54.0,112.0,53.0
20252,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",LL,다이나믹,104.0,51.0,112.0,53.0
20252,D,발달상권,3120096,"이화여대(이대역, 이대)",LL,다이나믹,99.0,48.0,112.0,53.0
20252,D,발달상권,3120099,월드컵경기장역(월드컵경기장),LH,상권확장,96.0,54.0,112.0,53.0
20252,R,전통시장,3130175,신촌 상인회(신촌상점가),LL,다이나믹,90.0,52.0,112.0,53.0
20252,R,전통시장,3130178,이대 앞 스타트업 상점가,LL,다이나믹,103.0,45.0,112.0,53.0
20252,R,전통시장,3130183,상암동상점가,LL,다이나믹,73.0,49.0,112.0,53.0
20252,R,전통시장,3130184,마포농수산물시장,HH,정체,179.0,70.0,112.0,53.0
20252,R,전통시장,3130185,망원월드컵시장,HH,정체,125.0,54.0,112.0,53.0
20252,R,전통시장,3130186,망원시장,LL,다이나믹,93.0,50.0,112.0,53.0
20252,R,전통시장,3130188,합정시장,LH,상권확장,109.0,55.0,112.0,53.0
20252,R,전통시장,3130189,서교시장,LL,다이나믹,101.0,33.0,112.0,53.0
20252,R,전통시장,3130190,홍대소상공인상점가,LL,다이나믹,78.0,46.0,112.0,53.0
20252,R,전통시장,3130181,아현가구거리상점가,HH,정체,176.0,86.0,112.0,53.0
20252,R,전통시장,3130194,용강동 상점가,HH,정체,113.0,56.0,112.0,53.0
20252,R,전통시장,3130195,도화동 상점가,HH,정체,116.0,55.0,112.0,53.0
20252,R,전통시장,3130196,공덕시장,HH,정체,167.0,58.0,112.0,53.0
20252,R,전통시장,3130197,마포시장,HH,정체,189.0,65.0,112.0,53.0
20252,R,전통시장,3130198,아현시장,HH,정체,114.0,64.0,112.0,53.0
20252,R,전통시장,3130191,홍대 걷고싶은 거리,LL,다이나믹,83.0,48.0,112.0,53.0
20252,R,전통시장,3130193,신수시장,HL,상권축소,190.0,40.0,112.0,53.0
20253,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,87.0,42.0,113.0,53.0
20253,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,84.0,55.0,113.0,53.0
20253,A,골목상권,3110285,홍대부중,LH,상권확장,103.0,54.0,113.0,53.0
20253,A,골목상권,3110520,경의중앙 신촌역,LL,다이나믹,105.0,51.0,113.0,53.0
20253,A,골목상권,3110542,마포구청역 7번,LL,다이나믹,97.0,48.0,113.0,53.0
20253,A,골목상권,3110545,마포구청역 1번,LH,상권확장,83.0,62.0,113.0,53.0
20253,A,골목상권,3110584,아현역 4번,LH,상권확장,100.0,69.0,113.0,53.0
20253,A,골목상권,3110554,망원역 1번,LL,다이나믹,99.0,48.0,113.0,53.0
20253,A,골목상권,3110555,홍익지구대,LH,상권확장,107.0,55.0,113.0,53.0
20253,A,골목상권,3110581,염리초등학교,HH,정체,135.0,61.0,113.0,53.0
20253,A,골목상권,3110582,이대역 5번,HL,상권축소,127.0,52.0,113.0,53.0
20253,A,골목상권,3110583,공덕래미안3차아파트,LL,다이나믹,106.0,48.0,113.0,53.0
20253,A,골목상권,3110585,마포경찰서,LH,상권확장,87.0,54.0,113.0,53.0
20253,A,골목상권,3110587,공덕동주민센터,LH,상권확장,108.0,56.0,113.0,53.0
20253,A,골목상권,3110560,마포FM,LH,상권확장,97.0,58.0,113.0,53.0
20253,A,골목상권,3110561,상수역 4번,LL,다이나믹,100.0,45.0,113.0,53.0
20253,A,골목상권,3110547,KB국민은행 망원동지점,HL,상권축소,118.0,48.0,113.0,53.0
20253,A,골목상권,3110569,홍대땡땡거리,LL,다이나믹,74.0,44.0,113.0,53.0
20253,A,골목상권,3110570,KB국민은행 서강지점,LH,상권확장,111.0,53.0,113.0,53.0
20253,A,골목상권,3110548,마포구청역 4번,LL,다이나믹,110.0,50.0,113.0,53.0
20253,A,골목상권,3110571,신수동주민센터,HL,상권축소,116.0,52.0,113.0,53.0
20253,A,골목상권,3110572,서강대역 1번,LH,상권확장,98.0,56.0,113.0,53.0
20253,A,골목상권,3110540,망원나들목체육관,LH,상권확장,108.0,54.0,113.0,53.0
20253,A,골목상권,3110573,신촌역 6번,HL,상권축소,130.0,51.0,113.0,53.0
20253,A,골목상권,3110574,서강대학교,LH,상권확장,77.0,72.0,113.0,53.0
20253,A,골목상권,3110550,합정역 8번,LL,다이나믹,90.0,49.0,113.0,53.0
20253,A,골목상권,3110575,대흥동주민센터,HL,상권축소,119.0,47.0,113.0,53.0
20253,A,골목상권,3110576,대흥역 3번,LL,다이나믹,85.0,49.0,113.0,53.0
20253,A,골목상권,3110557,홍대부속여중고앞,LL,다이나믹,97.0,50.0,113.0,53.0
20253,A,골목상권,3110559,성산중학교,LL,다이나믹,80.0,46.0,113.0,53.0
20253,A,골목상권,3110564,홍대입구역 3번,LL,다이나믹,73.0,42.0,113.0,53.0
20253,A,골목상권,3110532,아현역 2번,HH,정체,187.0,58.0,113.0,53.0
20253,A,골목상권,3110565,홍익대,LL,다이나믹,96.0,43.0,113.0,53.0
20253,A,골목상권,3110530,아현역 1번,HH,정체,128.0,54.0,113.0,53.0
20253,A,골목상권,3110577,용강동주민센터,LH,상권확장,105.0,57.0,113.0,53.0
20253,A,골목상권,3110578,대흥역 2번,HL,상권축소,116.0,52.0,113.0,53.0
20253,A,골목상권,3110579,마포역 4번,LH,상권확장,100.0,54.0,113.0,53.0
20253,A,골목상권,3110562,연트럴파크(연남동주민센터),LL,다이나믹,70.0,40.0,113.0,53.0
20253,A,골목상권,3110563,상수역 3번,HH,정체,116.0,56.0,113.0,53.0
20253,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),HL,상권축소,123.0,51.0,113.0,53.0
20253,D,발달상권,3120100,망원역,LH,상권확장,98.0,56.0,113.0,53.0
20253,D,발달상권,3120101,합정역,LL,다이나믹,92.0,51.0,113.0,53.0
20253,D,발달상권,3120105,상수역(홍대),LL,다이나믹,77.0,41.0,113.0,53.0
20253,D,발달상권,3120102,서교동(홍대),LL,다이나믹,100.0,51.0,113.0,53.0
20253,D,발달상권,3120103,홍대입구역(홍대),LL,다이나믹,81.0,44.0,113.0,53.0
20253,D,발달상권,3120104,연남동(홍대),LL,다이나믹,78.0,45.0,113.0,53.0
20253,D,발달상권,3120054,어린이대공원역,LL,다이나믹,90.0,50.0,113.0,53.0
20253,D,발달상권,3120106,마포역,HL,상권축소,128.0,48.0,113.0,53.0
20253,D,발달상권,3120107,공덕역(공덕오거리),LH,상권확장,111.0,54.0,113.0,53.0
20253,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",LL,다이나믹,106.0,51.0,113.0,53.0
20253,D,발달상권,3120096,"이화여대(이대역, 이대)",LL,다이나믹,101.0,48.0,113.0,53.0
20253,D,발달상권,3120099,월드컵경기장역(월드컵경기장),LH,상권확장,98.0,55.0,113.0,53.0
20253,R,전통시장,3130175,신촌 상인회(신촌상점가),LL,다이나믹,93.0,52.0,113.0,53.0
20253,R,전통시장,3130178,이대 앞 스타트업 상점가,LL,다이나믹,107.0,45.0,113.0,53.0
20253,R,전통시장,3130183,상암동상점가,LL,다이나믹,73.0,49.0,113.0,53.0
20253,R,전통시장,3130184,마포농수산물시장,HH,정체,181.0,70.0,113.0,53.0
20253,R,전통시장,3130185,망원월드컵시장,HH,정체,125.0,56.0,113.0,53.0
20253,R,전통시장,3130186,망원시장,LL,다이나믹,95.0,50.0,113.0,53.0
20253,R,전통시장,3130188,합정시장,LH,상권확장,112.0,55.0,113.0,53.0
20253,R,전통시장,3130189,서교시장,LL,다이나믹,103.0,33.0,113.0,53.0
20253,R,전통시장,3130190,홍대소상공인상점가,LL,다이나믹,79.0,46.0,113.0,53.0
20253,R,전통시장,3130181,아현가구거리상점가,HH,정체,176.0,86.0,113.0,53.0
20253,R,전통시장,3130194,용강동 상점가,LH,상권확장,113.0,57.0,113.0,53.0
20253,R,전통시장,3130195,도화동 상점가,HH,정체,117.0,55.0,113.0,53.0
20253,R,전통시장,3130196,공덕시장,HH,정체,172.0,58.0,113.0,53.0
20253,R,전통시장,3130197,마포시장,HH,정체,189.0,66.0,113.0,53.0
20253,R,전통시장,3130198,아현시장,HH,정체,115.0,65.0,113.0,53.0
20253,R,전통시장,3130191,홍대 걷고싶은 거리,LL,다이나믹,84.0,48.0,113.0,53.0
20253,R,전통시장,3130193,신수시장,HL,상권축소,185.0,40.0,113.0,53.0
20254,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,89.0,42.0,115.0,53.0
20254,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,85.0,55.0,115.0,53.0
20254,A,골목상권,3110285,홍대부중,LH,상권확장,105.0,54.0,115.0,53.0
20254,A,골목상권,3110520,경의중앙 신촌역,LL,다이나믹,111.0,51.0,115.0,53.0
20254,A,골목상권,3110542,마포구청역 7번,LL,다이나믹,99.0,48.0,115.0,53.0
20254,A,골목상권,3110545,마포구청역 1번,LH,상권확장,86.0,60.0,115.0,53.0
20254,A,골목상권,3110584,아현역 4번,LH,상권확장,104.0,69.0,115.0,53.0
20254,A,골목상권,3110554,망원역 1번,LL,다이나믹,98.0,49.0,115.0,53.0
20254,A,골목상권,3110555,홍익지구대,LH,상권확장,109.0,55.0,115.0,53.0
20254,A,골목상권,3110581,염리초등학교,HH,정체,138.0,61.0,115.0,53.0
20254,A,골목상권,3110582,이대역 5번,HL,상권축소,129.0,53.0,115.0,53.0
20254,A,골목상권,3110583,공덕래미안3차아파트,LL,다이나믹,110.0,48.0,115.0,53.0
20254,A,골목상권,3110585,마포경찰서,LH,상권확장,88.0,54.0,115.0,53.0
20254,A,골목상권,3110587,공덕동주민센터,LH,상권확장,110.0,57.0,115.0,53.0
20254,A,골목상권,3110560,마포FM,LH,상권확장,99.0,58.0,115.0,53.0
20254,A,골목상권,3110561,상수역 4번,LL,다이나믹,103.0,45.0,115.0,53.0
20254,A,골목상권,3110547,KB국민은행 망원동지점,HL,상권축소,116.0,50.0,115.0,53.0
20254,A,골목상권,3110569,홍대땡땡거리,LL,다이나믹,77.0,45.0,115.0,53.0
20254,A,골목상권,3110570,KB국민은행 서강지점,LL,다이나믹,114.0,53.0,115.0,53.0
20254,A,골목상권,3110548,마포구청역 4번,LL,다이나믹,111.0,50.0,115.0,53.0
20254,A,골목상권,3110571,신수동주민센터,HL,상권축소,118.0,52.0,115.0,53.0
20254,A,골목상권,3110572,서강대역 1번,LH,상권확장,97.0,57.0,115.0,53.0
20254,A,골목상권,3110540,망원나들목체육관,LH,상권확장,111.0,54.0,115.0,53.0
20254,A,골목상권,3110573,신촌역 6번,HL,상권축소,134.0,51.0,115.0,53.0
20254,A,골목상권,3110574,서강대학교,LH,상권확장,76.0,70.0,115.0,53.0
20254,A,골목상권,3110550,합정역 8번,LL,다이나믹,92.0,49.0,115.0,53.0
20254,A,골목상권,3110575,대흥동주민센터,HL,상권축소,118.0,49.0,115.0,53.0
20254,A,골목상권,3110576,대흥역 3번,LL,다이나믹,87.0,49.0,115.0,53.0
20254,A,골목상권,3110557,홍대부속여중고앞,LL,다이나믹,99.0,50.0,115.0,53.0
20254,A,골목상권,3110559,성산중학교,LL,다이나믹,82.0,46.0,115.0,53.0
20254,A,골목상권,3110564,홍대입구역 3번,LL,다이나믹,74.0,42.0,115.0,53.0
20254,A,골목상권,3110532,아현역 2번,HH,정체,187.0,61.0,115.0,53.0
20254,A,골목상권,3110565,홍익대,LL,다이나믹,101.0,42.0,115.0,53.0
20254,A,골목상권,3110530,아현역 1번,HH,정체,126.0,56.0,115.0,53.0
20254,A,골목상권,3110577,용강동주민센터,LH,상권확장,109.0,57.0,115.0,53.0
20254,A,골목상권,3110578,대흥역 2번,HL,상권축소,117.0,53.0,115.0,53.0
20254,A,골목상권,3110579,마포역 4번,LH,상권확장,103.0,55.0,115.0,53.0
20254,A,골목상권,3110562,연트럴파크(연남동주민센터),LL,다이나믹,71.0,41.0,115.0,53.0
20254,A,골목상권,3110563,상수역 3번,HH,정체,118.0,57.0,115.0,53.0
20254,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),HL,상권축소,125.0,51.0,115.0,53.0
20254,D,발달상권,3120100,망원역,LH,상권확장,99.0,56.0,115.0,53.0
20254,D,발달상권,3120101,합정역,LL,다이나믹,93.0,52.0,115.0,53.0
20254,D,발달상권,3120105,상수역(홍대),LL,다이나믹,78.0,41.0,115.0,53.0
20254,D,발달상권,3120102,서교동(홍대),LL,다이나믹,102.0,51.0,115.0,53.0
20254,D,발달상권,3120103,홍대입구역(홍대),LL,다이나믹,82.0,44.0,115.0,53.0
20254,D,발달상권,3120104,연남동(홍대),LL,다이나믹,80.0,45.0,115.0,53.0
20254,D,발달상권,3120054,어린이대공원역,LL,다이나믹,92.0,50.0,115.0,53.0
20254,D,발달상권,3120106,마포역,HL,상권축소,130.0,48.0,115.0,53.0
20254,D,발달상권,3120107,공덕역(공덕오거리),LH,상권확장,113.0,55.0,115.0,53.0
20254,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",LL,다이나믹,108.0,51.0,115.0,53.0
20254,D,발달상권,3120096,"이화여대(이대역, 이대)",LL,다이나믹,103.0,48.0,115.0,53.0
20254,D,발달상권,3120099,월드컵경기장역(월드컵경기장),LH,상권확장,100.0,56.0,115.0,53.0
20254,R,전통시장,3130175,신촌 상인회(신촌상점가),LL,다이나믹,93.0,52.0,115.0,53.0
20254,R,전통시장,3130178,이대 앞 스타트업 상점가,LL,다이나믹,106.0,45.0,115.0,53.0
20254,R,전통시장,3130183,상암동상점가,LL,다이나믹,75.0,49.0,115.0,53.0
20254,R,전통시장,3130184,마포농수산물시장,HH,정체,181.0,75.0,115.0,53.0
20254,R,전통시장,3130185,망원월드컵시장,HH,정체,125.0,56.0,115.0,53.0
20254,R,전통시장,3130186,망원시장,LL,다이나믹,94.0,51.0,115.0,53.0
20254,R,전통시장,3130188,합정시장,LH,상권확장,115.0,55.0,115.0,53.0
20254,R,전통시장,3130189,서교시장,LL,다이나믹,106.0,33.0,115.0,53.0
20254,R,전통시장,3130190,홍대소상공인상점가,LL,다이나믹,81.0,46.0,115.0,53.0
20254,R,전통시장,3130181,아현가구거리상점가,HH,정체,178.0,87.0,115.0,53.0
20254,R,전통시장,3130194,용강동 상점가,HH,정체,116.0,57.0,115.0,53.0
20254,R,전통시장,3130195,도화동 상점가,HH,정체,117.0,56.0,115.0,53.0
20254,R,전통시장,3130196,공덕시장,HH,정체,177.0,58.0,115.0,53.0
20254,R,전통시장,3130197,마포시장,HH,정체,183.0,69.0,115.0,53.0
20254,R,전통시장,3130198,아현시장,HH,정체,119.0,65.0,115.0,53.0
20254,R,전통시장,3130191,홍대 걷고싶은 거리,LL,다이나믹,86.0,48.0,115.0,53.0
20254,R,전통시장,3130193,신수시장,HL,상권축소,188.0,40.0,115.0,53.0
