quarter,trdar_code,industry_code,monthly_sales,monthly_count,weekday_sales,weekend_sales,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,time_00_06_sales,time_06_11_sales,time_11_14_sales,time_14_17_sales,time_17_21_sales,time_21_24_sales,male_sales,female_sales,age_10_sales,age_20_sales,age_30_sales,age_40_sales,age_50_sales,age_60_above_sales,weekday_count,weekend_count,mon_count,tue_count,wed_count,thu_count,fri_count,sat_count,sun_count,time_00_06_count,time_06_11_count,time_11_14_count,time_14_17_count,time_17_21_count,time_21_24_count,male_count,female_count,age_10_count,age_20_count,age_30_count,age_40_count,age_50_count,age_60_above_count
20222,3110550,CS100003,590622530,13730,422569403,168053127,72513760,75242461,82972473,91803108,100037601,120485495,47567632,41579629,0,86226647,17183670,194647955,250984629,289441843,226269729,2038391,182477318,213834625,71790261,35726624,9844356,9578,4152,1688,1825,1973,2016,2076,2707,1445,482,0,4525,883,4886,2954,6548,6472,94,5542,5205,1290,728,161
20222,3130186,CS100004,131841527,1371,71948651,59892876,1319469,4372186,19100464,18964466,28192066,35801001,24091875,0,0,0,19512509,74330060,37998958,40993225,77780934,0,50042581,49565141,10966636,5364102,2835700,712,659,12,53,179,185,283,392,267,0,0,0,215,773,383,405,868,0,561,520,99,64,30
20222,3120103,CS100004,7392467132,193545,4064785513,3327681619,615917143,680607989,859539079,837736997,1070984305,1899726589,1427955030,348910737,57231243,1331485084,1192446265,3114372184,1348021619,3377310365,3521969917,164653575,3027813147,2162450436,827363560,540663750,176335806,112981,80564,17588,20535,23264,22558,29036,46531,34033,10196,3800,47003,32854,71245,28447,79729,106060,6770,87238,52908,20207,14721,3930
20222,3120104,CS100006,494834437,37816,323929883,170904554,66478704,61698524,57624556,62505744,75622355,86931705,83972849,4001239,9478851,118350960,80102187,209656756,73244444,209907218,240427697,6018023,184802296,144454101,53380134,46531452,15148908,25893,11923,5144,5002,4913,4951,5883,6316,5607,333,893,8710,6277,15742,5861,15429,20041,467,15081,11330,3936,3575,1077
20222,3120094,CS100007,868831872,27572,599038429,269793443,108385331,110072965,102608551,115213051,162758531,158145608,111647835,85477422,360049,17000720,28553421,375929467,361510793,504355298,338605014,13717375,420885935,161667996,90414149,116781901,39492958,19021,8551,3465,3784,3382,3719,4671,4793,3758,2141,14,724,1593,12957,10143,15439,11721,472,13163,4834,3054,3937,1701
20222,3110576,CS100007,137461209,12380,102455875,35005334,16875213,26204182,20338076,21244945,17793459,21128703,13876631,0,1496183,7474847,28354769,71665224,28470186,61623454,61495091,10360644,19577659,21614799,27878132,18845805,24841507,9668,2712,1919,2238,1532,2085,1894,1884,828,0,48,255,2783,6377,2917,5049,7097,1796,2392,2403,3109,1701,746
20222,3120105,CS100008,125774521,9071,87770508,38004013,17477425,16989202,14461342,16737023,22105516,20404900,17599113,0,53274,33909490,29755655,49084434,12971668,49058666,71705247,2608689,41264944,34303347,25685918,13295978,3605037,6404,2667,1198,1335,1214,1243,1414,1462,1205,0,7,2255,1994,3833,982,3544,5370,222,2759,2544,2093,1009,285
20222,3120103,CS100008,1630715445,160444,1056659728,574055717,179629110,191872585,204228791,230066814,250862428,336089764,237965953,73305045,39394319,355050895,255535257,591773222,315656707,717304035,841279744,45513470,680649270,406833670,235012443,154884431,35690498,106637,53807,18946,20579,20781,22187,24144,30667,23140,4710,3914,37787,28379,60198,25456,66894,90197,5488,70634,38529,21835,16456,4155
20222,3120094,CS100008,904438555,72153,635273459,269165096,112161476,118584056,132690237,131329670,140508020,179133457,90031639,3332719,59959475,231524402,151655098,397445229,60521632,331876044,563480881,22126545,417879486,200633726,101662380,113773842,39280944,51388,20765,9173,10226,10379,10749,10861,12370,8395,380,7112,18774,12452,27304,6131,27098,44672,2043,31626,14691,9688,9719,4002
20222,3110584,CS100009,94507589,191,40509554,53998035,1897609,23066815,0,0,15545130,9428251,44569784,60042383,0,1151,0,3808614,30655441,94506438,1151,0,0,11101569,58107260,25298760,0,135,56,27,62,0,0,46,28,28,77,0,12,0,23,79,179,12,0,0,39,80,72,0
20222,3120102,CS100010,1540736544,186102,1199330563,341405981,208281095,251266329,237287482,235482523,267013134,197794787,143611194,304794,230861376,569331107,389914676,291897940,58426651,575457277,763361362,5957311,439999157,459658124,233291193,128366879,71545975,152246,33856,28581,31564,30567,29708,31826,20031,13825,33,42287,69300,43202,27323,3957,72325,97970,828,58111,60504,28154,16539,6159
20222,3130191,CS100010,2128774923,255374,1240000935,888773988,223585270,231112264,240285372,249251703,295766326,505438777,383335211,7189881,77484227,400501893,697164595,729135243,217299084,798940059,1292948696,131662206,1082824793,414222535,230002003,188844444,44332770,156649,98725,28410,29672,30440,30877,37250,56482,42243,351,15483,52852,80657,84195,21836,96587,156860,17091,132538,49427,25995,23456,4937
20222,3110562,CS100010,1278163387,101546,709645381,568518006,147485731,124979462,139163201,135308404,162708583,312411856,256106150,1234692,9517786,291803209,500906794,437246108,37454798,399770199,858650992,18947282,572167555,366221622,151210751,115011646,34862337,56227,45319,11462,9920,10602,11220,13023,24857,20462,111,1004,23308,40049,33603,3471,33565,67334,1465,45484,30149,12210,8679,2914
20222,3110576,CS100010,545116359,48418,418942580,126173779,79930446,81045572,81516964,80204716,96244882,85288566,40885213,0,28421562,183831765,82358678,159123222,91381132,181728695,275998206,6763977,115589215,161584288,98691110,54743521,20354796,35831,12587,6811,7269,7159,6755,7837,7124,5463,0,6303,17780,11214,10879,2242,18541,26238,1594,11947,13602,9299,6038,2298
20222,3130195,CS100009,4613749367,76333,3777313910,836435457,616039008,802403841,742462671,774418219,841990171,571139202,265296255,825015773,56374,185888388,31918128,825902574,2744968130,2538048577,1056940061,13771814,691390787,1233269498,813621685,606139920,236794937,62653,13680,10601,13322,12217,12532,13981,9265,4415,10534,7,8129,976,15577,41110,42387,22250,327,14860,22262,12461,10287,4445
20222,3120054,CS100004,7903288,168,7382192,521096,2638423,1278782,534872,2011909,918206,263543,257553,0,338413,6977893,5990,580992,0,1539928,5990,0,5990,443231,934978,161720,0,144,24,42,42,12,30,18,12,12,0,12,126,6,24,0,54,6,0,6,12,30,12,0
20222,3110576,CS100009,454211142,8707,283226408,170984734,56176732,39061119,43990982,78761605,65235970,110356765,60627969,127735613,29437401,31123080,25772745,74560315,165581988,295389498,128475550,2561807,69873945,99125982,134727242,42488660,75087412,5777,2930,986,937,1192,1267,1395,1637,1293,787,192,2268,1895,1288,2277,3441,4385,77,1955,2818,1405,948,623
20222,3120103,CS100005,645808666,84840,379015357,266793309,55535569,72655212,82289053,79734799,88800724,148198000,118595309,3913068,5470962,122909047,215418026,259290921,38806642,205296073,414652463,31519103,298724296,156588160,68395515,53044164,11677293,51776,33064,8933,10290,10890,10011,11652,17528,15536,60,516,15772,25450,36955,6087,27312,57013,5479,41177,20279,8384,7768,1238
20222,3130181,CS100001,584358867,10995,379844887,204513980,72347806,69748005,83182227,70939105,83627744,103327834,101186146,0,3516032,122603021,92126922,300785695,65327197,391366479,150238807,870418,10776009,41470859,75932558,205705078,206850364,7386,3609,1477,1488,1524,1215,1682,1879,1730,0,160,3149,1787,5063,836,7421,2943,11,171,882,1260,3470,4570
20222,3110561,CS100002,314776307,4375,195232015,119544292,37527911,36626965,42822212,38706072,39548855,68615535,50928757,0,0,85843674,51789607,155757909,21385117,141801398,84508836,336618,39961706,72810385,45128043,33983526,34089957,2797,1578,595,510,553,564,575,831,747,0,0,1534,719,1915,207,1970,1565,10,723,1088,688,569,455
20222,3120101,CS100002,862981837,41021,604305932,258675905,97334438,114939305,120129649,132962820,138939720,143568234,115107671,35357823,15263872,300469682,135989273,328936930,46964257,373096333,378115179,16833092,254107586,161890983,126449187,120021404,71909258,29608,11413,5107,5742,5955,6311,6493,5874,5539,1395,665,16121,6997,14076,1767,17756,20222,1241,14178,7827,6109,5746,2878
20222,3120101,CS100004,1488403431,52801,969179354,519224077,194290590,190575430,179531543,189343082,215438709,281318289,237905788,17302594,470091,489781681,300031048,562919027,117898990,611262886,708491535,9037559,432477916,448662615,213294526,174051504,42230304,36410,16391,7350,7386,7042,7025,7607,8893,7498,146,41,20596,10336,19644,2038,21798,26596,469,17809,15805,7047,5613,1652
20222,3110559,CS100005,4295209,395,1729513,2565696,0,51635,682781,582019,413078,1473845,1091851,0,20052,1246754,2460922,567481,0,1435747,2859462,0,1540019,1857347,560964,314320,22559,195,200,0,10,80,45,60,105,95,0,5,100,210,80,0,110,285,0,140,170,45,35,5
20222,3130195,CS100005,159845365,17508,117541990,42303375,23892526,24336251,23432524,22129101,23751588,22293885,20009490,19519,24032172,33397545,32355046,51412038,18629045,63805573,82912708,511922,18850436,34760115,39434721,28435233,24725854,13297,4211,2537,2768,2703,2508,2781,2135,2076,6,2940,3532,3567,5198,2265,6802,9712,60,2567,4193,4128,3194,2372
20222,3110578,CS100006,30276606,2039,20918130,9358476,2892745,6062918,3633233,5025113,3304121,4985741,4372735,30391,399691,9341923,4081842,13107744,3315015,14307865,8622702,75057,2373806,3762174,3925418,7429175,5364938,1331,708,238,282,278,303,230,330,378,5,69,641,419,766,139,1212,647,10,263,338,259,515,474
20222,3120102,CS100007,81380769,3371,61140088,20240681,4277167,12011108,13886623,15353653,15611537,10700233,9540448,10933418,0,5917238,2323589,33615850,28590674,46915649,27771958,913905,11745333,15587935,14912435,24562596,6965401,2482,889,240,490,641,578,533,454,435,351,0,270,144,1586,1020,1989,1166,72,717,808,556,741,263
20222,3110571,CS100007,26303047,1241,21639679,4663368,3583643,3863553,3597873,4991993,5602617,3989829,673539,178528,0,0,421976,3517241,22185302,22150931,2458751,206751,529763,891821,1592106,19638484,1750757,1035,206,146,196,190,212,291,174,32,10,0,0,21,203,1007,1110,97,17,22,49,82,958,79
20222,3130194,CS100004,128932555,554,91312436,37620119,9975951,19742591,19049995,20223341,22320558,14513347,23106772,15374678,0,10506996,2931617,35160734,64958530,71591091,31223662,0,11032705,34154957,40125863,15447226,2053999,349,205,69,47,81,58,94,104,101,38,0,86,28,202,200,293,158,0,100,117,140,65,28
20222,3130191,CS100005,26192483,1983,16371108,9821375,3008854,2362926,2403209,3778200,4817919,5499917,4321458,0,0,4453122,7459860,14165033,114468,8078326,17791178,838619,14710986,7139828,1750184,1191029,238858,1169,814,197,187,180,232,373,470,344,0,0,451,545,982,5,572,1400,52,1203,544,88,71,15
20222,3110572,CS100005,550941315,64605,390463443,160477872,83844152,71303834,70125581,80677619,84512257,84490391,75987481,497591,124168978,108953702,90003923,139395398,87921723,242264559,273989537,7293404,81822112,100582881,130787864,122205573,73562260,45987,18618,9599,9355,8123,9177,9733,9531,9087,106,14676,12514,10718,16835,9756,29266,32577,1127,12148,12187,14106,14204,8071
20222,3110285,CS100005,358446738,21969,215734678,142712060,41115223,42891745,41623289,43330552,46773869,68356250,74355810,0,80633237,130006151,96657579,50956532,193239,109408441,240993535,693988,34099832,78962357,84679475,94352254,57614070,13057,8912,2501,2509,2608,2629,2810,4261,4651,0,4463,7860,6115,3523,8,6477,15174,59,2498,5386,5186,5298,3225
20222,3120100,CS100006,557168916,77125,377506989,179661927,72869029,75478414,76091005,75433698,77634843,91711028,87950899,58033953,76182715,123835682,75195588,143250261,80670717,291273375,242787108,6049581,156907401,172876221,103312096,66681440,28233744,53655,23470,10525,10805,10892,10499,10934,12252,11218,7150,11879,15757,10991,19495,11853,39223,36387,960,23448,24280,13598,9209,4116
20222,3120104,CS100007,599368685,18714,392244382,207124303,63179770,85708890,68518464,78901021,95936237,121659260,85465043,81111992,8279808,14123735,17175909,192602157,286075084,341285924,208969467,3234382,140511703,157228330,120909289,88661265,39710419,12811,5903,1936,2584,2494,2779,3018,3768,2135,1481,1046,1736,1167,6895,6389,9945,8005,101,4178,4509,4091,3187,1887
20222,3110557,CS100007,15368050,942,8385874,6982176,1955007,2099259,733302,2653560,944746,2866459,4115717,350581,0,420570,1496990,7623297,5476612,8208174,6101150,118622,4121819,2061218,2206422,4040341,1760897,572,370,123,139,86,139,85,162,208,16,0,43,91,473,319,496,410,33,337,142,112,208,75
20222,3110285,CS100009,113751569,5793,68078019,45673550,4964773,12613811,14948632,15829588,19721215,25025711,20647839,686041,2732960,16911988,16699617,41239022,35481941,45622854,63312885,764581,17260660,32096974,31229579,18738868,8845076,3386,2407,135,717,829,827,878,1246,1161,10,264,1578,1357,1833,751,1921,3786,56,1068,1847,1655,735,345
20222,3110754,CS100009,14567412,443,12080847,2486565,1614785,2361873,1036386,2485810,4581993,1061572,1424993,861862,1047121,964211,1031254,6541337,4121627,13152374,1415038,0,0,498615,299169,9851306,3918322,345,98,53,69,49,68,106,36,62,41,16,45,44,167,130,405,38,0,0,11,11,277,144
20222,3130181,CS100010,5994746,838,2472693,3522053,0,475518,456175,393310,1147690,461011,3061042,0,828529,2535557,2622600,8060,0,2438930,3289848,0,626162,1337972,1095425,1985282,683938,353,485,0,100,88,75,90,70,415,0,91,458,286,3,0,438,384,0,173,178,144,226,100
20222,3130196,CS100010,97183706,21242,92947086,4236620,16164921,22716715,16624093,19086247,18355110,4193170,43450,0,24564672,37772862,19884971,12279653,2681548,51235851,32954231,120157,15821613,21129994,24651571,13953275,8513472,20421,821,3953,4628,3835,4018,3987,816,5,0,8143,7414,3491,1888,306,11806,8406,32,4560,5873,5670,2553,1523
20222,3120102,CS100004,258949460,14760,191557096,67392364,46534089,28576382,40305000,36409826,39731799,39480571,27911793,0,23790265,159127793,35494684,23044132,17492586,89229879,125534330,721042,62957980,71511540,33509704,29523076,16540866,11521,3239,2620,1443,2644,2372,2442,1780,1459,0,1549,9033,2615,1143,420,5324,7451,62,4075,4503,2018,1434,683
20222,3120094,CS100002,3804213293,132495,2589323888,1214889405,436489349,493193119,506037015,546663149,606941256,668105345,546784060,53974462,3715826,912667791,533654318,1728922568,571278328,1847451424,1593639354,73414493,1404967259,758617915,464139577,462846035,277105507,93827,38668,17003,18624,19027,19349,19824,20310,18358,854,258,40647,24072,55904,10760,59457,69164,5505,59144,24079,14949,17515,7428
20222,3110520,CS100003,47982851,256,47342091,640760,8589133,10937349,7077980,9226189,11511440,640760,0,0,0,759280,640760,24871081,21711730,8540985,4911252,148152,2400069,2307473,2992678,3848258,1755605,244,12,30,52,49,37,76,12,0,0,0,12,12,100,132,89,49,4,26,33,29,33,11
20222,3110569,CS100008,93841309,10499,65823228,28018081,15402494,12410984,11673157,11708259,14628334,14528892,13489189,1187345,4692029,41892209,21167169,24902557,0,43672261,44922508,3246059,27306076,26138778,15273710,11636276,4993871,7347,3152,1689,1383,1376,1349,1550,1679,1473,40,503,4646,2372,2938,0,4812,5319,418,3197,2840,1734,1376,568
20222,3120099,CS100008,135703351,12809,81290542,54412809,13679292,15932401,16068728,19133465,16476656,28637319,25775490,0,5045190,62568175,21647606,46442380,0,52880439,70463571,444915,11675588,28709181,38595598,26634672,17284056,8009,4800,1320,1585,1701,1891,1512,2622,2178,0,519,5506,2346,4438,0,4936,7303,32,1174,2726,3508,2853,1944
20222,3120106,CS100008,127122310,13358,127063726,58584,24929664,28122449,21365674,24026481,28619458,58584,0,0,1448912,96663220,5352644,23657534,0,66296992,35717404,0,15428305,38580179,28863577,11712001,7430332,13329,29,2810,2787,2529,2353,2850,29,0,0,186,9374,749,3049,0,7433,4386,0,1811,4280,3145,1724,857
20222,3120104,CS100009,8437086764,164174,5111840944,3325245820,740232379,854331425,1002891714,1070052244,1444333182,2069439716,1255806104,1624101431,7874977,194588827,237504633,2237771217,4135245679,4153128911,3857713428,89147542,3595357159,2478106355,1092722047,573563085,181946147,99088,65086,14700,17147,19710,19971,27560,39758,25328,25543,1010,7268,8455,46506,75392,75312,84241,2313,76244,48350,17787,11327,3534
20222,3110572,CS100002,41708468,3822,34662984,7045484,5208494,6777326,6602249,6639136,9435779,6823533,221951,148267,611633,19132258,5954352,11287262,4574696,30746188,10769534,1192067,12430357,7230318,7825507,9268651,3568823,3288,534,496,721,677,624,770,530,4,4,78,1857,590,1202,91,2919,898,124,931,620,791,892,458
20222,3120105,CS100003,1438565757,61636,919891500,518674257,147599105,170737457,184377436,189935889,227241613,281813814,236860443,54862450,570699,379420801,186227392,576120913,241363502,786631052,579062663,32469024,649181168,398958056,147729255,109030864,28325348,41984,19652,7690,8292,8419,8277,9306,10379,9273,981,35,21520,10315,23883,4902,32739,26581,2402,28094,15610,6679,5309,1222
20222,3130191,CS100003,1476640004,60917,885585970,591054034,152974699,98891828,203092761,198096699,232529983,325128558,265925476,68429923,1361853,337283056,234146950,578367275,257050947,723655348,733612521,58077535,705953580,379699849,160570251,119614547,33352107,38371,22546,7271,4611,8854,8359,9276,12183,10363,1142,111,17643,12387,24251,5383,28136,32074,3460,29471,14029,6455,5555,1238
20222,3110148,CS100004,68219044,4836,59797986,8421058,14150022,12472574,12353441,13407461,7414488,3284728,5136330,0,1673914,37108280,6906660,21781068,749122,30883604,28015336,1617376,37061838,8081327,4271105,7301917,565374,4226,610,914,884,874,979,575,232,378,0,121,2761,510,1429,15,2271,2282,151,2918,490,303,646,45
20222,3110542,CS100004,86168819,4066,56500204,29668615,0,10928368,20588828,11488378,13494630,14815821,14852794,0,0,30968056,21109692,32215306,1875765,42851162,21912193,0,10170450,19686285,18292239,10361832,6252548,2510,1556,0,642,576,575,717,761,795,0,0,1598,609,1815,44,2446,1185,0,653,1218,934,543,283
