law,query,expected_articles,returned_article,match,snippet,f1,human_verdict,action
근로기준법,임금 체불 신고 방법,제43조,제43조의3,,[제43조의3] ① 고용노동부장관은 「신용정보의 이용 및 보호에 관한 법률」 제25조제2항제1호 에 따른 종합신용정보집중기관이 다음 각 호의 어느 하나에 해당하는 체불사업주의 인적사항과 체불액 등에 관한 자료(이하,0.0,X,무관 (미매핑)
근로기준법,임금 체불 신고 방법,제43조,제12조,,"제12조 제1항에 따른 퇴직급여등은 제외한다)을 3개월분 임금 이상 체불한 사업주 2. 임금등 체불자료 제공일이 속하는 연도의 직전 연도 1년간 근로자에게 5회 이상 임금등을 체불하고, 체불총액이 3천만원 이상인 사",0.0,X,무관 (미매핑)
근로기준법,임금 체불 신고 방법,제43조,,MISS,[미반환] 기대 조문: 제43조,0.0,,정답 유지
근로기준법,임금 지급 시기 방법,제43조,제37조,,제37조(미지급 임금에 대한 지연이자),0.333,X,무관 (미매핑)
근로기준법,임금 지급 시기 방법,제43조,제51조,,제51조(3개월 이내의 탄력적 근로시간제),0.333,X,무관 (전문가)
근로기준법,임금 지급 시기 방법,제43조,제63조,,"제63조 적용제외, 특례업종) 044-202-7530 고용노동부 (임금근로시간정책과 - 유연근로시간제) 044-202-7549 제1장 총칙",0.333,X,무관 (미매핑)
근로기준법,임금 지급 시기 방법,제43조,제48조,,"제48조(임금대장 및 임금명세서) ① 사용자는 각 사업장별로 임금대장을 작성하고 임금과 가족수당 계산의 기초가 되 는 사항, 임금액, 그 밖에 대통령령으로 정하는 사항을 임금을 지급할 때마다 적어야 한다. <개정 2",0.333,X,무관 (미매핑)
근로기준법,임금 지급 시기 방법,제43조,제43조,정답,"제43조(임금 지급) ① 임금은 통화(通貨)로 직접 근로자에게 그 전액을 지급하여야 한다. 다만, 법령 또는 단체협약에 특 별한 규정이 있는 경우에는 임금의 일부를 공제하거나 통화 이외의 것으로 지급할 수 있다. ②",0.333,O,
근로기준법,근로시간 휴게 휴일 연장근로 근로기준법,제50조 / 제54조 / 제55조,제57조,,"제57조(보상 휴가제) 사용자는 근로자대표와의 서면 합의에 따라 제51조의3, 제52조제2항제2호 및 제56조에 따른 연장 근로ㆍ야간근로 및 휴일근로 등에 대하여 임금을 지급하는 것을 갈음하여 휴가를 줄 수 있다.",0.571,O,정답에 추가
근로기준법,근로시간 휴게 휴일 연장근로 근로기준법,제50조 / 제54조 / 제55조,제51조,,"[제51조] ⑤ 고용노동부장관은 제4항에 따른 근로시간의 연장이 부적당하다고 인정하면 그 후 연장시간에 상당하는 휴게시 간이나 휴일을 줄 것을 명할 수 있다.<개정 2010. 6. 4., 2018. 3. 20.>",0.571,O,정답에 추가
근로기준법,근로시간 휴게 휴일 연장근로 근로기준법,제50조 / 제54조 / 제55조,제54조,정답,"제54조(휴게) ① 사용자는 근로시간이 4시간인 경우에는 30분 이상, 8시간인 경우에는 1시간 이상의 휴게시간을 근로 시간 도중에 주어야 한다. ② 휴게시간은 근로자가 자유롭게 이용할 수 있다.",0.571,O,
근로기준법,근로시간 휴게 휴일 연장근로 근로기준법,제50조 / 제54조 / 제55조,제50조,정답,제50조(근로시간) ① 1주 간의 근로시간은 휴게시간을 제외하고 40시간을 초과할 수 없다. ② 1일의 근로시간은 휴게시간을 제외하고 8시간을 초과할 수 없다. ③ 제1항 및 제2항에 따라 근로시간을 산정하는 경우,0.571,O,
근로기준법,근로시간 휴게 휴일 연장근로 근로기준법,제50조 / 제54조 / 제55조,,MISS,[미반환] 기대 조문: 제55조,0.571,,정답 유지
근로기준법,주 52시간 근로시간 상한,제50조 / 제53조,제51조,,제51조(3개월 이내의 탄력적 근로시간제),0.0,O,정답에 추가
근로기준법,주 52시간 근로시간 상한,제50조 / 제53조,제51조의2,,제51조의2(3개월을 초과하는 탄력적 근로시간제),0.0,O,정답에 추가
근로기준법,주 52시간 근로시간 상한,제50조 / 제53조,제74조,,"[제74조] ⑥ 사업주는 제1항에 따른 출산전후휴가 종료 후에는 휴가 전과 동일한 업무 또는 동등한 수준의 임금을 지급하는 직무에 복귀시켜야 한다.<신설 2008. 3. 28., 2012. 2. 1.>",0.0,X,무관 (미매핑)
근로기준법,주 52시간 근로시간 상한,제50조 / 제53조,,MISS,[미반환] 기대 조문: 제50조,0.0,,정답 유지
근로기준법,주 52시간 근로시간 상한,제50조 / 제53조,,MISS,[미반환] 기대 조문: 제53조,0.0,,정답 유지
근로기준법,휴게시간 부여 기준,제54조,제59조,,제59조(근로시간 및 휴게시간의 특례) ① 「통계법」 제22조제1항에 따라 국가데이터처장이 고시하는 산업에 관한 표준 의 중분류 또는 소분류 중 다음 각 호의 어느 하나에 해당하는 사업에 대하여 사용자가 근로자대표와,0.4,O,정답에 추가
근로기준법,휴게시간 부여 기준,제54조,제74조,,"[제74조] ⑩ 제7항에 따른 근로시간 단축의 신청방법 및 절차, 제9항에 따른 업무의 시작 및 종료 시각 변경의 신청방법 및 절차 등에 관하여 필요한 사항은 대통령령으로 정한다.<신설 2014. 3. 24., 20",0.4,X,무관 (미매핑)
근로기준법,휴게시간 부여 기준,제54조,제54조,정답,"제54조(휴게) ① 사용자는 근로시간이 4시간인 경우에는 30분 이상, 8시간인 경우에는 1시간 이상의 휴게시간을 근로 시간 도중에 주어야 한다. ② 휴게시간은 근로자가 자유롭게 이용할 수 있다.",0.4,O,
근로기준법,휴게시간 부여 기준,제54조,제3조,,제3조(근로조건의 기준) 이 법에서 정하는 근로조건은 최저기준이므로 근로 관계 당사자는 이 기준을 이유로 근로조건 을 낮출 수 없다.,0.4,X,무관 (미매핑)
근로기준법,연차 유급휴가 일수 계산,제60조,제61조,,제61조(연차 유급휴가의 사용 촉진),0.333,X,무관 (미매핑)
근로기준법,연차 유급휴가 일수 계산,제60조,제51조,,제51조(3개월 이내의 탄력적 근로시간제),0.333,O,정답에 추가
근로기준법,연차 유급휴가 일수 계산,제60조,제60조,정답,[제60조] ④ 사용자는 3년 이상 계속하여 근로한 근로자에게는 제1항에 따른 휴가에 최초 1년을 초과하는 계속 근로 연수 매 2년에 대하여 1일을 가산한 유급휴가를 주어야 한다. 이 경우 가산휴가를 포함한 총 휴가,0.333,O,
근로기준법,연차 유급휴가 일수 계산,제60조,제51조의2,,제51조의2(3개월을 초과하는 탄력적 근로시간제),0.333,O,정답에 추가
근로기준법,연차 유급휴가 일수 계산,제60조,제62조,,제62조(유급휴가의 대체) 사용자는 근로자대표와의 서면 합의에 따라 제60조에 따른 연차 유급휴가일을 갈음하여 특정 한 근로일에 근로자를 휴무시킬 수 있다.,0.333,X,무관 (미매핑)
근로기준법,연장근로 한도 주 12시간,제53조,제69조,,"제69조(근로시간) 15세 이상 18세 미만인 사람의 근로시간은 1일에 7시간, 1주에 35시간을 초과하지 못한다. 다만, 당 사자 사이의 합의에 따라 1일에 1시간, 1주에 5시간을 한도로 연장할 수 있다. <개정",0.333,X,무관 (미매핑)
근로기준법,연장근로 한도 주 12시간,제53조,제53조,정답,제53조(연장 근로의 제한) ① 당사자 간에 합의하면 1주 간에 12시간을 한도로 제50조의 근로시간을 연장할 수 있다. 근로기준법 ② 당사자 간에 합의하면 1주 간에 12시간을 한도로,0.333,O,
근로기준법,연장근로 한도 주 12시간,제53조,제60조,,[제60조] ④ 사용자는 3년 이상 계속하여 근로한 근로자에게는 제1항에 따른 휴가에 최초 1년을 초과하는 계속 근로 연수 매 2년에 대하여 1일을 가산한 유급휴가를 주어야 한다. 이 경우 가산휴가를 포함한 총 휴가,0.333,O,정답에 추가
근로기준법,연장근로 한도 주 12시간,제53조,제59조,,제59조(근로시간 및 휴게시간의 특례) ① 「통계법」 제22조제1항에 따라 국가데이터처장이 고시하는 산업에 관한 표준 의 중분류 또는 소분류 중 다음 각 호의 어느 하나에 해당하는 사업에 대하여 사용자가 근로자대표와,0.333,O,정답에 추가
근로기준법,연장근로 한도 주 12시간,제53조,제54조,,"제54조(휴게) ① 사용자는 근로시간이 4시간인 경우에는 30분 이상, 8시간인 경우에는 1시간 이상의 휴게시간을 근로 시간 도중에 주어야 한다. ② 휴게시간은 근로자가 자유롭게 이용할 수 있다.",0.333,O,정답에 추가
근로기준법,퇴직급여 퇴직금 지급 기준,제34조,제34조,정답,제34조(퇴직급여 제도) 사용자가 퇴직하는 근로자에게 지급하는 퇴직급여 제도에 관하여는 「근로자퇴직급여 보장법」 이 정하는 대로 따른다.,0.333,O,
근로기준법,퇴직급여 퇴직금 지급 기준,제34조,제12조,,"제12조 제1항에 따른 퇴직급여등은 제외한다)을 3개월분 임금 이상 체불한 사업주 2. 임금등 체불자료 제공일이 속하는 연도의 직전 연도 1년간 근로자에게 5회 이상 임금등을 체불하고, 체불총액이 3천만원 이상인 사",0.333,X,무관 (미매핑)
근로기준법,퇴직급여 퇴직금 지급 기준,제34조,제6조,,"임금 외의 임금으로서 고용노동부령으로 정하는 임금 2. 상여금, 그 밖에 이에 준하는 것으로서 고용노동부령으로 정하는 임금의 월 지급액 중 해당 연도 시간급 최저임 금액을 기준으로 산정된 월 환산액의 100분의 25",0.333,X,무관 (전문가)
근로기준법,퇴직급여 퇴직금 지급 기준,제34조,제45조,,"제45조(비상시 지급) 사용자는 근로자가 출산, 질병, 재해, 그 밖에 대통령령으로 정하는 비상(非常)한 경우의 비용에 충 당하기 위하여 임금 지급을 청구하면 지급기일 전이라도 이미 제공한 근로에 대한 임금을 지급하",0.333,X,무관 (미매핑)
근로기준법,퇴직급여 퇴직금 지급 기준,제34조,제37조,,[제37조] ① 사용자는 다음 각 호의 어느 하나에 해당하는 임금의 전부 또는 일부를 각 호 에 따른 날까지 지급하지 아니한 경우 그 다음 날부터 지급하는 날까지의 지연 일수에 대하여 연 100분의 40 이내의 범위,0.333,X,무관 (미매핑)
근로기준법,해고 예고 30일 전 통보,제26조,제51조의2,,제51조의2(3개월을 초과하는 탄력적 근로시간제),0.333,O,정답에 추가
근로기준법,해고 예고 30일 전 통보,제26조,제74조,,"[제74조] ⑥ 사업주는 제1항에 따른 출산전후휴가 종료 후에는 휴가 전과 동일한 업무 또는 동등한 수준의 임금을 지급하는 직무에 복귀시켜야 한다.<신설 2008. 3. 28., 2012. 2. 1.>",0.333,X,무관 (미매핑)
근로기준법,해고 예고 30일 전 통보,제26조,제3조,,[제3조] ⑧ 제7항에 따른 도급인이 책임져야 할 사유의 범위는 다음 각 호와 같다. 1. 도급인이 도급계약 체결 당시 인건비 단가를 최저임금액에 미치지 못하는 금액으로 결정하는 행위 2. 도급인이 도급계약 기간 중,0.333,X,무관 (미매핑)
근로기준법,해고 예고 30일 전 통보,제26조,제27조,,제27조(해고사유 등의 서면통지) ① 사용자는 근로자를 해고하려면 해고사유와 해고시기를 서면으로 통지하여야 한다. ② 근로자에 대한 해고는 제1항에 따라 서면으로 통지하여야 효력이 있다. ③ 사용자가 제26조에 따른,0.333,X,무관 (미매핑)
근로기준법,해고 예고 30일 전 통보,제26조,제26조,정답,"제26조(해고의 예고) 사용자는 근로자를 해고(경영상 이유에 의한 해고를 포함한다)하려면 적어도 30일 전에 예고를 하 여야 하고, 30일 전에 예고를 하지 아니하였을 때에는 30일분 이상의 통상임금을 지급하여야 한",0.333,O,
근로기준법,부당해고 구제 신청,제23조 / 제28조,제51조의2,,제51조의2(3개월을 초과하는 탄력적 근로시간제),0.333,O,정답에 추가
근로기준법,부당해고 구제 신청,제23조 / 제28조,제76조의3,,제76조의3(직장 내 괴롭힘 발생 시 조치),0.333,X,무관 (미매핑)
근로기준법,부당해고 구제 신청,제23조 / 제28조,제28조,정답,제28조(부당해고등의 구제신청) ① 사용자가 근로자에게 부당해고등을 하면 근로자는 노동위원회에 구제를 신청할 수 있다. ② 제1항에 따른 구제신청은 부당해고등이 있었던 날부터 3개월 이내에 하여야 한다.,0.333,O,
근로기준법,부당해고 구제 신청,제23조 / 제28조,제30조,,"[제30조] ① 노동위원회는 제29조에 따른 심문을 끝내고 부당해고등이 성립한다고 판정하면 사용자에게 구 제명령을 하여야 하며, 부당해고등이 성립하지 아니한다고 판정하면 구제신청을 기각하는 결정을 하여야 한다.",0.333,X,무관 (미매핑)
근로기준법,부당해고 구제 신청,제23조 / 제28조,,MISS,[미반환] 기대 조문: 제23조,0.333,,정답 유지
