직업사전_세세분류_코드,,,,,,,,,,
,,,,,,,,,,
대분류코드,중분류코드,소분류코드,직업코드,일련번호,대분류명,중분류명,소분류명,직업명,관련직업,유사직업명칭
 , , ,5101,1, , , ,자동차영업원,"자동차영업원, 자동차영업사원, 신차영업원, 신차판매원","트럭영업원, 버스영업원, 승용차영업원, 수입차영업원, 카매니저, 카마케터, 자동차딜러, 수입자동차딜러 "
 , , ,5102,1, , , ,건축자재영업원, ,"건설수주영업원, 레미콘영업원, 건설관공서영업원, 건설자재영업원, 가설재영업원, 내외장재영업원, 마감재영업원, 목재영업원, 방화재영업원, 창호재영업원, 방수재영업원, 인테리어내장재영업원, 욕실자재영업원, 배관자재영업원, 콘크리트블럭영업원, 타일영업원, 조립식칸막이영업원, 전기자재영업원, PVC영업원, 토목자재영업원, 페인트영업원, 샤시영업원"
 , , ,5103,1, , , ,보험설계사,"보험모집인, 보험대리인, 보험영업원, 보험설계사, 보험중개사, 라이프플래너(LP:Life Planner), 보험외판원, 보험판매원, 라이프컨설턴트(LC:Life Consultant), 생활설계사","전문영역에 따라 생명보험모집인, 손해보험모집인, 보증보험모집인, 연금보험모집인"
 , , ,5104,1, , , ,대출상담사,"대출모집인, 대출영업원 ", 
 , , ,5101,2, , , ,중고자동차영업원,"중고차영업원, 중고차판매원, 중고차딜러","중고자동차매입원, 차량평가사, 자동차진단평가사, 중고자동차해외선적원, 폐자동차영업원"
 , , ,5102,2, , , ,광고매체구매원, ,"분야에 따라 면광고매체구매원, 방송광고매체구매원"
 , , ,5103,2, , , ,보험중개인,보험중개사,"취급하는 보험상품에 따라 인보험중개인, 손해보험중개인"
 , , ,5104,2, , , ,카드상담사,"카드모집인, 카드영업원, 신용카드설계사", 
 , , ,5102,3, , , ,광고영업사무원,"광고수주원, 광고판매원","판매하는 광고매체의 종류에 따라 옥외광고영업사무원, 인터넷광고영업사무원"
 , , ,5103,3, , , ,애견보험판매원, , 
 , , ,5102,4, , , ,광고영업원, ,"전화번호부광고영업원, 전단광고영업원, 신문광고영업원, 전단물영업원, 광고대행영업원, 인터넷콘텐츠광고영업원, 디지털컨텐츠영업원"
 , , ,5103,4, , , ,재무설계사,"파이낸셜플래너(FP:Financial Planner), 파이낸셜컨설턴트(FC:Financial Consultant), 개인재무상담사, 개인재무설계사", 
 , , ,5102,5, , , ,무인경비영업원, ,"보안 분야에 따라 시설경비영업원, 특수경비영업원, 호송경비영업원, 신변보호경호영업원, 보안용역대리인, 보안용역기획원, 보안용역계약관리인, 기계경비영업원"
 , , ,5103,5, , , ,투자권유대행인,"증권투자권유대행인, 펀드투자권유대행인, 파생상품투자권유대행인 ", 
 , , ,5102,6, , , ,산업폐수영업사무원, , 
 , , ,5102,7, , , ,상조영업원, , 
 , , ,5102,8, , , ,식품영업원,식품영업사원,"농수산물영업원, 냉동수산물영업원, 유통업체식품영업원, 건강기능식품영업원, 빙과영업원, 과자영업원, 음료영업원, 식자재영업원, 아이스크림루트영업원, 육류영업원, 제과영업원, 급식자재영업원, 주류영업원, 마트식품영업원, 콩나물영업원, 두부영업원, 주스영업원, 담배영업원"
 , , ,5102,9, , , ,연쇄점모집영업원,"프랜차이즈영업원, 가맹점영업원, 대리점모집원, 대리점모집영업원, 체인점모집영업원", 
 , , ,5102,10, , , ,인쇄영업원,인쇄외무원, 
 , , ,5102,11, , , ,주택수주영업사무원,건축수주영업원,"재개발사업권수주영업원, 재건축사업권수주영업원"
 , , ,5102,12, , , ,호텔판촉지배인,공항담당호텔직원, 
 , , ,5102,13, , , ,회원모집영업원, ,"스포츠회원모집영업원, 레크리에이션회원모집영업원, 놀이시설회원모집영업원, 여행상품영업원, 해외여행영업원"
 ,52, , , , ,매장 판매 및 상품 대여직, , , , 
 , ,521, , , , ,매장 판매 종사자, , , 
 , , ,5211,1, , , ,매장매니저,"매장점장, 점장, 매장슈퍼바이저, 샵마스터, 판매관리인, 매장관리인, 판매점장","직영체인점점장, 슈퍼마켓점장, 할인매장점장, 백화점매장점장, 서점점장, 마트매장점장, 주유소점장, 쇼핑몰관리인"
 , , ,5212,1, , , ,3D프린팅운영전문가,3D프린팅숍매니저, 
 , , ,5213,1, , , ,경주권발매원,"마권발매원, 경륜권발매원, 경정권발매원", 
 , , ,5214,1, , , ,계산대수납원,"계산원, 카운터(Counter), 캐셔(Cashier)","매장계산원, 매장수납원, 마트계산원, 마트수납원, 매장텔러"
 , , ,5211,2, , , ,슈퍼마켓관리자, , 
 , , ,5212,2, , , ,가구판매원, ,"판매하는 제품에 따라 사무가구판매원, 생활가구판매원, 주방가구판매원 "
 , , ,5213,2, , , ,매표원,입장권판매원,"담당 분야에 따라 경기장입장권판매원, 고궁입장권판매원, 극장표매표원"
 , , ,5214,2, , , ,주차요금정산원, , 
 , , ,5211,3, , , ,편의점수퍼바이저,"FC(Field Consultant), OFC(Operation Field Counselor)", 
 , , ,5212,3, , , ,가방판매원, , 
 , , ,5213,3, , , ,상품권판매대행사무원,상품권판매원,복권판매원
 , , ,5214,3, , , ,차량통행료징수원,"톨게이트정산원, 통행료정산원, 통행료징수원, 톨비정산원", 
 , , ,5212,4, , , ,가전제품판매원,"전자제품판매원, 생활가전판매원","텔레비전판매원, 냉장고판매원, 세탁기판매원, 청소기판매원, 에어컨판매원, 김치냉장고판매원"
 , , ,5213,4, , , ,운송매표원, ,"운송수단에 따라 버스매표원, 유람선매표원, 여객선매표원, 케이블카매표원, 기차표판매원"
 , , ,5214,4, , , ,통신요금미납관리원, , 
 , , ,5212,5, , , ,건강코디네이터,건강식품코디네이터, 
 , , ,5213,5, , , ,항공권예약발권사무원,항공권발권사무원, 
 , , ,5212,6, , , ,곡물판매원, , 
 , , ,5212,7, , , ,골동품판매원, ,예술품판매원
 , , ,5212,8, , , ,귀금속판매원, ,"판매하는 제품의 종류에 따라 금은판매원, 장신구판매원"
 , , ,5212,9, , , ,꽃판매원,원예판매원,"화초판매원, 나무판매원, 분재판매원"
 , , ,5212,10, , , ,농약비료판매원, , 
 , , ,5212,11, , , ,도료판매원, , 
 , , ,5212,12, , , ,떡판매원, , 
 , , ,5212,13, , , ,면세점판매원,면세상품판매원, 
 , , ,5212,14, , , ,목재판매원, , 
 , , ,5212,15, , , ,백화점상품판매원,백화점판매원, 
 , , ,5212,16, , , ,벽돌판매원, , 
 , , ,5212,17, , , ,보석판매원, , 
 , , ,5212,18, , , ,사무용기기판매원, , 
 , , ,5212,19, , , ,수산물판매원, ,"물고기판매원, 어패류판매원, 젓갈판매원"
 , , ,5212,20, , , ,슈퍼마켓판매원, ,"대형마트판매원, 대형할인점판매원"
 , , ,5212,21, , , ,시계판매원, , 
 , , ,5212,22, , , ,식품판매원, ,"음료판매원, 농산물판매원, 축산물판매원, 건어물판매원, 제과점판매원, 특산물판매원, 건강식품판매원, 공원매점판매원, 고수부지매점판매원, 휴게소판매원, 친환경농산물판매원, 친환경식품판매원"
 , , ,5212,23, , , ,신발판매원, , 
 , , ,5212,24, , , ,아로마제품판매원,향기치료사, 
 , , ,5212,25, , , ,악기판매원, ,"판매하는 악기의 종류에 따라 관악기판매원, 타악기판매원, 현악기판매원"
 , , ,5212,26, , , ,얼음판매원, , 
 , , ,5212,27, , , ,오토바이판매원,오토바이영업원,판매하는 오토바이에 따라 중고오토바이판매원
 , , ,5212,28, , , ,완구모조장식품판매원, , 
 , , ,5212,29, , , ,유리판매원, , 
 , , ,5212,30, , , ,육류판매원, , 
 , , ,5212,31, , , ,음반판매원, , 
 , , ,5212,32, , , ,의류판매원, ,"남성의류판매원, 여성의류판매원, 신사복판매원, 여성정장판매원, 남성정장판매원, 내의판매원, 아동의류판매원, 여성복판매원, 캐주얼판매원, 아동복판매원, 유아복판매원, 속옷판매원, 청바지판매원"
 , , ,5212,33, , , ,자동차부품판매원, ,자동차용품판매원
 , , ,5212,34, , , ,자전거판매원, , 
 , , ,5212,35, , , ,잡화점원,잡화판매원,"담배판매원, 세제류판매원, 욕실용품판매원, 액세서리판매원, 철물판매원"
 , , ,5212,36, , , ,조명기구판매원, , 
 , , ,5212,37, , , ,종이제품판매원, , 
 , , ,5212,38, , , ,주류판매원, , 
 , , ,5212,39, , , ,주방용품판매원, ,식기류판매원
 , , ,5212,40, , , ,중고물품판매원,재활용물품판매원,"판매하는 중고제품에 따라 중고가구판매원, 중고가전제품판매원, 중고사무기기판매원"
 , , ,5212,41, , , ,지물판매원,벽지판매원, 
 , , ,5212,42, , , ,직물제품판매원,직물판매원, 
 , , ,5212,43, , , ,청과물판매원, ,"과일판매원, 채소판매원"
 , , ,5212,44, , , ,침구판매원, , 
 , , ,5212,45, , , ,컴퓨터판매원, ,컴퓨터부품판매원
 , , ,5212,46, , , ,타이어판매원, , 
 , , ,5212,47, , , ,퍼스널쇼퍼 ,Personal Shopper,"백화점컨시어지, 기프트어드바이저"
 , , ,5212,48, , , ,편의점판매원, , 
 , , ,5212,49, , , ,한복판매원, , 
 , , ,5212,50, , , ,한약재판매원, , 
 , , ,5212,51, , , ,화장품판매원, , 
 , ,522, , , , ,상품 대여 종사자, , , 
 , , ,5220,1, , , ,리스사무원, ,"리스를 이용하여 기계설비를 수출하거나 해외현지법인에서 리스사무를 할 경우 국제리스사무원, 리스물건의 금액에 따라 소액리스사무원"
 , , ,5220,2, , , ,영상물대여원, ,"도서대여원, 비디오물대여원, 의류대여원, 개인용품대여원, 가정용품대여원, 가전제품대여원, 정수기대여원, 비데대여원"
 , , ,5220,3, , , ,오락장비대여원, ,"보트대여원, 볼링화대여원, 스케이트대여원, 스키대여원, 자전거대여원, 탈의실관리원, 해수욕용품대여원, 장난감대여원"
 , , ,5220,4, , , ,차량임대사무원,"임대차량계약원, 렌터카임대사무원, 자동차대여원, 렌터카담당원","승용차임대사무원, 버스임대사무원, 화물자동차임대사무원, 항공기임대사무원, 선박임대사무원, 모터사이클임대사무원, 컨테이너임대사무원, 중장비대여원, 농업용기계대여원"
 ,53, , , , ,통신 및 방문·노점 판매 관련직, , , , 
 , ,531, , , , ,통신 관련 판매직, , , 
 , , ,5311,1, , , ,통신기기개통사무원, , 
 , , ,5312,1, , , ,인터넷쇼핑몰운영자,"몰마스터, 인터넷쇼핑몰판매원, 인터넷쇼핑몰관리인","온라인쇼핑몰판매원, 전자상거래판매원, 통신판매원"
 , , ,5313,1, , , ,텔레마케터,"통신판매원, TM","업무형태에 따라, 고객의 문의나 상담에 응대하는 인바운드(In-bound)텔레마케터, 고객에게 직접 전화를 걸어 각종 제품판매, 통신서비스 가입 등을 권유하고 정보를 제공하는 아웃바운드(Out-bound)텔레마케터로 구분/콜센터텔레마케터, 학원텔레마케터, 학습지텔레마케터, 유학텔레마케터, 금융텔레마케터, 보험텔레마케터, 대출텔레마케터, 부동산텔레마케터, 쇼핑몰텔레마케터, 백화점텔레마케터, 마트텔레마케터, 인터넷텔레마케터, 통신텔레마케터"
 , , ,5311,2, , , ,통신기기판매원, ,"핸드폰가입서비스판매원, 인터넷가입서비스판매원, 휴대폰(스마트폰)판매원, IPTV서비스판매원"
 , ,532, , , , ,방문 및 노점 판매 관련직, , , 
 , , ,5321,1, , , ,방문판매원, ,"다단계판매원, 판매외무원, 화장품방문판매원, 정수기방문판매원, 방문아동도서판매원, 방문아동교구판매원"
 , , ,5322,1, , , ,노점판매원,노점상,"신문가두판매원, 노점생선판매원, 노점채소판매원, 이동판매원, 열차객실판매원, 열차판매원, 노점차량판매원"
 , , ,5323,1, , , ,가두헌혈권장원, , 
 , , ,5323,2, , , ,내레이터모델,"나레이터모델, 행사도우미, 안내모델","상품홍보원, 의전도우미, 엑스포도우미, 캠페니언"
 , , ,5323,3, , , ,레이싱모델,레이싱걸, 
 , , ,5323,5, , , ,헌혈홍보원, , 
 , , ,5323,6, , , ,홍보판촉원, ,"제품홍보원, 서비스홍보원, 홍보프로모터, 백화점판촉원, 할인점판촉원, 마트판촉원, 시식판촉원, 시음판촉원, 순회판촉원, 특판판촉원, 주부판촉원"
6, , , , ,농림ㆍ어업 숙련 종사자, , , , , 
 ,61, , , , ,농·축산 숙련직, , , , 
 , ,611, , , , ,작물 재배 종사자, , , 
 , , ,6111,1, , , ,곡식작물재배원,"식량작물생산종사원, 농부","미곡작물재배원, 맥작물재배원, 잡곡작물재배원, 두작물배재원, 친환경작물재배원"
 , , ,6112,1, , , ,버섯검사원, ,"느타리버섯검사원, 목이버섯검사원, 양송이버섯검사원, 표고버섯검사원"
 , , ,6113,1, , , ,과수작물재배원,"과수작물재배자, 과실작물재배원","감귤재배원, 감재배원, 대추농장작업원, 밤재배원, 배재배원, 복숭아재배원, 사과재배원, 포도재배원"
 , , ,6111,2, , , ,유기재배원,농부, 
 , , ,6112,2, , , ,버섯재배자,"원목재배자, 톱밥재배자","표고 원목재배자, 표고 톱밥재배자"
 , , ,6113,2, , , ,과수접목사, , 
 , , ,6112,3, , , ,버섯종균제조원,종자업자,버섯종균업자
 , , ,6113,3, , , ,뽕밭관리원, , 
 , , ,6112,4, , , ,시설작물재배원,시설작물재배자,"온실재배원, 양액재배원"
 , , ,6112,5, , , ,채소작물재배원,"채소작물재배자, 농부","과채작물재배원, 엽경채작물재배원, 근채작물재배원, 조미채소작물재배원"
 , , ,6112,6, , , ,채소작물종자생산원, ,"전답작물종자생산원, 화훼작물종자생산원"
 , , ,6112,7, , , ,특용작물재배자, ,"공업용원료작물재배자, 기호작물재배자, 섬유작물재배자, 약용작물재배자, 유지작물재배자, 향신작물재배자"
 , , ,6112,8, , , ,식물공장재배원, , 
 , , ,6112,9, , , ,버섯유통원,"버섯경매사, 버섯유통업자",신선식품유통업자
 , ,612, , , , ,원예 및 조경 종사자, , , 
 , , ,6121,1, , , ,눈접합원, , 
 , , ,6122,1, , , ,골프장코스관리사,코스관리원, 
 , , ,6121,2, , , ,석부원, ,"분경원, 목부원"
 , , ,6122,2, , , ,국가유산수리조경공,"정원사, 조경공, 조경원, 조경종사원, 동산바치","조경식재공(수목, 잔디, 초화류 등), 조경시설물공(기반조성, 정자, 연지, 화계, 포장, 조산, 괴석 설치, 조경지관리 등), 실내조경사, 식물보호공"
 , , ,6121,3, , , ,식물번식가, ,난초이식자
 , , ,6122,3, , , ,사업체조경관리원, , 
 , , ,6121,4, , , ,식물원관리원,온실관리원, 
 , , ,6122,4, , , ,수목관리원, ,정원사
 , , ,6121,5, , , ,양묘작업원, ,"묘목굴취원, 묘목분류원, 묘목운반원, 묘목포장원, 묘상작업원"
 , , ,6122,5, , , ,수목전지원,가지치기원, 
 , , ,6121,6, , , ,양묘재배자, , 
 , , ,6122,6, , , ,잔디관리사, , 
 , , ,6121,7, , , ,작물육종보조원, ,"종묘재배원, 교배원"
 , , ,6122,7, , , ,조경사,"정원사, 조경공, 조경원, 조경종사원","수목식재원, 잔디식재원, 실내조경사, 식물보호조경공"
 , , ,6121,8, , , ,화훼작물재배원, ,"구근작물재배원, 관엽식물재배원, 숙근작물재배원, 초화작물재배원, 화목작물재배원, 난재배원, 다육식물재배원, 분재재배원, 선인장재배원, 자생식물재배원, 꽃채취원"
 , , ,6122,8, , , ,조경시설물설치원,"조경물설치원, 조경시공원, 조경공","하는 일에 따라 조경물유지보수원, 조형물설치원, 석상설치원, 벤치설치원, 놀이시설물설치원, 인조석설치원, 자연석설치원"
 , ,613, , , , ,축산 및 사육 관련 종사자, , , 
 , , ,6131,1, , , ,낙농장작업원, , 
 , , ,6132,1, , , ,돼지사육사, ,모돈사육사
 , , ,6139,1, , , ,잠종보호원,-,-
 , , ,6131,2, , , ,젖소사육사, , 
 , , ,6132,2, , , ,목초재배작업원,"목초재배자, 농부", 
 , , ,6139,2, , , ,가금부화작업원, ,"메추리인공부화장작업원, 병아리인공부화장작업원, 오리인공부화장작업원"
 , , ,6131,3, , , ,착유사,착유기조작원, 
 , , ,6132,3, , , ,목초지관리원, , 
 , , ,6139,3, , , ,가금인공부화장관리원, ,"메추리인공부화장관리원, 병아리인공부화장관리원, 오리인공부화장관리원"
